#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
56.00,51.70,18.40,0.00,0.00,0.00,0.00,0.00
54.50,51.50,17.30,0.00,0.00,0.00,0.00,0.00
54.60,51.00,17.60,0.00,0.00,0.00,0.00,0.00
46.70,46.70,13.30,0.00,0.00,0.00,0.00,0.00
60.10,53.80,21.60,0.00,0.00,0.00,0.00,0.00
61.40,54.00,22.00,0.00,0.00,0.00,0.00,0.00
60.40,54.20,22.30,0.00,0.00,0.00,0.00,0.00
60.30,53.70,21.30,0.00,0.00,0.00,0.00,0.00
61.80,54.80,22.20,0.00,0.00,0.00,0.00,0.00
61.00,54.30,21.60,0.00,0.00,0.00,0.00,0.00
60.50,54.20,21.60,0.00,0.00,0.00,0.00,0.00
61.70,55.00,22.30,0.00,0.00,0.00,0.00,0.00
62.10,54.20,21.60,0.00,0.00,0.00,0.00,0.00
61.00,54.00,23.30,0.00,0.00,0.00,0.00,0.00
60.80,53.80,21.90,0.00,0.00,0.00,0.00,0.00
61.00,54.30,21.90,0.00,0.00,0.00,0.00,0.00
61.80,54.50,22.20,0.00,0.00,0.00,0.00,0.00
60.60,54.00,21.30,0.00,0.00,0.00,0.00,0.00
61.80,54.80,21.60,0.00,0.00,0.00,0.00,0.00
60.60,54.30,22.00,0.00,0.00,0.00,0.00,0.00
60.80,53.80,21.60,0.00,0.00,0.00,0.00,0.00
61.40,55.00,22.00,0.00,0.00,0.00,0.00,0.00
60.80,53.80,21.30,0.00,0.00,0.00,0.00,0.00
61.70,55.00,22.30,0.00,0.00,0.00,0.00,0.00
60.80,53.50,21.60,0.00,0.00,0.00,0.00,0.00
60.60,54.00,23.30,0.00,0.00,0.00,0.00,0.00
60.80,53.80,21.90,0.00,0.00,0.00,0.00,0.00
60.30,54.30,21.30,0.00,0.00,0.00,0.00,0.00
61.80,54.80,22.20,0.00,0.00,0.00,0.00,0.00
60.60,54.00,21.60,0.00,0.00,0.00,0.00,0.00
61.50,54.20,21.90,0.00,0.00,0.00,0.00,0.00
61.00,54.70,21.70,0.00,0.00,0.00,0.00,0.00
61.00,54.30,22.00,0.00,0.00,0.00,0.00,0.00
53.40,46.70,13.30,0.00,0.00,0.00,0.00,0.00
62.80,51.80,22.20,0.00,0.00,0.00,0.00,0.00
62.30,51.70,21.70,0.00,0.00,0.00,0.00,0.00
62.10,51.80,22.90,0.00,0.00,0.00,0.00,0.00
63.00,51.70,22.00,0.00,0.00,0.00,0.00,0.00
62.40,52.20,22.20,0.00,0.00,0.00,0.00,0.00
62.60,52.00,22.00,0.00,0.00,0.00,0.00,0.00
62.10,51.50,21.90,0.00,0.00,0.00,0.00,0.00
63.00,52.30,22.30,0.00,0.00,0.00,0.00,0.00
62.50,51.80,23.60,0.00,0.00,0.00,0.00,0.00
63.70,52.70,22.60,0.00,0.00,0.00,0.00,0.00
61.80,51.50,21.90,0.00,0.00,0.00,0.00,0.00
62.30,51.70,22.00,0.00,0.00,0.00,0.00,0.00
63.70,52.70,22.30,0.00,0.00,0.00,0.00,0.00
61.20,51.20,21.60,0.00,0.00,0.00,0.00,0.00
63.00,52.30,22.90,0.00,0.00,0.00,0.00,0.00
61.80,51.80,22.20,0.00,0.00,0.00,0.00,0.00
62.00,51.30,21.60,0.00,0.00,0.00,0.00,0.00
63.20,52.20,22.30,0.00,0.00,0.00,0.00,0.00
61.70,51.70,22.30,0.00,0.00,0.00,0.00,0.00
62.80,52.20,21.90,0.00,0.00,0.00,0.00,0.00
61.40,51.00,23.40,0.00,0.00,0.00,0.00,0.00
62.80,52.50,21.90,0.00,0.00,0.00,0.00,0.00
62.00,51.30,22.30,0.00,0.00,0.00,0.00,0.00
62.40,51.80,21.90,0.00,0.00,0.00,0.00,0.00
63.40,52.70,22.30,0.00,0.00,0.00,0.00,0.00
61.80,51.50,21.90,0.00,0.00,0.00,0.00,0.00
63.40,52.70,22.30,0.00,0.00,0.00,0.00,0.00
61.80,51.50,22.60,0.00,0.00,0.00,0.00,0.00
63.70,52.30,21.70,0.00,0.00,0.00,0.00,0.00
60.00,40.00,20.00,0.00,0.00,0.00,0.00,0.00
66.40,53.20,23.90,0.00,0.00,0.00,0.00,0.00
65.20,52.20,24.30,0.00,0.00,0.00,0.00,0.00
66.60,52.70,23.70,0.00,0.00,0.00,0.00,0.00
65.20,52.20,22.90,0.00,0.00,0.00,0.00,0.00
67.00,53.00,23.60,0.00,0.00,0.00,0.00,0.00
65.50,52.20,22.90,0.00,0.00,0.00,0.00,0.00
65.00,52.00,23.60,0.00,0.00,0.00,0.00,0.00
65.50,51.80,24.30,0.00,0.00,0.00,0.00,0.00
65.70,52.30,23.30,0.00,0.00,0.00,0.00,0.00
66.10,53.20,23.90,0.00,0.00,0.00,0.00,0.00
66.00,52.70,23.30,0.00,0.00,0.00,0.00,0.00
65.80,52.20,23.60,0.00,0.00,0.00,0.00,0.00
66.00,52.70,23.60,0.00,0.00,0.00,0.00,0.00
64.80,52.20,22.60,0.00,0.00,0.00,0.00,0.00
67.00,52.70,23.30,0.00,0.00,0.00,0.00,0.00
65.20,51.80,22.90,0.00,0.00,0.00,0.00,0.00
65.40,52.00,23.70,0.00,0.00,0.00,0.00,0.00
66.30,53.00,23.30,0.00,0.00,0.00,0.00,0.00
64.40,50.80,24.30,0.00,0.00,0.00,0.00,0.00
67.00,53.70,24.30,0.00,0.00,0.00,0.00,0.00
65.50,52.20,23.30,0.00,0.00,0.00,0.00,0.00
67.40,53.30,23.60,0.00,0.00,0.00,0.00,0.00
64.40,51.80,23.60,0.00,0.00,0.00,0.00,0.00
66.00,52.00,22.70,0.00,0.00,0.00,0.00,0.00
65.50,52.80,23.30,0.00,0.00,0.00,0.00,0.00
65.40,52.00,23.00,0.00,0.00,0.00,0.00,0.00
65.80,52.50,24.00,0.00,0.00,0.00,0.00,0.00
65.00,52.30,22.70,0.00,0.00,0.00,0.00,0.00
65.20,51.50,23.20,0.00,0.00,0.00,0.00,0.00
46.70,46.70,13.30,0.00,0.00,0.00,0.00,0.00
70.10,53.80,24.30,0.00,0.00,0.00,0.00,0.00
68.30,53.00,25.40,0.00,0.00,0.00,0.00,0.00
69.10,53.50,23.90,0.00,0.00,0.00,0.00,0.00
69.00,53.30,24.00,0.00,0.00,0.00,0.00,0.00
70.10,53.80,24.60,0.00,0.00,0.00,0.00,0.00
68.30,53.00,24.00,0.00,0.00,0.00,0.00,0.00
67.80,52.50,25.50,0.00,0.00,0.00,0.00,0.00
69.00,54.30,24.00,0.00,0.00,0.00,0.00,0.00
68.80,53.50,24.20,0.00,0.00,0.00,0.00,0.00
70.30,53.70,24.60,0.00,0.00,0.00,0.00,0.00
69.40,53.70,24.30,0.00,0.00,0.00,0.00,0.00
69.20,53.50,23.90,0.00,0.00,0.00,0.00,0.00
69.40,53.70,24.30,0.00,0.00,0.00,0.00,0.00
69.20,53.80,24.60,0.00,0.00,0.00,0.00,0.00
69.70,53.70,24.00,0.00,0.00,0.00,0.00,0.00
68.10,53.50,23.90,0.00,0.00,0.00,0.00,0.00
68.60,53.00,24.60,0.00,0.00,0.00,0.00,0.00
68.10,53.20,25.20,0.00,0.00,0.00,0.00,0.00
69.40,53.70,24.00,0.00,0.00,0.00,0.00,0.00
69.50,53.80,24.20,0.00,0.00,0.00,0.00,0.00
69.00,54.00,24.60,0.00,0.00,0.00,0.00,0.00
69.80,53.80,24.20,0.00,0.00,0.00,0.00,0.00
67.70,52.70,23.70,0.00,0.00,0.00,0.00,0.00
69.50,53.50,23.90,0.00,0.00,0.00,0.00,0.00
69.00,53.70,24.00,0.00,0.00,0.00,0.00,0.00
68.40,53.20,23.90,0.00,0.00,0.00,0.00,0.00
69.00,54.00,24.30,0.00,0.00,0.00,0.00,0.00
68.10,52.50,25.20,0.00,0.00,0.00,0.00,0.00
70.00,54.00,25.00,0.00,0.00,0.00,0.00,0.00
60.00,46.70,20.00,0.00,0.00,0.00,0.00,0.00
71.00,54.20,25.60,0.00,0.00,0.00,0.00,0.00
70.60,53.70,26.60,0.00,0.00,0.00,0.00,0.00
72.00,55.00,26.00,0.00,0.00,0.00,0.00,0.00
71.40,54.20,25.90,0.00,0.00,0.00,0.00,0.00
74.30,54.00,25.00,0.00,0.00,0.00,0.00,0.00
70.40,53.20,26.60,0.00,0.00,0.00,0.00,0.00
72.30,55.00,26.00,0.00,0.00,0.00,0.00,0.00
72.40,54.50,25.60,0.00,0.00,0.00,0.00,0.00
72.00,55.00,26.70,0.00,0.00,0.00,0.00,0.00
72.70,55.10,25.90,0.00,0.00,0.00,0.00,0.00
71.70,54.70,26.00,0.00,0.00,0.00,0.00,0.00
71.40,53.80,25.60,0.00,0.00,0.00,0.00,0.00
73.40,55.00,26.30,0.00,0.00,0.00,0.00,0.00
71.10,54.20,25.60,0.00,0.00,0.00,0.00,0.00
73.30,55.30,27.00,0.00,0.00,0.00,0.00,0.00
70.40,53.20,26.20,0.00,0.00,0.00,0.00,0.00
71.70,54.30,25.60,0.00,0.00,0.00,0.00,0.00
72.40,54.80,25.20,0.00,0.00,0.00,0.00,0.00
72.00,55.30,26.30,0.00,0.00,0.00,0.00,0.00
73.00,55.50,26.50,0.00,0.00,0.00,0.00,0.00
72.60,54.70,26.00,0.00,0.00,0.00,0.00,0.00
73.00,55.10,26.60,0.00,0.00,0.00,0.00,0.00
72.30,54.70,26.30,0.00,0.00,0.00,0.00,0.00
71.00,54.20,25.90,0.00,0.00,0.00,0.00,0.00
73.40,55.30,26.30,0.00,0.00,0.00,0.00,0.00
70.70,53.50,26.50,0.00,0.00,0.00,0.00,0.00
72.00,54.70,26.00,0.00,0.00,0.00,0.00,0.00
71.80,54.50,25.20,0.00,0.00,0.00,0.00,0.00
72.00,54.70,27.00,0.00,0.00,0.00,0.00,0.00
66.60,40.00,20.00,0.00,0.00,0.00,0.00,0.00
73.40,55.10,26.20,0.00,0.00,0.00,0.00,0.00
72.30,54.70,24.70,0.00,0.00,0.00,0.00,0.00
73.40,54.50,25.50,0.00,0.00,0.00,0.00,0.00
73.00,55.00,25.30,0.00,0.00,0.00,0.00,0.00
73.80,54.80,25.20,0.00,0.00,0.00,0.00,0.00
72.00,54.00,25.70,0.00,0.00,0.00,0.00,0.00
73.80,54.50,25.50,0.00,0.00,0.00,0.00,0.00
74.30,56.00,25.30,0.00,0.00,0.00,0.00,0.00
73.80,54.80,25.50,0.00,0.00,0.00,0.00,0.00
74.00,56.00,25.60,0.00,0.00,0.00,0.00,0.00
73.80,54.80,25.20,0.00,0.00,0.00,0.00,0.00
72.60,54.70,25.60,0.00,0.00,0.00,0.00,0.00
73.40,55.50,25.20,0.00,0.00,0.00,0.00,0.00
72.60,54.30,25.30,0.00,0.00,0.00,0.00,0.00
72.40,54.50,26.20,0.00,0.00,0.00,0.00,0.00
73.40,54.70,25.30,0.00,0.00,0.00,0.00,0.00
73.80,54.80,25.20,0.00,0.00,0.00,0.00,0.00
74.30,56.00,25.70,0.00,0.00,0.00,0.00,0.00
73.80,54.50,24.90,0.00,0.00,0.00,0.00,0.00
73.70,55.00,26.00,0.00,0.00,0.00,0.00,0.00
72.40,54.50,24.90,0.00,0.00,0.00,0.00,0.00
73.00,55.30,25.30,0.00,0.00,0.00,0.00,0.00
73.00,54.80,25.20,0.00,0.00,0.00,0.00,0.00
71.70,53.70,26.60,0.00,0.00,0.00,0.00,0.00
73.40,54.80,25.80,0.00,0.00,0.00,0.00,0.00
74.00,55.30,25.00,0.00,0.00,0.00,0.00,0.00
73.70,55.10,25.50,0.00,0.00,0.00,0.00,0.00
73.70,55.30,25.30,0.00,0.00,0.00,0.00,0.00
73.40,55.00,25.30,0.00,0.00,0.00,0.00,0.00
