#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
423.00,279.70,112.90,0.00,0.00,0.00,0.00,0.00
423.20,282.10,114.00,0.00,0.00,0.00,0.00,0.00
421.70,283.00,118.60,0.00,0.00,0.00,0.00,0.00
423.40,281.30,112.90,0.00,0.00,0.00,0.00,0.00
425.60,284.10,113.60,0.00,0.00,0.00,0.00,0.00
420.70,277.90,119.90,0.00,0.00,0.00,0.00,0.00
421.00,279.30,114.60,0.00,0.00,0.00,0.00,0.00
422.80,280.80,114.60,0.00,0.00,0.00,0.00,0.00
423.70,280.40,112.00,0.00,0.00,0.00,0.00,0.00
421.50,279.00,112.00,0.00,0.00,0.00,0.00,0.00
422.80,284.00,120.10,0.00,0.00,0.00,0.00,0.00
420.80,280.00,116.80,0.00,0.00,0.00,0.00,0.00
421.20,279.60,113.70,0.00,0.00,0.00,0.00,0.00
423.00,281.20,113.60,0.00,0.00,0.00,0.00,0.00
421.60,281.20,111.70,0.00,0.00,0.00,0.00,0.00
422.10,281.40,112.60,0.00,0.00,0.00,0.00,0.00
421.70,278.40,113.60,0.00,0.00,0.00,0.00,0.00
421.10,280.80,114.40,0.00,0.00,0.00,0.00,0.00
422.40,282.40,111.80,0.00,0.00,0.00,0.00,0.00
422.90,280.50,114.00,0.00,0.00,0.00,0.00,0.00
421.80,280.50,114.00,0.00,0.00,0.00,0.00,0.00
422.20,278.50,122.90,0.00,0.00,0.00,0.00,0.00
422.00,281.70,119.60,0.00,0.00,0.00,0.00,0.00
422.10,282.30,114.30,0.00,0.00,0.00,0.00,0.00
422.60,279.10,113.80,0.00,0.00,0.00,0.00,0.00
419.40,283.10,112.30,0.00,0.00,0.00,0.00,0.00
422.40,277.90,113.70,0.00,0.00,0.00,0.00,0.00
422.40,281.50,112.80,0.00,0.00,0.00,0.00,0.00
420.90,279.20,112.40,0.00,0.00,0.00,0.00,0.00
601.00,398.20,149.10,0.00,0.00,0.00,0.00,0.00
596.00,426.70,165.20,0.00,0.00,0.00,0.00,0.00
599.60,430.60,169.40,0.00,0.00,0.00,0.00,0.00
599.20,429.60,166.70,0.00,0.00,0.00,0.00,0.00
599.00,431.00,167.50,0.00,0.00,0.00,0.00,0.00
600.40,430.00,169.80,0.00,0.00,0.00,0.00,0.00
597.60,431.10,165.30,0.00,0.00,0.00,0.00,0.00
600.30,428.10,171.10,0.00,0.00,0.00,0.00,0.00
600.10,428.80,166.90,0.00,0.00,0.00,0.00,0.00
598.50,430.80,169.50,0.00,0.00,0.00,0.00,0.00
601.10,430.80,164.10,0.00,0.00,0.00,0.00,0.00
600.40,428.30,168.50,0.00,0.00,0.00,0.00,0.00
598.60,429.50,165.60,0.00,0.00,0.00,0.00,0.00
601.10,429.90,165.60,0.00,0.00,0.00,0.00,0.00
602.30,429.60,174.50,0.00,0.00,0.00,0.00,0.00
599.40,432.70,168.60,0.00,0.00,0.00,0.00,0.00
597.50,426.80,170.30,0.00,0.00,0.00,0.00,0.00
603.40,432.00,169.00,0.00,0.00,0.00,0.00,0.00
600.40,431.50,169.10,0.00,0.00,0.00,0.00,0.00
602.40,429.60,166.40,0.00,0.00,0.00,0.00,0.00
597.10,431.80,165.50,0.00,0.00,0.00,0.00,0.00
602.50,428.70,166.80,0.00,0.00,0.00,0.00,0.00
598.50,428.20,168.30,0.00,0.00,0.00,0.00,0.00
600.00,429.40,165.30,0.00,0.00,0.00,0.00,0.00
601.60,431.50,165.60,0.00,0.00,0.00,0.00,0.00
600.50,428.20,168.90,0.00,0.00,0.00,0.00,0.00
600.40,431.00,167.00,0.00,0.00,0.00,0.00,0.00
601.50,431.10,176.60,0.00,0.00,0.00,0.00,0.00
597.10,427.00,166.80,0.00,0.00,0.00,0.00,0.00
601.10,431.90,166.40,0.00,0.00,0.00,0.00,0.00
769.70,624.90,188.80,0.00,0.00,0.00,0.00,0.00
813.50,638.90,235.50,0.00,0.00,0.00,0.00,0.00
817.70,637.40,243.40,0.00,0.00,0.00,0.00,0.00
812.90,638.80,242.00,0.00,0.00,0.00,0.00,0.00
817.40,639.10,235.40,0.00,0.00,0.00,0.00,0.00
813.90,638.00,243.40,0.00,0.00,0.00,0.00,0.00
817.60,641.60,236.80,0.00,0.00,0.00,0.00,0.00
817.60,642.20,239.90,0.00,0.00,0.00,0.00,0.00
816.60,640.60,237.30,0.00,0.00,0.00,0.00,0.00
814.70,641.40,237.90,0.00,0.00,0.00,0.00,0.00
817.10,638.80,247.80,0.00,0.00,0.00,0.00,0.00
816.00,644.40,239.80,0.00,0.00,0.00,0.00,0.00
825.10,645.60,238.90,0.00,0.00,0.00,0.00,0.00
821.70,647.40,240.90,0.00,0.00,0.00,0.00,0.00
822.50,647.50,240.40,0.00,0.00,0.00,0.00,0.00
825.20,646.80,237.10,0.00,0.00,0.00,0.00,0.00
821.60,648.00,239.00,0.00,0.00,0.00,0.00,0.00
825.90,649.20,238.40,0.00,0.00,0.00,0.00,0.00
823.30,649.30,240.90,0.00,0.00,0.00,0.00,0.00
828.80,654.60,250.60,0.00,0.00,0.00,0.00,0.00
828.30,654.60,253.20,0.00,0.00,0.00,0.00,0.00
