#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
32.30,38.20,10.60,0.00,0.00,0.00,0.00,0.00
32.40,38.70,10.60,0.00,0.00,0.00,0.00,0.00
26.60,26.70,13.30,0.00,0.00,0.00,0.00,0.00
42.20,45.20,13.70,0.00,0.00,0.00,0.00,0.00
37.40,44.30,13.60,0.00,0.00,0.00,0.00,0.00
38.30,45.30,14.00,0.00,0.00,0.00,0.00,0.00
37.20,44.50,13.30,0.00,0.00,0.00,0.00,0.00
41.70,45.00,13.30,0.00,0.00,0.00,0.00,0.00
38.50,44.50,13.60,0.00,0.00,0.00,0.00,0.00
38.00,44.30,13.00,0.00,0.00,0.00,0.00,0.00
38.60,45.20,13.60,0.00,0.00,0.00,0.00,0.00
37.00,44.30,14.30,0.00,0.00,0.00,0.00,0.00
38.50,45.20,13.60,0.00,0.00,0.00,0.00,0.00
41.70,44.30,13.70,0.00,0.00,0.00,0.00,0.00
38.20,44.90,13.00,0.00,0.00,0.00,0.00,0.00
40.40,45.00,13.60,0.00,0.00,0.00,0.00,0.00
38.60,44.90,12.90,0.00,0.00,0.00,0.00,0.00
40.30,45.30,14.40,0.00,0.00,0.00,0.00,0.00
37.90,44.20,13.00,0.00,0.00,0.00,0.00,0.00
39.30,44.30,13.30,0.00,0.00,0.00,0.00,0.00
39.20,45.50,13.00,0.00,0.00,0.00,0.00,0.00
37.30,44.70,13.60,0.00,0.00,0.00,0.00,0.00
41.20,44.90,13.60,0.00,0.00,0.00,0.00,0.00
36.60,44.30,15.00,0.00,0.00,0.00,0.00,0.00
39.90,45.20,13.30,0.00,0.00,0.00,0.00,0.00
37.70,44.70,13.30,0.00,0.00,0.00,0.00,0.00
39.90,44.50,13.60,0.00,0.00,0.00,0.00,0.00
38.60,45.70,13.60,0.00,0.00,0.00,0.00,0.00
37.70,45.00,13.30,0.00,0.00,0.00,0.00,0.00
37.80,45.20,13.60,0.00,0.00,0.00,0.00,0.00
38.00,45.00,13.00,0.00,0.00,0.00,0.00,0.00
37.20,44.50,13.60,0.00,0.00,0.00,0.00,0.00
20.00,26.70,6.70,0.00,0.00,0.00,0.00,0.00
46.60,46.70,16.30,0.00,0.00,0.00,0.00,0.00
45.20,45.80,16.30,0.00,0.00,0.00,0.00,0.00
47.40,47.00,16.40,0.00,0.00,0.00,0.00,0.00
45.50,46.20,15.60,0.00,0.00,0.00,0.00,0.00
46.30,46.70,16.30,0.00,0.00,0.00,0.00,0.00
46.20,46.20,15.60,0.00,0.00,0.00,0.00,0.00
45.00,46.00,16.70,0.00,0.00,0.00,0.00,0.00
46.60,46.50,15.90,0.00,0.00,0.00,0.00,0.00
45.40,46.00,16.00,0.00,0.00,0.00,0.00,0.00
46.90,46.50,15.90,0.00,0.00,0.00,0.00,0.00
45.40,46.30,16.30,0.00,0.00,0.00,0.00,0.00
45.50,45.80,15.60,0.00,0.00,0.00,0.00,0.00
47.00,47.30,16.30,0.00,0.00,0.00,0.00,0.00
45.50,46.20,15.60,0.00,0.00,0.00,0.00,0.00
46.00,46.70,16.40,0.00,0.00,0.00,0.00,0.00
45.20,45.20,16.90,0.00,0.00,0.00,0.00,0.00
45.40,45.70,16.00,0.00,0.00,0.00,0.00,0.00
46.20,46.50,15.90,0.00,0.00,0.00,0.00,0.00
45.40,46.00,15.30,0.00,0.00,0.00,0.00,0.00
46.20,46.50,15.90,0.00,0.00,0.00,0.00,0.00
45.70,46.70,15.30,0.00,0.00,0.00,0.00,0.00
46.60,46.30,16.00,0.00,0.00,0.00,0.00,0.00
45.20,46.20,16.90,0.00,0.00,0.00,0.00,0.00
46.00,46.30,15.60,0.00,0.00,0.00,0.00,0.00
46.60,46.50,15.60,0.00,0.00,0.00,0.00,0.00
45.40,46.00,15.60,0.00,0.00,0.00,0.00,0.00
46.60,46.80,15.90,0.00,0.00,0.00,0.00,0.00
44.60,45.70,15.60,0.00,0.00,0.00,0.00,0.00
45.20,45.80,15.90,0.00,0.00,0.00,0.00,0.00
40.00,40.00,20.00,0.00,0.00,0.00,0.00,0.00
55.00,49.30,19.30,0.00,0.00,0.00,0.00,0.00
52.50,47.80,17.90,0.00,0.00,0.00,0.00,0.00
54.00,49.70,18.30,0.00,0.00,0.00,0.00,0.00
53.50,48.20,18.60,0.00,0.00,0.00,0.00,0.00
54.30,49.00,19.30,0.00,0.00,0.00,0.00,0.00
53.40,48.30,18.00,0.00,0.00,0.00,0.00,0.00
53.80,48.50,18.60,0.00,0.00,0.00,0.00,0.00
54.30,49.70,18.60,0.00,0.00,0.00,0.00,0.00
53.50,48.20,18.20,0.00,0.00,0.00,0.00,0.00
54.60,49.30,19.00,0.00,0.00,0.00,0.00,0.00
53.20,48.50,17.90,0.00,0.00,0.00,0.00,0.00
53.70,48.00,18.60,0.00,0.00,0.00,0.00,0.00
53.50,48.50,19.90,0.00,0.00,0.00,0.00,0.00
53.40,48.30,18.00,0.00,0.00,0.00,0.00,0.00
54.10,49.50,18.60,0.00,0.00,0.00,0.00,0.00
54.30,48.70,18.30,0.00,0.00,0.00,0.00,0.00
54.10,49.50,19.00,0.00,0.00,0.00,0.00,0.00
53.70,48.30,18.00,0.00,0.00,0.00,0.00,0.00
53.70,48.30,18.60,0.00,0.00,0.00,0.00,0.00
54.10,49.20,18.30,0.00,0.00,0.00,0.00,0.00
53.40,48.70,18.60,0.00,0.00,0.00,0.00,0.00
54.40,48.50,18.60,0.00,0.00,0.00,0.00,0.00
53.40,48.00,18.30,0.00,0.00,0.00,0.00,0.00
53.10,48.50,17.90,0.00,0.00,0.00,0.00,0.00
54.60,49.30,18.60,0.00,0.00,0.00,0.00,0.00
53.20,48.20,18.20,0.00,0.00,0.00,0.00,0.00
54.70,49.70,18.30,0.00,0.00,0.00,0.00,0.00
53.50,48.50,18.20,0.00,0.00,0.00,0.00,0.00
53.00,47.30,19.60,0.00,0.00,0.00,0.00,0.00
33.30,26.70,13.30,0.00,0.00,0.00,0.00,0.00
57.70,49.30,19.60,0.00,0.00,0.00,0.00,0.00
56.10,48.20,19.50,0.00,0.00,0.00,0.00,0.00
58.30,49.70,19.30,0.00,0.00,0.00,0.00,0.00
56.30,48.70,20.00,0.00,0.00,0.00,0.00,0.00
58.10,49.80,19.90,0.00,0.00,0.00,0.00,0.00
57.00,49.00,19.00,0.00,0.00,0.00,0.00,0.00
57.50,49.20,19.90,0.00,0.00,0.00,0.00,0.00
58.00,49.70,20.00,0.00,0.00,0.00,0.00,0.00
57.00,49.00,19.30,0.00,0.00,0.00,0.00,0.00
57.80,49.50,19.90,0.00,0.00,0.00,0.00,0.00
56.30,48.30,19.00,0.00,0.00,0.00,0.00,0.00
56.10,47.80,20.30,0.00,0.00,0.00,0.00,0.00
58.00,50.00,20.70,0.00,0.00,0.00,0.00,0.00
57.00,48.30,19.00,0.00,0.00,0.00,0.00,0.00
57.80,49.50,19.90,0.00,0.00,0.00,0.00,0.00
56.60,49.00,19.60,0.00,0.00,0.00,0.00,0.00
58.10,49.80,19.90,0.00,0.00,0.00,0.00,0.00
57.40,49.00,18.70,0.00,0.00,0.00,0.00,0.00
56.30,49.00,19.60,0.00,0.00,0.00,0.00,0.00
58.10,49.20,19.60,0.00,0.00,0.00,0.00,0.00
57.70,49.30,20.00,0.00,0.00,0.00,0.00,0.00
57.50,49.50,19.90,0.00,0.00,0.00,0.00,0.00
57.00,48.70,18.70,0.00,0.00,0.00,0.00,0.00
57.00,49.00,19.60,0.00,0.00,0.00,0.00,0.00
58.10,49.80,19.90,0.00,0.00,0.00,0.00,0.00
56.30,48.30,20.60,0.00,0.00,0.00,0.00,0.00
57.20,49.50,19.30,0.00,0.00,0.00,0.00,0.00
57.40,48.70,19.30,0.00,0.00,0.00,0.00,0.00
56.60,49.00,18.70,0.00,0.00,0.00,0.00,0.00
33.30,26.70,6.70,0.00,0.00,0.00,0.00,0.00
64.00,49.30,19.70,0.00,0.00,0.00,0.00,0.00
61.50,48.50,18.90,0.00,0.00,0.00,0.00,0.00
58.30,48.70,20.00,0.00,0.00,0.00,0.00,0.00
57.80,48.20,20.60,0.00,0.00,0.00,0.00,0.00
59.40,50.00,20.60,0.00,0.00,0.00,0.00,0.00
62.20,49.20,19.60,0.00,0.00,0.00,0.00,0.00
60.30,48.70,19.60,0.00,0.00,0.00,0.00,0.00
60.10,49.20,19.90,0.00,0.00,0.00,0.00,0.00
63.70,49.00,19.30,0.00,0.00,0.00,0.00,0.00
65.10,49.20,19.60,0.00,0.00,0.00,0.00,0.00
60.40,47.70,20.30,0.00,0.00,0.00,0.00,0.00
62.20,48.80,19.20,0.00,0.00,0.00,0.00,0.00
59.00,49.00,20.30,0.00,0.00,0.00,0.00,0.00
57.70,48.70,19.70,0.00,0.00,0.00,0.00,0.00
58.80,49.50,20.20,0.00,0.00,0.00,0.00,0.00
57.70,48.70,19.70,0.00,0.00,0.00,0.00,0.00
59.20,49.20,20.20,0.00,0.00,0.00,0.00,0.00
58.00,48.30,19.60,0.00,0.00,0.00,0.00,0.00
57.20,48.20,19.90,0.00,0.00,0.00,0.00,0.00
58.00,50.00,19.70,0.00,0.00,0.00,0.00,0.00
56.80,48.80,20.60,0.00,0.00,0.00,0.00,0.00
59.00,50.00,20.00,0.00,0.00,0.00,0.00,0.00
55.10,49.20,20.20,0.00,0.00,0.00,0.00,0.00
56.30,50.70,19.70,0.00,0.00,0.00,0.00,0.00
57.50,48.50,21.60,0.00,0.00,0.00,0.00,0.00
57.70,50.00,20.30,0.00,0.00,0.00,0.00,0.00
58.80,49.20,20.60,0.00,0.00,0.00,0.00,0.00
56.30,49.70,19.30,0.00,0.00,0.00,0.00,0.00
57.00,50.00,20.30,0.00,0.00,0.00,0.00,0.00
53.40,40.00,20.00,0.00,0.00,0.00,0.00,0.00
58.00,48.30,20.30,0.00,0.00,0.00,0.00,0.00
57.20,46.80,19.90,0.00,0.00,0.00,0.00,0.00
58.00,48.30,20.60,0.00,0.00,0.00,0.00,0.00
57.80,47.50,20.90,0.00,0.00,0.00,0.00,0.00
57.70,48.30,20.60,0.00,0.00,0.00,0.00,0.00
59.20,48.80,21.00,0.00,0.00,0.00,0.00,0.00
57.70,48.00,20.30,0.00,0.00,0.00,0.00,0.00
59.00,48.70,20.30,0.00,0.00,0.00,0.00,0.00
58.10,48.50,21.30,0.00,0.00,0.00,0.00,0.00
59.40,49.00,21.00,0.00,0.00,0.00,0.00,0.00
57.20,47.50,21.60,0.00,0.00,0.00,0.00,0.00
58.60,48.30,20.00,0.00,0.00,0.00,0.00,0.00
58.40,48.20,21.00,0.00,0.00,0.00,0.00,0.00
58.00,48.00,20.30,0.00,0.00,0.00,0.00,0.00
58.40,48.50,20.90,0.00,0.00,0.00,0.00,0.00
59.40,49.00,20.30,0.00,0.00,0.00,0.00,0.00
58.40,48.20,20.90,0.00,0.00,0.00,0.00,0.00
58.00,48.30,20.60,0.00,0.00,0.00,0.00,0.00
59.50,48.20,21.60,0.00,0.00,0.00,0.00,0.00
59.60,48.00,21.60,0.00,0.00,0.00,0.00,0.00
57.70,48.00,20.90,0.00,0.00,0.00,0.00,0.00
58.10,48.20,20.30,0.00,0.00,0.00,0.00,0.00
58.30,48.30,20.60,0.00,0.00,0.00,0.00,0.00
58.10,48.20,21.60,0.00,0.00,0.00,0.00,0.00
58.00,48.00,20.60,0.00,0.00,0.00,0.00,0.00
57.50,48.20,21.30,0.00,0.00,0.00,0.00,0.00
59.00,48.70,20.30,0.00,0.00,0.00,0.00,0.00
58.40,48.20,20.60,0.00,0.00,0.00,0.00,0.00
58.00,48.30,21.00,0.00,0.00,0.00,0.00,0.00
33.30,33.30,6.70,0.00,0.00,0.00,0.00,0.00
61.30,50.00,21.20,0.00,0.00,0.00,0.00,0.00
60.80,49.80,20.90,0.00,0.00,0.00,0.00,0.00
59.70,48.70,21.30,0.00,0.00,0.00,0.00,0.00
60.80,49.50,20.30,0.00,0.00,0.00,0.00,0.00
61.40,50.30,21.30,0.00,0.00,0.00,0.00,0.00
60.80,49.80,20.90,0.00,0.00,0.00,0.00,0.00
60.00,49.00,20.30,0.00,0.00,0.00,0.00,0.00
61.80,50.20,21.20,0.00,0.00,0.00,0.00,0.00
60.60,49.70,20.70,0.00,0.00,0.00,0.00,0.00
60.80,49.80,22.20,0.00,0.00,0.00,0.00,0.00
60.30,49.00,21.30,0.00,0.00,0.00,0.00,0.00
59.80,48.50,20.60,0.00,0.00,0.00,0.00,0.00
60.60,49.70,20.70,0.00,0.00,0.00,0.00,0.00
61.00,49.70,21.70,0.00,0.00,0.00,0.00,0.00
61.20,50.20,20.60,0.00,0.00,0.00,0.00,0.00
59.70,48.70,20.60,0.00,0.00,0.00,0.00,0.00
59.80,49.20,20.60,0.00,0.00,0.00,0.00,0.00
61.30,50.30,21.30,0.00,0.00,0.00,0.00,0.00
60.10,48.50,20.60,0.00,0.00,0.00,0.00,0.00
61.00,50.30,20.70,0.00,0.00,0.00,0.00,0.00
60.40,49.20,21.30,0.00,0.00,0.00,0.00,0.00
60.30,49.30,21.70,0.00,0.00,0.00,0.00,0.00
59.50,48.80,20.90,0.00,0.00,0.00,0.00,0.00
59.70,49.30,21.00,0.00,0.00,0.00,0.00,0.00
61.20,49.80,20.90,0.00,0.00,0.00,0.00,0.00
60.00,49.00,21.00,0.00,0.00,0.00,0.00,0.00
61.20,49.50,20.60,0.00,0.00,0.00,0.00,0.00
60.00,49.70,21.00,0.00,0.00,0.00,0.00,0.00
60.80,49.50,20.30,0.00,0.00,0.00,0.00,0.00
40.00,33.30,13.30,0.00,0.00,0.00,0.00,0.00
59.20,47.20,20.20,0.00,0.00,0.00,0.00,0.00
56.30,46.30,19.60,0.00,0.00,0.00,0.00,0.00
58.10,46.80,20.20,0.00,0.00,0.00,0.00,0.00
58.30,47.00,20.60,0.00,0.00,0.00,0.00,0.00
58.10,47.20,19.90,0.00,0.00,0.00,0.00,0.00
57.00,46.00,20.00,0.00,0.00,0.00,0.00,0.00
57.20,45.80,19.60,0.00,0.00,0.00,0.00,0.00
59.40,48.30,21.00,0.00,0.00,0.00,0.00,0.00
58.10,47.20,19.60,0.00,0.00,0.00,0.00,0.00
57.40,46.30,21.90,0.00,0.00,0.00,0.00,0.00
59.20,48.20,20.30,0.00,0.00,0.00,0.00,0.00
60.30,49.70,21.30,0.00,0.00,0.00,0.00,0.00
54.80,53.50,27.20,0.00,0.00,0.00,0.00,0.00
55.40,52.70,26.70,0.00,0.00,0.00,0.00,0.00
55.20,53.80,26.90,0.00,0.00,0.00,0.00,0.00
54.00,51.00,25.00,0.00,0.00,0.00,0.00,0.00
57.50,46.20,19.90,0.00,0.00,0.00,0.00,0.00
59.70,48.30,20.60,0.00,0.00,0.00,0.00,0.00
57.80,46.80,19.90,0.00,0.00,0.00,0.00,0.00
58.30,47.00,19.60,0.00,0.00,0.00,0.00,0.00
56.60,46.00,19.60,0.00,0.00,0.00,0.00,0.00
59.50,47.50,20.30,0.00,0.00,0.00,0.00,0.00
59.30,48.30,21.00,0.00,0.00,0.00,0.00,0.00
58.10,47.20,21.30,0.00,0.00,0.00,0.00,0.00
59.70,48.00,20.60,0.00,0.00,0.00,0.00,0.00
58.10,47.50,19.60,0.00,0.00,0.00,0.00,0.00
56.30,52.00,25.60,0.00,0.00,0.00,0.00,0.00
59.20,47.80,19.90,0.00,0.00,0.00,0.00,0.00
59.40,47.30,20.70,0.00,0.00,0.00,0.00,0.00
