#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.30,11.00,4.60,0.00,0.00,0.00,0.00,0.00
14.00,11.60,5.00,0.00,0.00,0.00,0.00,0.00
15.00,12.00,5.40,0.00,0.00,0.00,0.00,0.00
15.00,11.30,5.00,0.00,0.00,0.00,0.00,0.00
14.70,12.30,5.00,0.00,0.00,0.00,0.00,0.00
14.60,11.30,5.60,0.00,0.00,0.00,0.00,0.00
14.70,12.00,5.00,0.00,0.00,0.00,0.00,0.00
15.00,11.30,5.30,0.00,0.00,0.00,0.00,0.00
14.70,11.60,5.40,0.00,0.00,0.00,0.00,0.00
15.00,12.30,4.70,0.00,0.00,0.00,0.00,0.00
15.00,11.00,4.60,0.00,0.00,0.00,0.00,0.00
14.60,11.90,5.30,0.00,0.00,0.00,0.00,0.00
15.00,11.60,5.40,0.00,0.00,0.00,0.00,0.00
15.00,11.30,5.00,0.00,0.00,0.00,0.00,0.00
15.00,12.00,5.30,0.00,0.00,0.00,0.00,0.00
14.60,11.30,5.00,0.00,0.00,0.00,0.00,0.00
14.60,11.30,5.40,0.00,0.00,0.00,0.00,0.00
14.70,11.00,4.30,0.00,0.00,0.00,0.00,0.00
14.00,8.60,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.70,4.00,0.00,0.00,0.00,0.00,0.00
13.60,8.70,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.00,10.00,4.60,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.00,8.90,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.30,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.00,5.30,0.00,0.00,0.00,0.00,0.00
13.70,9.00,3.70,0.00,0.00,0.00,0.00,0.00
14.00,9.40,4.30,0.00,0.00,0.00,0.00,0.00
13.30,13.30,0.00,0.00,0.00,0.00,0.00,0.00
21.70,16.00,7.00,0.00,0.00,0.00,0.00,0.00
21.90,15.90,7.30,0.00,0.00,0.00,0.00,0.00
22.00,16.00,6.60,0.00,0.00,0.00,0.00,0.00
21.60,15.60,7.00,0.00,0.00,0.00,0.00,0.00
22.70,16.30,7.40,0.00,0.00,0.00,0.00,0.00
21.90,16.00,6.30,0.00,0.00,0.00,0.00,0.00
21.70,16.00,7.30,0.00,0.00,0.00,0.00,0.00
22.30,16.30,6.60,0.00,0.00,0.00,0.00,0.00
22.00,16.00,6.60,0.00,0.00,0.00,0.00,0.00
21.90,16.00,7.30,0.00,0.00,0.00,0.00,0.00
21.70,15.70,7.00,0.00,0.00,0.00,0.00,0.00
21.90,16.00,6.60,0.00,0.00,0.00,0.00,0.00
21.90,16.00,6.90,0.00,0.00,0.00,0.00,0.00
22.00,16.00,6.70,0.00,0.00,0.00,0.00,0.00
22.30,16.30,7.30,0.00,0.00,0.00,0.00,0.00
21.70,16.30,7.00,0.00,0.00,0.00,0.00,0.00
21.90,16.00,7.30,0.00,0.00,0.00,0.00,0.00
22.30,16.00,7.00,0.00,0.00,0.00,0.00,0.00
21.60,15.60,7.20,0.00,0.00,0.00,0.00,0.00
22.30,16.30,6.70,0.00,0.00,0.00,0.00,0.00
21.60,16.00,6.60,0.00,0.00,0.00,0.00,0.00
22.30,16.30,7.00,0.00,0.00,0.00,0.00,0.00
21.90,15.60,6.90,0.00,0.00,0.00,0.00,0.00
21.70,16.00,7.00,0.00,0.00,0.00,0.00,0.00
21.90,16.00,6.90,0.00,0.00,0.00,0.00,0.00
22.30,15.70,7.00,0.00,0.00,0.00,0.00,0.00
21.90,16.60,6.90,0.00,0.00,0.00,0.00,0.00
22.00,16.00,7.00,0.00,0.00,0.00,0.00,0.00
22.30,16.30,6.60,0.00,0.00,0.00,0.00,0.00
20.00,13.40,0.00,0.00,0.00,0.00,0.00,0.00
28.90,22.60,9.60,0.00,0.00,0.00,0.00,0.00
28.70,22.70,9.30,0.00,0.00,0.00,0.00,0.00
28.90,22.60,9.60,0.00,0.00,0.00,0.00,0.00
27.70,22.00,9.60,0.00,0.00,0.00,0.00,0.00
29.20,22.60,9.60,0.00,0.00,0.00,0.00,0.00
28.30,22.00,9.00,0.00,0.00,0.00,0.00,0.00
28.60,22.30,9.60,0.00,0.00,0.00,0.00,0.00
28.70,23.00,9.60,0.00,0.00,0.00,0.00,0.00
28.60,22.30,9.90,0.00,0.00,0.00,0.00,0.00
28.70,22.60,9.60,0.00,0.00,0.00,0.00,0.00
28.20,22.30,9.30,0.00,0.00,0.00,0.00,0.00
28.70,22.00,9.60,0.00,0.00,0.00,0.00,0.00
28.90,22.90,9.30,0.00,0.00,0.00,0.00,0.00
28.30,22.00,9.30,0.00,0.00,0.00,0.00,0.00
28.60,22.60,9.90,0.00,0.00,0.00,0.00,0.00
28.20,22.00,9.30,0.00,0.00,0.00,0.00,0.00
28.30,22.00,9.30,0.00,0.00,0.00,0.00,0.00
28.90,22.60,9.60,0.00,0.00,0.00,0.00,0.00
28.00,22.30,9.60,0.00,0.00,0.00,0.00,0.00
29.20,22.60,9.30,0.00,0.00,0.00,0.00,0.00
28.30,22.60,9.60,0.00,0.00,0.00,0.00,0.00
29.20,22.60,10.30,0.00,0.00,0.00,0.00,0.00
28.70,22.00,10.00,0.00,0.00,0.00,0.00,0.00
28.20,22.60,9.30,0.00,0.00,0.00,0.00,0.00
29.00,22.60,9.60,0.00,0.00,0.00,0.00,0.00
28.20,21.60,9.30,0.00,0.00,0.00,0.00,0.00
28.70,22.30,9.60,0.00,0.00,0.00,0.00,0.00
28.90,22.60,9.70,0.00,0.00,0.00,0.00,0.00
28.30,22.70,9.30,0.00,0.00,0.00,0.00,0.00
26.70,13.40,6.70,0.00,0.00,0.00,0.00,0.00
33.20,28.60,11.30,0.00,0.00,0.00,0.00,0.00
32.70,27.40,11.70,0.00,0.00,0.00,0.00,0.00
34.20,28.60,12.60,0.00,0.00,0.00,0.00,0.00
33.70,28.00,12.00,0.00,0.00,0.00,0.00,0.00
34.20,28.90,11.60,0.00,0.00,0.00,0.00,0.00
33.70,28.30,12.30,0.00,0.00,0.00,0.00,0.00
33.20,28.00,11.60,0.00,0.00,0.00,0.00,0.00
33.60,28.60,11.90,0.00,0.00,0.00,0.00,0.00
32.70,27.00,11.30,0.00,0.00,0.00,0.00,0.00
33.60,28.30,11.60,0.00,0.00,0.00,0.00,0.00
