#reactor,perf-crimson-ms
373.20,93.30
1475.80,98.70
1482.80,98.70
1474.90,98.30
1482.90,99.00
1475.60,98.30
1482.30,98.70
1478.40,98.30
1480.50,99.00
1476.50,98.30
1481.30,98.70
1476.20,98.30
1482.30,98.30
1476.50,98.30
1482.00,99.00
1477.00,98.00
1481.90,98.70
1476.20,98.30
1481.70,98.70
1480.50,98.70
1475.40,98.30
