#reactor,perf-crimson-ms
12.00,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
