reactor,crimson-osd
53.40,40.00
153.40,40.30
152.20,42.90
151.60,43.00
155.60,40.90
154.70,41.30
151.20,43.50
154.00,41.30
151.80,42.20
154.40,42.30
146.20,39.90
105.70,23.30
107.30,25.20
108.60,25.20
105.70,24.00
121.00,27.20
109.60,23.60
120.00,26.70
105.30,23.90
117.60,27.20
110.70,24.30
112.60,25.90
115.60,24.30
105.70,23.00
123.50,27.20
109.00,24.90
117.40,26.30
109.60,24.60
123.60,27.90
111.40,25.30
53.30,6.70
120.90,33.20
117.90,31.60
132.90,37.50
114.70,31.00
133.20,35.20
119.30,33.60
131.60,36.30
119.50,32.20
126.60,34.90
117.30,34.00
122.60,32.90
135.90,36.20
125.30,34.00
131.20,33.60
111.90,31.90
131.60,35.00
114.60,31.60
109.60,31.60
168.40,51.00
171.10,52.80
176.60,57.00
179.40,56.80
178.40,58.00
180.00,58.80
179.30,58.30
180.40,57.50
180.40,57.30
178.30,57.10
179.40,58.00
206.60,66.70
204.60,71.10
203.30,70.70
204.00,71.80
203.60,71.30
202.40,71.10
203.00,72.30
203.00,70.80
203.10,73.30
204.70,73.80
205.30,72.30
204.60,73.80
203.00,71.00
202.40,71.10
205.20,72.30
203.30,71.00
204.70,71.10
204.40,70.30
203.00,70.80
203.70,71.30
203.10,70.80
204.00,71.30
203.30,71.10
204.00,70.70
202.90,71.40
202.70,71.00
202.60,70.10
206.00,71.70
202.70,71.40
205.00,74.30
206.70,93.30
213.90,94.30
207.60,93.40
208.30,94.30
207.60,93.70
208.70,93.70
198.70,88.40
209.00,92.70
207.90,94.40
209.30,94.00
210.30,93.70
212.30,94.30
210.70,93.70
212.30,94.00
211.60,93.40
214.10,93.30
211.90,94.30
212.30,93.40
211.30,93.30
210.60,93.40
211.30,93.70
213.20,93.70
214.30,93.30
212.60,93.40
214.70,94.00
212.30,93.40
211.00,94.30
212.70,93.40
213.30,94.00
210.90,93.00
266.60,80.00
230.20,91.40
230.70,92.30
230.90,90.40
231.30,91.70
231.50,90.70
231.90,89.70
233.20,90.40
235.00,90.30
234.60,89.70
233.00,90.70
234.20,89.70
233.50,90.30
234.20,90.40
237.60,89.70
235.20,90.40
237.90,89.00
230.50,89.40
237.60,90.30
231.50,91.00
237.40,88.70
233.20,89.00
231.20,90.70
234.00,90.30
233.00,91.00
231.00,90.70
232.20,91.40
235.20,90.30
235.90,91.30
227.60,89.70
233.30,93.30
227.90,95.00
228.00,96.30
223.50,95.00
229.60,95.70
223.60,95.30
230.30,95.70
226.50,95.70
213.30,88.30
226.90,94.70
228.40,95.30
233.20,95.30
227.70,95.30
228.20,95.00
231.60,95.70
224.30,95.70
228.80,95.00
226.00,96.00
227.80,95.30
230.30,95.00
224.50,95.70
229.60,95.00
222.20,94.40
228.60,95.30
227.20,95.00
223.60,95.30
226.50,95.00
227.30,95.30
227.20,95.00
232.00,95.70
246.60,93.30
240.80,89.70
239.40,92.70
244.50,86.40
248.60,88.70
247.80,89.70
244.70,89.00
241.20,90.70
248.70,92.00
246.10,87.70
234.60,88.70
246.90,88.40
243.00,90.30
248.20,87.00
241.60,91.70
247.90,84.30
244.10,92.00
247.30,87.00
251.40,86.40
244.30,85.30
242.50,82.10
248.60,89.70
247.60,86.70
240.70,84.30
242.20,90.40
246.60,86.70
249.50,89.40
247.30,91.70
242.50,86.40
245.20,92.30
200.00,99.90
216.60,96.00
216.10,95.30
215.00,96.00
213.30,96.30
224.50,95.30
217.20,96.00
215.60,95.70
208.90,96.00
216.90,96.30
214.30,95.70
222.60,95.30
219.00,96.30
224.00,95.30
221.20,95.30
212.30,95.70
214.60,96.30
218.20,96.00
218.70,96.00
226.20,95.70
215.30,96.30
224.20,95.70
228.20,94.30
212.00,96.30
215.30,95.30
216.00,96.30
225.90,96.00
222.90,95.30
215.90,95.70
215.30,95.70
200.10,93.30
215.30,94.70
206.90,96.00
219.30,95.30
214.60,93.70
213.20,97.00
221.30,90.30
221.60,92.00
216.00,97.00
213.60,95.00
213.30,97.00
231.50,91.70
222.60,89.70
211.60,94.70
219.60,93.00
217.60,94.70
218.60,95.70
229.10,94.70
214.40,95.30
242.90,83.10
228.60,95.30
234.60,86.00
224.00,95.30
220.50,91.40
225.30,97.30
223.90,92.00
216.40,94.30
226.60,95.00
215.30,95.30
212.00,95.30
200.00,93.30
137.70,59.30
1.70,1.70
0.90,0.30
2.40,0.30
1.70,1.30
0.90,0.30
1.30,0.70
2.10,0.70
0.90,0.70
2.40,1.00
1.30,0.70
1.30,0.70
1.70,0.70
0.90,0.70
1.70,0.70
2.40,0.70
0.90,0.70
1.70,1.00
1.30,0.30
1.70,0.70
2.10,1.00
0.90,0.30
1.30,0.30
2.10,1.30
1.30,0.30
0.90,1.00
2.00,0.70
1.30,0.30
1.70,1.00
220.00,99.90
207.30,95.70
223.00,96.30
218.60,96.00
209.70,96.70
216.60,97.70
209.30,96.00
214.60,94.40
222.30,94.70
219.30,93.30
214.90,97.70
213.00,96.00
215.60,91.00
212.70,98.30
209.00,98.00
230.30,91.00
213.20,98.30
231.30,91.30
219.70,94.00
216.00,97.30
208.30,97.00
212.00,95.30
215.90,96.00
217.00,94.30
222.90,93.00
214.60,95.00
213.30,95.00
214.30,94.00
215.60,97.00
219.90,92.70
