#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.00,5.40,2.40,0.00,0.00,0.00,0.00,0.00
6.30,4.00,1.70,0.00,0.00,0.00,0.00,0.00
6.00,4.30,2.30,0.00,0.00,0.00,0.00,0.00
6.60,4.30,2.00,0.00,0.00,0.00,0.00,0.00
6.00,4.30,2.00,0.00,0.00,0.00,0.00,0.00
6.00,4.30,2.30,0.00,0.00,0.00,0.00,0.00
6.30,4.00,1.70,0.00,0.00,0.00,0.00,0.00
6.30,4.60,2.70,0.00,0.00,0.00,0.00,0.00
5.70,4.40,1.70,0.00,0.00,0.00,0.00,0.00
6.60,4.40,2.30,0.00,0.00,0.00,0.00,0.00
7.00,5.40,2.60,0.00,0.00,0.00,0.00,0.00
8.30,6.70,3.30,0.00,0.00,0.00,0.00,0.00
7.60,6.60,3.00,0.00,0.00,0.00,0.00,0.00
8.30,6.00,3.30,0.00,0.00,0.00,0.00,0.00
8.60,7.00,2.70,0.00,0.00,0.00,0.00,0.00
8.00,6.00,3.70,0.00,0.00,0.00,0.00,0.00
8.30,6.70,2.70,0.00,0.00,0.00,0.00,0.00
8.00,6.00,3.30,0.00,0.00,0.00,0.00,0.00
8.60,7.00,3.30,0.00,0.00,0.00,0.00,0.00
8.00,5.70,2.70,0.00,0.00,0.00,0.00,0.00
7.00,5.30,3.00,0.00,0.00,0.00,0.00,0.00
8.30,6.70,3.30,0.00,0.00,0.00,0.00,0.00
8.00,6.70,2.70,0.00,0.00,0.00,0.00,0.00
8.00,6.30,3.30,0.00,0.00,0.00,0.00,0.00
7.60,5.40,2.30,0.00,0.00,0.00,0.00,0.00
8.70,7.70,3.40,0.00,0.00,0.00,0.00,0.00
7.30,5.70,2.70,0.00,0.00,0.00,0.00,0.00
8.00,6.00,3.00,0.00,0.00,0.00,0.00,0.00
8.00,5.70,2.90,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.00,7.30,3.30,0.00,0.00,0.00,0.00,0.00
8.60,7.00,3.30,0.00,0.00,0.00,0.00,0.00
10.30,8.40,4.30,0.00,0.00,0.00,0.00,0.00
9.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00
9.30,8.00,4.00,0.00,0.00,0.00,0.00,0.00
9.30,9.00,3.30,0.00,0.00,0.00,0.00,0.00
10.00,7.70,4.00,0.00,0.00,0.00,0.00,0.00
9.00,8.00,3.30,0.00,0.00,0.00,0.00,0.00
