#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.30,9.70,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.30,4.00,0.00,0.00,0.00,0.00,0.00
14.70,9.60,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.60,4.30,0.00,0.00,0.00,0.00,0.00
14.70,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.60,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.60,9.70,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.30,10.00,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.40,4.70,0.00,0.00,0.00,0.00,0.00
15.00,9.60,3.70,0.00,0.00,0.00,0.00,0.00
14.00,9.30,4.60,0.00,0.00,0.00,0.00,0.00
14.70,10.00,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.60,0.00,0.00,0.00,0.00,0.00
14.70,9.60,4.00,0.00,0.00,0.00,0.00,0.00
14.00,9.60,4.70,0.00,0.00,0.00,0.00,0.00
14.70,9.70,3.70,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.70,9.70,4.30,0.00,0.00,0.00,0.00,0.00
14.30,8.90,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.70,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.70,4.30,0.00,0.00,0.00,0.00,0.00
14.70,9.40,4.70,0.00,0.00,0.00,0.00,0.00
14.30,9.70,4.00,0.00,0.00,0.00,0.00,0.00
14.00,9.70,4.00,0.00,0.00,0.00,0.00,0.00
14.60,9.00,4.60,0.00,0.00,0.00,0.00,0.00
13.30,6.70,6.70,0.00,0.00,0.00,0.00,0.00
20.30,15.00,6.30,0.00,0.00,0.00,0.00,0.00
20.30,14.90,6.30,0.00,0.00,0.00,0.00,0.00
20.00,15.00,6.30,0.00,0.00,0.00,0.00,0.00
20.30,15.20,6.00,0.00,0.00,0.00,0.00,0.00
20.00,14.60,7.00,0.00,0.00,0.00,0.00,0.00
19.90,14.90,6.30,0.00,0.00,0.00,0.00,0.00
20.30,15.00,6.00,0.00,0.00,0.00,0.00,0.00
20.30,14.60,6.90,0.00,0.00,0.00,0.00,0.00
20.30,15.40,6.00,0.00,0.00,0.00,0.00,0.00
19.90,14.60,6.70,0.00,0.00,0.00,0.00,0.00
20.00,15.00,6.30,0.00,0.00,0.00,0.00,0.00
20.60,15.20,6.60,0.00,0.00,0.00,0.00,0.00
20.30,15.00,6.60,0.00,0.00,0.00,0.00,0.00
19.60,15.20,5.90,0.00,0.00,0.00,0.00,0.00
20.70,15.40,6.70,0.00,0.00,0.00,0.00,0.00
19.90,14.60,6.30,0.00,0.00,0.00,0.00,0.00
20.00,14.30,6.30,0.00,0.00,0.00,0.00,0.00
20.70,15.70,6.30,0.00,0.00,0.00,0.00,0.00
19.90,14.60,6.60,0.00,0.00,0.00,0.00,0.00
20.30,14.60,6.60,0.00,0.00,0.00,0.00,0.00
20.00,15.40,6.30,0.00,0.00,0.00,0.00,0.00
20.30,15.40,6.30,0.00,0.00,0.00,0.00,0.00
19.90,14.30,6.30,0.00,0.00,0.00,0.00,0.00
