#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.70,0.00,0.00,0.00,0.00,0.00
14.00,9.30,3.70,0.00,0.00,0.00,0.00,0.00
14.00,9.30,5.00,0.00,0.00,0.00,0.00,0.00
13.70,9.00,5.30,0.00,0.00,0.00,0.00,0.00
15.00,9.60,4.00,0.00,0.00,0.00,0.00,0.00
15.00,8.30,4.30,0.00,0.00,0.00,0.00,0.00
15.30,9.00,4.30,0.00,0.00,0.00,0.00,0.00
15.30,9.30,4.30,0.00,0.00,0.00,0.00,0.00
15.00,9.00,3.70,0.00,0.00,0.00,0.00,0.00
15.30,9.00,4.00,0.00,0.00,0.00,0.00,0.00
15.00,9.00,4.30,0.00,0.00,0.00,0.00,0.00
15.30,9.30,4.00,0.00,0.00,0.00,0.00,0.00
15.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.30,8.60,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.70,4.30,0.00,0.00,0.00,0.00,0.00
13.30,9.00,4.00,0.00,0.00,0.00,0.00,0.00
13.70,9.30,5.00,0.00,0.00,0.00,0.00,0.00
15.30,9.00,4.30,0.00,0.00,0.00,0.00,0.00
15.00,9.30,4.30,0.00,0.00,0.00,0.00,0.00
15.30,8.70,4.40,0.00,0.00,0.00,0.00,0.00
15.30,9.40,3.70,0.00,0.00,0.00,0.00,0.00
15.30,9.30,4.00,0.00,0.00,0.00,0.00,0.00
15.00,8.70,4.70,0.00,0.00,0.00,0.00,0.00
15.00,9.00,3.30,0.00,0.00,0.00,0.00,0.00
15.30,9.30,4.30,0.00,0.00,0.00,0.00,0.00
15.30,8.60,4.00,0.00,0.00,0.00,0.00,0.00
15.30,9.30,4.00,0.00,0.00,0.00,0.00,0.00
15.00,9.00,4.60,0.00,0.00,0.00,0.00,0.00
15.30,9.00,3.70,0.00,0.00,0.00,0.00,0.00
12.50,12.40,0.00,0.00,0.00,0.00,0.00,0.00
21.70,15.70,7.00,0.00,0.00,0.00,0.00,0.00
21.60,16.00,6.60,0.00,0.00,0.00,0.00,0.00
21.70,15.40,6.60,0.00,0.00,0.00,0.00,0.00
21.60,15.60,6.60,0.00,0.00,0.00,0.00,0.00
22.00,16.00,7.00,0.00,0.00,0.00,0.00,0.00
21.60,15.60,6.60,0.00,0.00,0.00,0.00,0.00
21.70,16.00,6.70,0.00,0.00,0.00,0.00,0.00
22.30,15.60,7.00,0.00,0.00,0.00,0.00,0.00
21.70,15.70,7.00,0.00,0.00,0.00,0.00,0.00
21.60,16.00,6.30,0.00,0.00,0.00,0.00,0.00
22.00,15.40,7.30,0.00,0.00,0.00,0.00,0.00
21.30,15.60,6.30,0.00,0.00,0.00,0.00,0.00
22.00,16.00,7.00,0.00,0.00,0.00,0.00,0.00
21.30,16.00,6.90,0.00,0.00,0.00,0.00,0.00
22.30,15.70,6.70,0.00,0.00,0.00,0.00,0.00
21.60,15.60,7.60,0.00,0.00,0.00,0.00,0.00
22.00,15.70,6.70,0.00,0.00,0.00,0.00,0.00
21.60,16.00,6.60,0.00,0.00,0.00,0.00,0.00
21.70,15.70,6.70,0.00,0.00,0.00,0.00,0.00
21.90,16.00,6.90,0.00,0.00,0.00,0.00,0.00
21.70,15.70,7.30,0.00,0.00,0.00,0.00,0.00
21.90,16.30,6.60,0.00,0.00,0.00,0.00,0.00
21.70,15.30,6.70,0.00,0.00,0.00,0.00,0.00
21.90,15.60,6.90,0.00,0.00,0.00,0.00,0.00
21.60,15.90,7.00,0.00,0.00,0.00,0.00,0.00
22.00,16.00,6.30,0.00,0.00,0.00,0.00,0.00
21.90,16.00,7.30,0.00,0.00,0.00,0.00,0.00
21.70,15.00,6.30,0.00,0.00,0.00,0.00,0.00
21.60,16.00,6.60,0.00,0.00,0.00,0.00,0.00
13.30,6.70,6.70,0.00,0.00,0.00,0.00,0.00
29.00,23.40,9.00,0.00,0.00,0.00,0.00,0.00
28.20,22.60,9.60,0.00,0.00,0.00,0.00,0.00
28.70,22.30,10.00,0.00,0.00,0.00,0.00,0.00
27.90,22.60,9.30,0.00,0.00,0.00,0.00,0.00
29.00,23.00,9.30,0.00,0.00,0.00,0.00,0.00
27.90,22.60,9.00,0.00,0.00,0.00,0.00,0.00
28.00,22.00,9.70,0.00,0.00,0.00,0.00,0.00
28.60,22.30,9.30,0.00,0.00,0.00,0.00,0.00
28.30,23.00,9.60,0.00,0.00,0.00,0.00,0.00
28.90,22.30,9.30,0.00,0.00,0.00,0.00,0.00
28.30,23.00,10.00,0.00,0.00,0.00,0.00,0.00
28.20,22.30,9.30,0.00,0.00,0.00,0.00,0.00
28.70,22.60,9.60,0.00,0.00,0.00,0.00,0.00
27.90,22.60,9.00,0.00,0.00,0.00,0.00,0.00
29.00,22.60,10.30,0.00,0.00,0.00,0.00,0.00
27.90,21.90,9.00,0.00,0.00,0.00,0.00,0.00
28.00,22.30,9.30,0.00,0.00,0.00,0.00,0.00
28.60,22.60,9.00,0.00,0.00,0.00,0.00,0.00
28.30,23.00,9.70,0.00,0.00,0.00,0.00,0.00
28.90,22.60,9.60,0.00,0.00,0.00,0.00,0.00
28.30,22.60,9.30,0.00,0.00,0.00,0.00,0.00
28.90,22.90,10.60,0.00,0.00,0.00,0.00,0.00
28.30,22.00,9.60,0.00,0.00,0.00,0.00,0.00
27.90,22.30,9.30,0.00,0.00,0.00,0.00,0.00
28.20,22.60,9.00,0.00,0.00,0.00,0.00,0.00
28.00,22.00,9.30,0.00,0.00,0.00,0.00,0.00
28.60,22.60,9.60,0.00,0.00,0.00,0.00,0.00
28.30,23.00,9.30,0.00,0.00,0.00,0.00,0.00
28.30,22.00,9.00,0.00,0.00,0.00,0.00,0.00
20.00,13.30,6.70,0.00,0.00,0.00,0.00,0.00
33.60,28.30,11.30,0.00,0.00,0.00,0.00,0.00
32.00,27.40,11.30,0.00,0.00,0.00,0.00,0.00
34.20,28.60,11.30,0.00,0.00,0.00,0.00,0.00
33.30,28.30,12.00,0.00,0.00,0.00,0.00,0.00
33.20,28.00,10.60,0.00,0.00,0.00,0.00,0.00
33.00,28.00,12.00,0.00,0.00,0.00,0.00,0.00
32.20,27.20,10.60,0.00,0.00,0.00,0.00,0.00
34.00,28.30,11.60,0.00,0.00,0.00,0.00,0.00
32.60,27.20,10.90,0.00,0.00,0.00,0.00,0.00
33.00,28.00,11.00,0.00,0.00,0.00,0.00,0.00
33.20,28.00,11.70,0.00,0.00,0.00,0.00,0.00
32.70,28.00,11.00,0.00,0.00,0.00,0.00,0.00
33.20,28.00,10.90,0.00,0.00,0.00,0.00,0.00
33.00,28.00,11.00,0.00,0.00,0.00,0.00,0.00
33.60,27.60,11.70,0.00,0.00,0.00,0.00,0.00
32.70,28.00,11.70,0.00,0.00,0.00,0.00,0.00
32.90,28.30,10.90,0.00,0.00,0.00,0.00,0.00
33.70,28.30,11.60,0.00,0.00,0.00,0.00,0.00
32.20,26.90,11.60,0.00,0.00,0.00,0.00,0.00
33.20,28.60,10.60,0.00,0.00,0.00,0.00,0.00
33.30,28.00,11.30,0.00,0.00,0.00,0.00,0.00
33.20,28.00,11.60,0.00,0.00,0.00,0.00,0.00
32.70,28.00,11.00,0.00,0.00,0.00,0.00,0.00
32.90,27.60,10.90,0.00,0.00,0.00,0.00,0.00
34.00,28.30,11.60,0.00,0.00,0.00,0.00,0.00
32.60,27.60,10.90,0.00,0.00,0.00,0.00,0.00
33.30,28.00,11.30,0.00,0.00,0.00,0.00,0.00
32.90,28.00,11.70,0.00,0.00,0.00,0.00,0.00
33.00,27.70,11.00,0.00,0.00,0.00,0.00,0.00
26.70,20.00,6.70,0.00,0.00,0.00,0.00,0.00
32.70,29.40,11.60,0.00,0.00,0.00,0.00,0.00
32.20,28.60,11.00,0.00,0.00,0.00,0.00,0.00
33.70,30.00,11.60,0.00,0.00,0.00,0.00,0.00
32.20,28.60,10.90,0.00,0.00,0.00,0.00,0.00
34.00,31.00,11.60,0.00,0.00,0.00,0.00,0.00
31.90,28.60,11.30,0.00,0.00,0.00,0.00,0.00
33.00,29.00,11.30,0.00,0.00,0.00,0.00,0.00
