#reactor,crimson-osd
93.80,93.80
290.30,89.40
280.20,94.70
288.60,95.40
290.70,94.70
287.40,92.10
290.10,96.00
286.80,90.70
282.30,92.70
290.30,94.00
291.70,94.70
287.40,91.10
290.40,90.70
285.10,94.70
287.40,89.00
278.80,84.10
288.40,95.70
289.80,95.40
292.70,95.00
292.00,90.40
288.70,95.70
276.80,87.70
291.90,94.40
286.00,92.70
289.90,92.00
291.00,94.40
292.20,95.30
290.50,95.40
290.00,94.70
288.70,92.10
300.00,93.80
287.60,93.70
290.70,94.70
285.30,91.40
287.50,92.70
287.20,91.40
289.30,93.00
288.70,93.70
284.30,92.10
290.40,93.70
287.70,93.70
290.10,94.40
288.20,93.70
290.60,95.30
290.10,91.70
289.20,94.40
289.10,95.30
289.10,92.10
290.10,94.40
286.40,95.00
288.40,95.00
289.10,92.70
290.10,92.40
287.00,91.70
290.10,93.40
290.40,93.70
289.10,93.70
288.40,95.00
288.00,95.00
291.70,94.40
281.20,93.80
286.20,92.70
289.20,91.40
278.70,90.40
287.40,90.00
287.20,94.00
289.70,88.40
281.50,87.70
284.10,87.70
287.70,93.70
289.40,94.40
291.10,93.00
287.70,92.40
289.30,94.70
290.70,93.00
290.10,94.00
290.40,93.00
290.00,95.70
288.70,93.70
289.00,93.40
291.20,93.40
289.90,94.00
290.30,93.70
286.40,93.40
283.00,87.40
289.70,91.70
288.70,95.00
292.10,94.00
289.40,95.00
290.70,93.00
262.60,75.00
288.00,93.00
288.40,89.70
289.30,93.40
284.70,94.00
287.00,89.40
280.00,89.10
284.00,89.40
289.00,92.40
289.10,88.10
291.00,95.00
289.00,89.70
288.30,92.40
288.60,92.00
290.10,94.00
290.30,84.70
280.00,82.50
290.00,93.70
287.90,95.00
287.70,93.00
289.70,95.00
286.70,91.00
287.40,92.10
290.30,90.70
290.10,91.10
290.90,94.00
289.50,94.70
291.90,90.00
287.30,93.00
288.60,95.70
293.80,93.80
289.70,94.40
285.20,86.80
288.60,93.70
286.90,89.40
284.80,86.10
289.80,87.40
289.20,92.70
279.70,85.40
285.80,91.40
288.60,92.00
287.70,94.40
290.50,92.40
283.70,88.70
290.10,93.40
288.90,91.40
290.30,93.40
289.40,95.00
288.70,92.10
285.30,94.40
286.10,91.10
289.20,91.40
288.00,95.00
288.40,92.70
290.70,90.70
286.40,88.10
291.40,91.70
289.40,90.70
289.80,94.40
285.40,95.30
274.90,93.80
283.30,92.70
284.40,88.40
289.70,89.70
284.80,88.70
286.70,88.00
279.80,80.50
274.80,83.10
