#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58.30,39.50,23.00,0.00,0.00,0.00,0.00,0.00
53.90,39.20,23.20,0.00,0.00,0.00,0.00,0.00
59.50,41.00,20.00,0.00,0.00,0.00,0.00,0.00
60.20,47.70,24.00,0.00,0.00,0.00,0.00,0.00
61.70,43.00,25.00,0.00,0.00,0.00,0.00,0.00
64.40,45.00,23.30,0.00,0.00,0.00,0.00,0.00
56.50,42.30,21.60,0.00,0.00,0.00,0.00,0.00
58.30,40.80,23.50,0.00,0.00,0.00,0.00,0.00
61.10,43.10,20.80,0.00,0.00,0.00,0.00,0.00
62.20,45.60,24.20,0.00,0.00,0.00,0.00,0.00
57.90,42.20,24.00,0.00,0.00,0.00,0.00,0.00
60.00,43.60,23.30,0.00,0.00,0.00,0.00,0.00
59.60,42.30,21.90,0.00,0.00,0.00,0.00,0.00
57.60,41.50,23.20,0.00,0.00,0.00,0.00,0.00
50.70,34.90,19.60,0.00,0.00,0.00,0.00,0.00
61.20,43.20,22.40,0.00,0.00,0.00,0.00,0.00
61.10,44.60,23.70,0.00,0.00,0.00,0.00,0.00
63.00,45.00,25.20,0.00,0.00,0.00,0.00,0.00
61.60,45.80,23.60,0.00,0.00,0.00,0.00,0.00
65.00,46.00,23.50,0.00,0.00,0.00,0.00,0.00
52.20,37.20,19.10,0.00,0.00,0.00,0.00,0.00
65.90,47.60,25.60,0.00,0.00,0.00,0.00,0.00
58.20,40.90,21.60,0.00,0.00,0.00,0.00,0.00
58.20,42.00,22.00,0.00,0.00,0.00,0.00,0.00
66.20,47.70,27.10,0.00,0.00,0.00,0.00,0.00
63.60,47.40,21.90,0.00,0.00,0.00,0.00,0.00
65.10,42.70,26.30,0.00,0.00,0.00,0.00,0.00
59.20,44.60,23.50,0.00,0.00,0.00,0.00,0.00
60.00,43.60,23.30,0.00,0.00,0.00,0.00,0.00
24.80,55.90,12.40,0.00,0.00,0.00,0.00,0.00
79.80,54.90,29.30,0.00,0.00,0.00,0.00,0.00
85.30,53.80,28.80,0.00,0.00,0.00,0.00,0.00
71.40,51.00,28.20,0.00,0.00,0.00,0.00,0.00
75.60,50.30,28.30,0.00,0.00,0.00,0.00,0.00
74.90,48.50,25.70,0.00,0.00,0.00,0.00,0.00
76.10,49.30,27.90,0.00,0.00,0.00,0.00,0.00
76.90,53.60,27.60,0.00,0.00,0.00,0.00,0.00
68.10,45.00,24.20,0.00,0.00,0.00,0.00,0.00
81.90,54.30,29.60,0.00,0.00,0.00,0.00,0.00
79.40,53.10,31.70,0.00,0.00,0.00,0.00,0.00
80.80,54.80,28.40,0.00,0.00,0.00,0.00,0.00
77.30,50.10,29.40,0.00,0.00,0.00,0.00,0.00
84.80,57.00,28.20,0.00,0.00,0.00,0.00,0.00
74.60,50.50,27.80,0.00,0.00,0.00,0.00,0.00
80.30,53.60,30.40,0.00,0.00,0.00,0.00,0.00
80.70,54.40,28.30,0.00,0.00,0.00,0.00,0.00
78.50,52.10,29.10,0.00,0.00,0.00,0.00,0.00
80.90,55.20,30.20,0.00,0.00,0.00,0.00,0.00
76.10,51.40,28.30,0.00,0.00,0.00,0.00,0.00
82.10,53.80,30.20,0.00,0.00,0.00,0.00,0.00
76.00,50.00,25.30,0.00,0.00,0.00,0.00,0.00
77.30,51.50,30.10,0.00,0.00,0.00,0.00,0.00
76.70,51.70,28.70,0.00,0.00,0.00,0.00,0.00
81.00,54.30,28.30,0.00,0.00,0.00,0.00,0.00
80.80,54.20,30.20,0.00,0.00,0.00,0.00,0.00
80.40,52.70,29.00,0.00,0.00,0.00,0.00,0.00
80.70,53.30,28.90,0.00,0.00,0.00,0.00,0.00
82.60,55.70,31.10,0.00,0.00,0.00,0.00,0.00
81.30,55.10,29.90,0.00,0.00,0.00,0.00,0.00
68.20,31.00,24.80,0.00,0.00,0.00,0.00,0.00
76.00,52.00,28.30,0.00,0.00,0.00,0.00,0.00
75.50,50.90,28.10,0.00,0.00,0.00,0.00,0.00
68.40,43.30,26.10,0.00,0.00,0.00,0.00,0.00
70.20,49.50,25.00,0.00,0.00,0.00,0.00,0.00
76.60,50.40,30.50,0.00,0.00,0.00,0.00,0.00
74.90,48.30,25.50,0.00,0.00,0.00,0.00,0.00
65.30,45.20,24.40,0.00,0.00,0.00,0.00,0.00
66.80,43.20,23.20,0.00,0.00,0.00,0.00,0.00
