#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119.50,67.90,40.50,0.00,0.00,0.00,0.00,0.00
119.10,64.40,37.20,0.00,0.00,0.00,0.00,0.00
122.10,67.30,40.60,0.00,0.00,0.00,0.00,0.00
121.60,66.40,38.90,0.00,0.00,0.00,0.00,0.00
120.60,65.20,39.90,0.00,0.00,0.00,0.00,0.00
120.20,67.40,41.30,0.00,0.00,0.00,0.00,0.00
119.00,64.30,38.20,0.00,0.00,0.00,0.00,0.00
115.50,69.40,40.20,0.00,0.00,0.00,0.00,0.00
130.50,74.50,42.00,0.00,0.00,0.00,0.00,0.00
131.10,75.20,44.10,0.00,0.00,0.00,0.00,0.00
136.70,74.30,44.50,0.00,0.00,0.00,0.00,0.00
148.70,78.70,48.80,0.00,0.00,0.00,0.00,0.00
140.60,78.80,47.00,0.00,0.00,0.00,0.00,0.00
135.00,74.90,44.60,0.00,0.00,0.00,0.00,0.00
131.50,74.60,42.70,0.00,0.00,0.00,0.00,0.00
134.10,75.30,44.70,0.00,0.00,0.00,0.00,0.00
136.80,79.70,44.60,0.00,0.00,0.00,0.00,0.00
137.90,79.20,48.30,0.00,0.00,0.00,0.00,0.00
139.50,79.60,46.00,0.00,0.00,0.00,0.00,0.00
128.20,75.10,44.00,0.00,0.00,0.00,0.00,0.00
123.30,74.50,42.90,0.00,0.00,0.00,0.00,0.00
117.10,71.90,38.70,0.00,0.00,0.00,0.00,0.00
132.30,78.30,44.60,0.00,0.00,0.00,0.00,0.00
125.20,76.50,42.60,0.00,0.00,0.00,0.00,0.00
127.00,74.20,45.00,0.00,0.00,0.00,0.00,0.00
122.40,73.90,42.20,0.00,0.00,0.00,0.00,0.00
119.60,72.30,40.80,0.00,0.00,0.00,0.00,0.00
119.70,75.00,41.10,0.00,0.00,0.00,0.00,0.00
125.10,75.50,41.30,0.00,0.00,0.00,0.00,0.00
76.70,53.10,29.50,0.00,0.00,0.00,0.00,0.00
104.00,63.80,35.30,0.00,0.00,0.00,0.00,0.00
100.10,64.60,35.90,0.00,0.00,0.00,0.00,0.00
106.40,64.60,35.40,0.00,0.00,0.00,0.00,0.00
102.00,63.70,35.30,0.00,0.00,0.00,0.00,0.00
105.50,68.20,35.10,0.00,0.00,0.00,0.00,0.00
