#reactor,perf-crimson-ms
699.30,99.90
690.40,99.00
683.40,97.70
684.40,97.70
680.90,97.00
684.40,97.70
681.90,97.30
683.40,97.70
681.20,97.30
684.20,98.00
680.60,97.30
684.70,97.30
680.90,97.70
684.10,97.70
681.20,97.30
683.80,97.30
683.80,98.00
681.30,97.30
684.40,97.30
681.20,97.70
683.50,97.70
681.90,97.30
685.10,97.30
