reactor,crimson-osd
60.00,86.70
61.30,94.00
61.10,93.40
59.70,94.30
60.50,93.40
60.30,94.00
59.80,93.40
61.00,94.30
60.80,93.70
60.30,93.70
59.10,93.40
61.70,94.00
61.10,93.70
60.00,94.00
60.80,93.40
60.70,93.70
59.80,93.70
61.00,93.30
60.10,94.00
60.30,94.00
60.80,93.40
60.90,94.00
60.80,93.40
59.70,93.70
61.80,93.70
60.00,94.00
60.80,93.40
59.70,93.70
60.50,94.00
60.30,93.30
93.30,66.70
94.00,70.70
94.60,71.80
93.70,70.30
93.40,70.80
94.30,72.30
94.00,71.40
94.00,72.70
94.00,70.40
94.30,71.30
94.00,70.80
93.70,72.30
94.00,71.00
94.00,71.10
94.00,72.00
93.70,71.40
94.60,71.30
94.00,71.80
93.70,72.00
94.00,70.80
93.70,71.70
94.40,71.40
93.60,71.00
94.00,72.10
94.60,72.00
93.70,71.40
94.30,71.30
93.70,69.80
94.00,71.70
93.70,70.80
93.30,93.30
85.40,92.40
86.00,92.00
85.00,92.00
85.30,92.30
85.00,92.40
85.70,92.30
85.70,91.70
85.30,92.70
85.30,91.70
85.60,92.70
85.30,92.70
83.70,92.40
85.70,92.00
85.30,92.00
84.70,92.70
85.00,92.00
84.30,92.30
85.40,92.00
85.70,92.30
85.70,92.40
86.00,92.00
85.70,92.00
86.30,92.00
85.00,92.40
85.30,92.30
85.30,92.00
85.30,92.30
85.00,92.40
85.00,92.70
93.30,86.70
93.30,87.30
93.40,87.00
93.70,87.30
93.00,86.70
94.00,86.30
93.30,86.00
93.30,87.70
93.40,87.00
93.30,87.30
94.40,87.40
93.00,88.00
92.70,86.40
93.70,87.30
94.00,87.30
93.00,86.70
93.40,85.70
94.00,87.70
93.30,86.30
93.30,86.70
93.30,87.70
93.70,87.00
93.70,87.30
93.00,86.40
93.30,86.70
93.70,87.40
93.70,87.00
92.70,87.40
93.70,87.30
93.00,87.00
93.30,86.70
94.70,90.40
95.30,90.70
94.40,89.40
94.00,90.00
94.70,88.70
94.30,91.30
94.40,91.70
94.60,90.30
94.70,89.70
