reactor,crimson-osd
0.00,53.30
95.00,58.70
93.70,58.10
94.60,58.00
94.40,59.50
94.00,58.00
94.00,57.70
94.00,60.10
95.00,58.00
93.70,58.10
94.30,58.00
94.40,57.80
93.70,59.30
94.30,57.80
94.00,58.30
93.70,57.50
94.30,59.00
94.40,58.10
94.00,58.70
94.40,58.80
94.30,57.70
94.00,57.80
94.70,57.70
94.60,59.00
94.00,58.10
94.70,58.00
94.00,58.10
94.60,58.30
93.40,57.50
94.70,59.30
80.00,99.90
73.00,93.30
73.80,93.70
73.60,93.70
73.40,93.40
73.70,94.00
73.40,93.70
74.30,93.70
72.40,93.70
73.30,94.00
74.00,93.00
74.00,93.70
73.40,93.40
73.30,94.30
72.80,93.40
74.00,93.70
72.40,93.40
73.60,94.30
73.60,93.70
74.10,93.40
73.00,94.00
72.80,93.40
73.70,93.00
73.40,93.40
74.30,94.00
72.70,93.70
74.00,93.70
73.80,93.70
73.30,94.00
73.40,93.40
99.90,93.30
92.70,83.40
92.70,84.30
92.00,83.40
93.00,84.00
92.00,84.10
92.60,83.70
92.40,83.70
92.30,84.00
92.30,84.40
93.30,83.70
92.30,84.30
92.30,83.70
93.00,84.00
92.00,83.10
93.00,84.30
92.40,83.40
92.30,83.70
92.40,83.40
93.00,83.30
92.00,83.70
92.70,83.30
92.70,83.70
93.00,84.70
91.40,84.70
93.30,84.30
92.00,84.70
93.00,82.70
93.00,83.70
92.00,84.00
86.70,93.30
88.30,93.00
88.30,92.40
87.70,93.30
88.40,92.70
88.30,93.30
87.70,92.40
88.30,93.30
88.00,93.00
88.30,93.00
88.30,93.00
88.30,92.70
88.00,92.70
88.00,93.30
88.60,93.00
87.40,92.00
88.70,93.70
88.00,92.70
88.30,92.70
88.00,93.40
88.30,93.30
88.00,93.00
89.30,93.00
87.70,92.70
89.00,93.30
87.40,93.00
88.60,92.70
87.70,93.40
88.60,93.00
87.40,93.00
93.30,93.30
93.30,92.00
92.00,93.00
93.70,93.00
93.60,90.40
94.00,92.00
93.00,92.40
93.30,93.00
92.70,92.70
93.60,92.00
92.70,92.40
94.30,91.70
93.30,92.40
93.30,91.30
94.00,91.00
93.30,91.30
92.70,92.70
93.60,93.00
93.00,90.70
92.60,93.30
93.70,92.40
94.00,93.00
93.40,92.40
93.00,92.00
93.70,91.70
92.00,92.70
92.00,92.70
93.30,92.40
92.30,92.00
93.40,92.00
80.00,93.30
90.70,94.00
88.60,95.00
89.00,95.30
91.70,94.00
89.40,95.30
87.60,94.30
88.00,94.40
