#reactor,perf-crimson-ms
559.80,93.30
686.00,98.00
682.70,97.70
686.30,97.70
682.70,97.70
685.30,97.70
683.40,97.30
686.00,97.70
683.10,97.70
685.40,97.70
685.10,98.00
683.40,97.30
686.00,98.00
683.90,97.30
685.70,98.00
683.70,97.30
685.10,97.70
682.80,97.70
685.70,97.70
684.00,97.70
686.00,98.00
