reactor,crimson-osd
40.00,46.70
170.70,41.90
172.30,43.70
170.10,43.50
171.30,44.30
170.80,42.90
172.40,42.30
171.50,42.90
171.00,42.70
170.70,42.20
171.30,42.70
170.10,42.90
172.40,43.70
169.80,43.90
171.30,43.30
169.80,42.50
171.70,43.30
171.40,42.50
170.70,42.70
171.10,42.50
172.30,42.70
171.40,42.90
172.40,42.70
172.50,43.20
171.30,43.00
170.50,43.50
170.10,43.00
170.70,43.00
170.50,43.90
172.30,43.30
213.30,60.00
209.30,61.10
211.70,61.00
211.60,59.80
211.40,60.30
210.60,60.10
211.70,60.30
210.30,61.50
211.70,60.30
211.40,61.00
209.30,59.80
211.30,60.00
208.60,59.50
212.30,60.00
211.30,60.80
211.70,60.30
211.70,60.80
213.10,60.30
211.00,60.80
211.70,61.00
211.30,60.50
212.00,61.00
211.30,59.50
212.40,60.00
211.60,59.80
211.30,60.30
211.90,60.10
209.70,59.30
210.60,59.80
211.30,61.30
259.90,86.70
248.70,82.70
246.20,81.40
248.30,82.00
247.60,82.40
247.70,82.30
245.20,81.40
247.00,83.00
247.20,81.70
248.70,82.00
246.90,81.40
249.00,82.30
248.30,82.00
246.90,82.10
248.70,82.30
246.20,81.70
244.00,81.30
247.20,81.70
246.70,82.30
247.90,82.10
248.30,82.30
246.90,82.70
248.00,82.00
247.50,81.40
248.00,82.70
246.50,82.40
248.00,82.30
246.80,82.10
248.00,82.30
246.50,82.40
266.60,86.70
255.50,83.70
258.30,84.30
257.10,84.70
256.30,83.70
257.10,83.40
258.30,84.30
256.90,83.70
257.30,84.00
257.80,84.40
258.30,84.30
257.40,83.70
255.00,83.30
256.80,83.70
257.70,84.70
256.40,83.70
257.70,83.70
256.40,84.40
257.30,84.00
256.40,83.70
258.40,84.30
257.10,84.40
256.60,83.70
255.80,83.70
258.40,84.30
257.90,84.00
257.10,84.40
253.40,82.70
257.20,84.40
257.90,84.70
286.50,93.30
245.80,78.70
247.60,80.00
245.80,78.10
247.30,79.30
245.80,79.10
248.30,80.00
247.50,79.70
245.00,78.70
247.60,79.70
243.00,78.30
247.20,79.40
247.60,80.00
246.10,79.10
247.60,80.30
247.30,78.70
248.70,80.70
246.80,79.40
247.40,79.30
247.20,79.70
247.00,79.70
247.10,79.40
246.00,79.00
243.50,78.10
248.00,80.00
245.30,78.40
247.90,79.70
245.60,79.00
246.60,78.70
247.30,79.70
246.70,93.30
216.00,93.00
216.90,92.70
213.00,92.30
216.90,92.70
215.30,92.70
216.30,92.70
217.00,93.00
214.60,92.70
211.30,91.70
212.90,92.40
217.60,93.00
215.70,93.00
217.70,92.70
217.00,92.70
216.00,93.00
216.30,92.40
216.00,93.00
214.00,92.70
215.70,92.70
212.70,92.70
217.70,93.00
211.60,91.30
215.60,92.70
215.60,93.00
214.30,92.70
216.70,93.00
214.00,92.40
217.30,93.00
214.00,92.70
266.60,86.70
234.30,73.00
234.50,74.10
234.30,73.30
235.20,74.10
234.70,73.70
236.30,74.80
235.00,74.00
231.90,72.80
235.00,73.70
232.20,73.40
235.40,74.30
235.90,74.40
235.00,74.00
235.00,74.30
233.30,73.80
236.70,74.70
235.50,74.40
232.70,72.70
230.90,72.40
235.00,74.30
233.90,73.80
235.00,73.70
236.50,74.80
236.40,74.30
233.20,73.40
236.60,74.30
232.30,73.10
235.00,74.00
236.50,74.80
260.00,93.30
246.50,78.40
244.60,79.00
247.20,79.10
248.30,79.70
244.90,78.70
246.30,78.70
245.90,78.70
242.70,77.70
247.90,79.40
246.00,78.70
245.90,79.10
248.00,79.30
244.50,78.70
247.00,79.30
245.90,79.40
246.30,79.00
248.30,79.70
246.80,78.70
244.70,79.00
245.90,78.70
248.00,79.30
246.80,79.40
246.60,79.30
248.50,79.40
245.40,79.00
246.50,79.10
246.00,78.70
246.80,79.10
244.40,78.70
273.30,86.70
244.00,78.70
241.90,77.70
245.00,78.30
244.60,78.70
243.10,77.70
242.80,78.40
240.70,77.00
242.60,77.40
244.70,79.00
243.20,78.10
245.40,79.00
245.80,79.40
244.60,78.70
242.80,78.10
244.00,78.00
238.50,76.70
244.00,78.30
242.60,78.10
244.00,78.00
242.90,77.40
246.00,79.70
243.60,77.40
245.00,78.70
243.30,78.70
243.20,77.40
240.30,77.30
243.10,77.70
242.40,78.00
243.90,78.10
273.30,86.70
254.80,82.70
254.30,82.70
254.80,83.40
257.30,84.00
254.50,83.10
257.00,83.70
251.50,82.10
256.30,83.70
256.50,83.40
258.00,84.30
257.20,83.70
257.00,84.00
255.10,83.40
257.30,83.30
254.10,83.10
253.70,82.70
256.70,83.30
254.80,83.10
257.30,83.70
256.50,83.10
255.70,84.00
254.20,82.40
256.70,83.30
255.40,83.10
256.30,83.30
251.80,82.10
255.00,83.00
255.70,83.10
255.30,83.30
