reactor,crimson-osd
66.60,40.00
151.40,27.90
151.30,29.00
152.60,27.60
154.00,28.30
150.80,29.60
153.70,28.30
149.90,29.20
152.00,29.30
150.80,28.90
152.90,28.00
152.20,28.60
153.00,28.30
150.80,29.60
151.60,28.70
151.20,29.20
150.90,28.70
151.80,29.60
153.30,28.30
151.50,28.60
152.10,29.00
150.80,28.60
152.60,27.70
152.80,28.90
152.00,29.30
151.60,28.20
152.30,29.70
151.50,29.20
152.00,29.30
153.10,27.60
175.00,56.20
185.30,49.70
181.50,49.50
181.60,50.70
182.70,49.70
180.80,49.80
184.00,49.70
183.40,48.80
182.60,48.70
183.30,50.20
181.10,50.00
182.10,50.20
184.90,48.00
181.10,49.20
182.40,50.30
183.40,47.80
184.00,48.70
183.40,50.20
184.60,48.00
182.10,49.50
182.90,49.00
182.00,49.20
182.70,48.70
181.50,50.50
182.70,50.30
182.80,49.50
184.30,50.00
183.10,49.80
183.90,49.00
181.70,49.20
213.30,80.00
213.90,64.50
213.30,65.00
212.70,65.80
214.90,66.70
213.90,63.80
213.60,65.70
212.90,63.50
215.10,63.70
215.70,65.30
211.60,65.40
212.60,64.50
213.70,64.00
214.50,64.80
214.70,66.30
213.60,65.40
215.70,64.30
212.00,65.40
213.30,63.70
212.60,65.40
212.40,66.30
213.00,64.50
214.50,64.70
212.30,65.40
214.40,66.30
211.70,66.10
214.30,64.70
215.30,64.00
210.60,64.80
213.00,66.00
233.30,66.70
235.40,76.40
238.30,75.30
234.20,74.80
238.70,75.30
238.20,75.70
236.60,76.30
239.80,75.40
237.00,75.30
239.60,76.00
236.90,76.10
237.10,76.00
237.60,75.10
237.50,76.10
237.00,75.70
236.60,76.00
235.60,75.40
238.70,76.70
239.30,76.70
236.00,76.00
235.90,75.40
237.00,76.30
236.40,76.40
234.30,75.70
234.60,76.40
240.30,76.70
238.50,76.10
235.90,76.00
237.30,75.40
241.60,76.70
231.20,68.80
255.60,81.00
248.90,81.10
253.60,80.30
250.10,80.70
245.70,81.30
250.40,80.70
244.30,81.30
251.80,84.10
246.60,81.70
253.50,81.70
253.90,80.30
251.50,80.10
250.70,82.00
249.80,80.10
250.30,83.00
248.80,80.10
252.40,82.00
251.00,80.30
248.10,83.10
245.30,82.30
245.50,78.10
250.30,81.70
248.10,80.70
251.60,80.30
249.10,82.40
247.70,84.00
253.60,81.10
250.80,77.70
249.00,82.00
253.40,99.90
236.50,94.00
236.00,94.00
234.60,93.70
234.30,94.00
236.80,93.70
232.60,93.70
235.20,93.00
228.60,93.00
238.80,94.00
237.00,93.30
232.30,93.40
236.40,94.00
237.40,93.70
239.40,94.00
231.80,93.70
234.90,93.30
241.30,94.40
235.90,93.70
236.20,93.70
234.40,93.70
238.20,93.70
230.60,93.70
227.30,93.40
234.30,93.30
239.80,93.70
237.40,94.00
230.90,93.70
232.60,93.70
233.30,93.70
187.40,93.80
230.40,86.30
239.20,85.70
243.80,80.70
237.60,83.70
240.60,73.10
243.30,85.00
233.90,81.40
238.60,80.00
246.20,76.40
227.70,83.30
236.80,86.70
247.30,78.70
237.20,79.10
236.60,85.70
245.90,79.70
239.90,83.00
235.90,81.40
238.00,84.00
240.90,83.70
250.60,81.00
245.80,85.40
243.90,81.00
233.90,87.70
234.00,85.30
238.50,81.70
231.30,84.70
244.30,84.10
252.20,77.00
253.50,77.10
226.60,80.00
233.80,94.00
232.30,94.70
235.20,93.40
230.90,93.00
229.20,93.00
235.70,94.30
229.80,92.70
230.30,93.30
231.20,92.70
223.70,92.70
230.90,92.70
231.00,92.30
230.20,93.00
228.10,93.30
233.20,93.40
224.00,92.70
226.90,93.40
224.00,92.70
226.90,93.40
232.60,93.30
226.00,91.70
233.70,94.70
233.00,93.30
235.30,93.40
221.30,92.00
233.50,94.00
228.00,93.00
223.60,92.00
229.90,94.30
253.30,66.70
242.00,66.30
242.80,69.80
245.90,72.30
233.20,80.70
242.90,74.00
251.80,73.40
242.20,74.70
245.90,66.10
246.70,74.70
242.20,72.80
249.40,74.00
248.50,70.10
255.90,69.00
238.60,70.40
246.00,68.70
248.80,71.40
245.70,71.00
245.20,75.10
250.30,76.00
246.80,70.10
246.30,76.00
236.60,77.10
245.60,65.00
237.50,74.80
246.70,71.70
239.50,68.10
246.70,77.70
236.80,75.10
247.00,76.70
213.30,86.70
222.60,91.70
224.60,92.40
212.60,93.70
215.60,94.70
221.00,92.00
205.90,91.40
233.60,93.70
230.20,92.40
152.60,74.00
1.70,0.70
2.00,0.70
0.90,1.00
1.30,0.30
1.70,1.00
1.30,0.30
1.70,0.70
2.00,0.70
0.90,1.00
2.00,0.70
1.30,0.70
1.30,0.30
2.00,1.30
0.90,0.30
1.70,0.70
1.30,0.70
1.30,0.70
2.00,0.70
1.70,0.70
0.90,0.70
246.60,86.70
244.20,68.80
235.90,66.30
241.80,60.50
243.20,70.70
249.10,70.40
244.70,68.30
244.80,70.80
250.30,69.00
248.50,66.10
235.60,85.00
255.80,71.40
236.90,60.70
191.20,70.40
0.90,0.70
1.30,0.70
0.90,0.70
2.70,1.00
0.90,0.30
0.90,0.70
2.40,0.70
0.90,0.70
1.70,0.30
1.60,1.00
0.90,0.70
2.00,1.00
1.30,0.30
1.30,0.30
2.00,1.30
0.90,0.30
233.20,93.30
227.70,94.00
205.60,94.70
213.90,95.30
213.60,90.40
219.90,93.00
223.20,94.40
213.70,92.70
206.60,95.00
226.30,92.70
218.20,91.70
224.60,93.00
220.50,93.00
213.70,94.30
211.00,93.40
57.40,24.00
2.40,0.70
0.60,0.70
1.70,1.00
1.70,0.30
1.30,0.70
1.70,1.00
1.70,0.30
1.30,0.30
1.30,1.30
0.90,0.30
2.40,1.00
0.90,0.30
1.30,0.30
2.40,1.00
219.90,60.00
204.30,54.70
0.90,0.70
2.10,0.70
0.90,0.30
1.30,0.70
1.70,1.00
1.70,0.70
1.70,0.70
0.90,0.30
1.30,0.70
1.70,1.00
1.70,0.30
1.30,0.30
1.30,1.30
0.90,0.00
2.40,1.30
0.90,0.30
1.30,0.30
1.30,1.00
1.30,0.30
2.00,1.00
0.90,0.70
1.30,0.30
2.10,1.00
0.90,0.30
1.70,0.70
1.30,0.70
1.30,0.70
0.90,0.70
213.30,93.30
229.50,91.40
196.00,96.30
227.20,91.70
228.60,95.00
220.30,93.40
155.40,60.70
1.70,1.00
1.70,0.70
1.70,0.70
0.90,0.30
1.30,1.00
2.00,0.70
1.30,0.70
1.70,0.30
1.30,1.00
1.30,0.70
2.00,0.70
0.90,0.30
1.70,0.70
1.30,1.00
1.70,0.30
0.90,0.70
2.10,0.70
2.00,0.70
1.30,1.00
1.70,0.30
0.60,0.70
1.70,0.70
2.00,0.70
246.60,93.30
213.30,63.70
1.30,0.70
1.30,0.30
1.30,0.70
2.10,0.70
1.30,0.70
1.30,1.00
1.30,0.30
1.30,1.00
1.70,0.70
1.70,0.30
1.00,1.00
1.70,0.70
0.90,0.30
2.10,0.70
1.70,1.00
0.90,0.70
1.60,0.70
1.70,0.30
0.60,0.30
2.40,1.30
0.90,0.30
2.10,0.70
0.90,0.70
0.90,0.30
2.40,1.00
1.30,0.70
0.90,0.70
1.70,0.70
