#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.00,10.30,4.30,0.00,0.00,0.00,0.00,0.00
13.70,10.70,4.30,0.00,0.00,0.00,0.00,0.00
14.30,10.00,4.30,0.00,0.00,0.00,0.00,0.00
13.30,11.30,4.00,0.00,0.00,0.00,0.00,0.00
14.30,10.60,4.60,0.00,0.00,0.00,0.00,0.00
14.00,10.30,4.30,0.00,0.00,0.00,0.00,0.00
13.30,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.30,11.00,4.60,0.00,0.00,0.00,0.00,0.00
13.30,11.60,4.60,0.00,0.00,0.00,0.00,0.00
14.70,9.40,4.30,0.00,0.00,0.00,0.00,0.00
13.30,10.30,4.30,0.00,0.00,0.00,0.00,0.00
14.00,10.30,5.30,0.00,0.00,0.00,0.00,0.00
14.30,10.90,4.30,0.00,0.00,0.00,0.00,0.00
13.70,11.00,4.30,0.00,0.00,0.00,0.00,0.00
14.00,10.90,4.60,0.00,0.00,0.00,0.00,0.00
13.70,11.00,4.00,0.00,0.00,0.00,0.00,0.00
14.00,10.30,4.70,0.00,0.00,0.00,0.00,0.00
14.00,11.60,4.30,0.00,0.00,0.00,0.00,0.00
14.00,10.60,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.60,0.00,0.00,0.00,0.00,0.00
13.60,10.60,4.30,0.00,0.00,0.00,0.00,0.00
14.30,10.30,4.30,0.00,0.00,0.00,0.00,0.00
14.00,10.60,4.60,0.00,0.00,0.00,0.00,0.00
14.00,10.70,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.60,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.00,10.30,4.30,0.00,0.00,0.00,0.00,0.00
13.70,10.00,5.60,0.00,0.00,0.00,0.00,0.00
13.60,10.60,5.00,0.00,0.00,0.00,0.00,0.00
6.20,6.20,0.00,0.00,0.00,0.00,0.00,0.00
20.00,15.00,6.60,0.00,0.00,0.00,0.00,0.00
19.30,14.90,6.30,0.00,0.00,0.00,0.00,0.00
20.00,15.00,6.30,0.00,0.00,0.00,0.00,0.00
19.70,14.60,6.30,0.00,0.00,0.00,0.00,0.00
19.90,15.60,6.30,0.00,0.00,0.00,0.00,0.00
19.70,15.00,6.00,0.00,0.00,0.00,0.00,0.00
19.60,14.90,6.60,0.00,0.00,0.00,0.00,0.00
20.30,15.00,6.30,0.00,0.00,0.00,0.00,0.00
