#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
297.20,200.20,76.70,0.00,0.00,0.00,0.00,0.00
296.60,198.90,75.00,0.00,0.00,0.00,0.00,0.00
294.20,198.80,76.90,0.00,0.00,0.00,0.00,0.00
295.20,196.40,75.90,0.00,0.00,0.00,0.00,0.00
295.40,196.20,74.00,0.00,0.00,0.00,0.00,0.00
291.90,199.30,76.70,0.00,0.00,0.00,0.00,0.00
294.60,196.40,75.20,0.00,0.00,0.00,0.00,0.00
290.20,193.80,72.90,0.00,0.00,0.00,0.00,0.00
293.40,196.10,77.80,0.00,0.00,0.00,0.00,0.00
292.80,196.40,73.80,0.00,0.00,0.00,0.00,0.00
289.70,194.00,75.50,0.00,0.00,0.00,0.00,0.00
289.80,196.40,74.70,0.00,0.00,0.00,0.00,0.00
289.40,191.00,74.20,0.00,0.00,0.00,0.00,0.00
289.60,193.90,73.30,0.00,0.00,0.00,0.00,0.00
286.80,192.90,75.60,0.00,0.00,0.00,0.00,0.00
287.60,193.30,72.70,0.00,0.00,0.00,0.00,0.00
287.40,192.40,73.20,0.00,0.00,0.00,0.00,0.00
288.30,191.50,75.70,0.00,0.00,0.00,0.00,0.00
285.70,192.00,73.50,0.00,0.00,0.00,0.00,0.00
286.10,192.50,73.50,0.00,0.00,0.00,0.00,0.00
285.60,194.30,72.70,0.00,0.00,0.00,0.00,0.00
284.80,188.70,72.40,0.00,0.00,0.00,0.00,0.00
282.90,192.50,74.80,0.00,0.00,0.00,0.00,0.00
281.70,185.50,70.50,0.00,0.00,0.00,0.00,0.00
284.30,193.40,74.90,0.00,0.00,0.00,0.00,0.00
282.10,187.70,70.80,0.00,0.00,0.00,0.00,0.00
283.70,189.00,73.60,0.00,0.00,0.00,0.00,0.00
281.00,189.40,71.70,0.00,0.00,0.00,0.00,0.00
282.30,188.30,72.70,0.00,0.00,0.00,0.00,0.00
324.70,254.60,99.40,0.00,0.00,0.00,0.00,0.00
340.70,239.80,87.80,0.00,0.00,0.00,0.00,0.00
338.60,240.80,87.50,0.00,0.00,0.00,0.00,0.00
334.70,238.20,87.00,0.00,0.00,0.00,0.00,0.00
337.00,238.20,89.70,0.00,0.00,0.00,0.00,0.00
333.80,236.30,83.60,0.00,0.00,0.00,0.00,0.00
335.10,237.00,86.70,0.00,0.00,0.00,0.00,0.00
332.90,237.50,87.30,0.00,0.00,0.00,0.00,0.00
331.90,239.50,87.50,0.00,0.00,0.00,0.00,0.00
330.30,232.10,85.10,0.00,0.00,0.00,0.00,0.00
331.80,233.80,84.60,0.00,0.00,0.00,0.00,0.00
331.60,237.00,86.70,0.00,0.00,0.00,0.00,0.00
329.20,231.20,83.80,0.00,0.00,0.00,0.00,0.00
329.10,233.90,86.70,0.00,0.00,0.00,0.00,0.00
327.70,234.50,85.20,0.00,0.00,0.00,0.00,0.00
329.00,231.80,85.60,0.00,0.00,0.00,0.00,0.00
331.00,233.40,85.60,0.00,0.00,0.00,0.00,0.00
325.70,228.10,82.40,0.00,0.00,0.00,0.00,0.00
329.90,235.80,87.50,0.00,0.00,0.00,0.00,0.00
328.70,231.60,84.20,0.00,0.00,0.00,0.00,0.00
327.00,230.60,84.70,0.00,0.00,0.00,0.00,0.00
330.30,235.10,89.50,0.00,0.00,0.00,0.00,0.00
326.00,229.20,83.00,0.00,0.00,0.00,0.00,0.00
327.50,230.30,84.50,0.00,0.00,0.00,0.00,0.00
324.00,232.20,84.50,0.00,0.00,0.00,0.00,0.00
326.60,228.60,83.80,0.00,0.00,0.00,0.00,0.00
322.10,228.20,84.50,0.00,0.00,0.00,0.00,0.00
325.50,229.30,84.90,0.00,0.00,0.00,0.00,0.00
320.20,226.70,82.60,0.00,0.00,0.00,0.00,0.00
319.30,224.70,82.30,0.00,0.00,0.00,0.00,0.00
371.20,271.40,59.00,0.00,0.00,0.00,0.00,0.00
376.50,288.00,100.70,0.00,0.00,0.00,0.00,0.00
372.30,284.50,100.50,0.00,0.00,0.00,0.00,0.00
373.10,289.50,98.10,0.00,0.00,0.00,0.00,0.00
376.40,286.10,99.00,0.00,0.00,0.00,0.00,0.00
