#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108.80,73.40,19.80,0.00,0.00,0.00,0.00,0.00
109.10,70.00,21.70,0.00,0.00,0.00,0.00,0.00
109.20,68.20,20.30,0.00,0.00,0.00,0.00,0.00
101.80,72.00,22.30,0.00,0.00,0.00,0.00,0.00
106.90,67.70,21.60,0.00,0.00,0.00,0.00,0.00
106.80,68.40,21.20,0.00,0.00,0.00,0.00,0.00
103.20,65.50,19.90,0.00,0.00,0.00,0.00,0.00
106.60,72.70,20.90,0.00,0.00,0.00,0.00,0.00
101.80,65.70,22.40,0.00,0.00,0.00,0.00,0.00
105.50,70.80,20.50,0.00,0.00,0.00,0.00,0.00
105.20,67.50,19.60,0.00,0.00,0.00,0.00,0.00
101.40,67.60,19.80,0.00,0.00,0.00,0.00,0.00
107.20,66.90,19.90,0.00,0.00,0.00,0.00,0.00
104.60,69.40,22.10,0.00,0.00,0.00,0.00,0.00
108.80,68.60,22.80,0.00,0.00,0.00,0.00,0.00
104.00,68.50,18.60,0.00,0.00,0.00,0.00,0.00
103.50,68.40,21.70,0.00,0.00,0.00,0.00,0.00
105.40,70.80,19.20,0.00,0.00,0.00,0.00,0.00
106.00,67.90,20.60,0.00,0.00,0.00,0.00,0.00
108.30,70.80,22.10,0.00,0.00,0.00,0.00,0.00
103.40,67.30,19.90,0.00,0.00,0.00,0.00,0.00
104.40,69.40,20.50,0.00,0.00,0.00,0.00,0.00
103.20,68.50,22.20,0.00,0.00,0.00,0.00,0.00
103.90,69.60,19.00,0.00,0.00,0.00,0.00,0.00
105.20,69.20,21.80,0.00,0.00,0.00,0.00,0.00
104.10,69.30,18.80,0.00,0.00,0.00,0.00,0.00
104.20,66.90,22.40,0.00,0.00,0.00,0.00,0.00
105.30,70.00,21.60,0.00,0.00,0.00,0.00,0.00
106.40,68.20,21.40,0.00,0.00,0.00,0.00,0.00
55.80,37.20,31.00,0.00,0.00,0.00,0.00,0.00
108.30,71.60,19.90,0.00,0.00,0.00,0.00,0.00
102.30,68.60,20.70,0.00,0.00,0.00,0.00,0.00
105.50,70.40,18.90,0.00,0.00,0.00,0.00,0.00
106.10,68.00,22.60,0.00,0.00,0.00,0.00,0.00
105.00,74.30,18.00,0.00,0.00,0.00,0.00,0.00
106.30,69.30,20.70,0.00,0.00,0.00,0.00,0.00
101.50,70.80,20.30,0.00,0.00,0.00,0.00,0.00
106.20,70.40,22.90,0.00,0.00,0.00,0.00,0.00
105.40,72.80,18.80,0.00,0.00,0.00,0.00,0.00
107.60,69.70,20.80,0.00,0.00,0.00,0.00,0.00
105.80,69.30,20.20,0.00,0.00,0.00,0.00,0.00
105.60,71.60,20.90,0.00,0.00,0.00,0.00,0.00
110.40,72.50,21.50,0.00,0.00,0.00,0.00,0.00
105.50,72.60,20.60,0.00,0.00,0.00,0.00,0.00
110.70,71.00,22.00,0.00,0.00,0.00,0.00,0.00
103.10,69.40,19.50,0.00,0.00,0.00,0.00,0.00
102.50,72.10,22.90,0.00,0.00,0.00,0.00,0.00
106.50,68.10,19.10,0.00,0.00,0.00,0.00,0.00
103.00,68.90,21.50,0.00,0.00,0.00,0.00,0.00
109.60,73.10,19.90,0.00,0.00,0.00,0.00,0.00
102.70,69.30,19.90,0.00,0.00,0.00,0.00,0.00
108.00,70.80,22.00,0.00,0.00,0.00,0.00,0.00
100.10,70.00,20.20,0.00,0.00,0.00,0.00,0.00
104.90,70.30,21.10,0.00,0.00,0.00,0.00,0.00
110.60,71.00,21.30,0.00,0.00,0.00,0.00,0.00
103.50,68.60,20.40,0.00,0.00,0.00,0.00,0.00
110.40,72.60,20.50,0.00,0.00,0.00,0.00,0.00
110.40,71.30,21.00,0.00,0.00,0.00,0.00,0.00
102.20,70.30,21.10,0.00,0.00,0.00,0.00,0.00
68.30,93.10,18.60,0.00,0.00,0.00,0.00,0.00
106.10,68.20,20.70,0.00,0.00,0.00,0.00,0.00
104.70,68.60,21.30,0.00,0.00,0.00,0.00,0.00
103.10,72.70,20.30,0.00,0.00,0.00,0.00,0.00
104.40,69.50,20.10,0.00,0.00,0.00,0.00,0.00
106.50,70.20,21.60,0.00,0.00,0.00,0.00,0.00
101.70,69.50,20.50,0.00,0.00,0.00,0.00,0.00
102.60,67.60,21.50,0.00,0.00,0.00,0.00,0.00
102.00,69.10,19.10,0.00,0.00,0.00,0.00,0.00
105.10,71.50,22.40,0.00,0.00,0.00,0.00,0.00
105.60,68.00,20.60,0.00,0.00,0.00,0.00,0.00
106.30,71.40,20.40,0.00,0.00,0.00,0.00,0.00
103.50,67.50,22.00,0.00,0.00,0.00,0.00,0.00
104.00,69.90,20.80,0.00,0.00,0.00,0.00,0.00
99.00,67.10,19.80,0.00,0.00,0.00,0.00,0.00
102.00,71.10,21.10,0.00,0.00,0.00,0.00,0.00
105.30,66.60,21.20,0.00,0.00,0.00,0.00,0.00
106.30,71.60,19.80,0.00,0.00,0.00,0.00,0.00
104.10,68.70,21.80,0.00,0.00,0.00,0.00,0.00
103.40,68.70,22.10,0.00,0.00,0.00,0.00,0.00
107.60,70.10,20.90,0.00,0.00,0.00,0.00,0.00
100.30,68.30,21.40,0.00,0.00,0.00,0.00,0.00
105.50,70.50,20.10,0.00,0.00,0.00,0.00,0.00
105.90,70.90,20.90,0.00,0.00,0.00,0.00,0.00
102.00,71.10,19.30,0.00,0.00,0.00,0.00,0.00
106.30,69.30,21.60,0.00,0.00,0.00,0.00,0.00
101.60,68.60,20.30,0.00,0.00,0.00,0.00,0.00
104.90,68.80,22.40,0.00,0.00,0.00,0.00,0.00
106.00,71.50,21.10,0.00,0.00,0.00,0.00,0.00
103.70,70.50,19.90,0.00,0.00,0.00,0.00,0.00
99.60,37.20,18.60,0.00,0.00,0.00,0.00,0.00
103.20,72.20,20.50,0.00,0.00,0.00,0.00,0.00
106.30,70.40,20.90,0.00,0.00,0.00,0.00,0.00
103.30,69.10,21.10,0.00,0.00,0.00,0.00,0.00
103.30,69.70,19.30,0.00,0.00,0.00,0.00,0.00
103.90,71.60,22.40,0.00,0.00,0.00,0.00,0.00
107.60,70.80,19.50,0.00,0.00,0.00,0.00,0.00
107.00,72.90,22.00,0.00,0.00,0.00,0.00,0.00
107.20,72.60,20.50,0.00,0.00,0.00,0.00,0.00
106.10,69.50,21.60,0.00,0.00,0.00,0.00,0.00
106.10,70.60,20.90,0.00,0.00,0.00,0.00,0.00
106.60,73.60,19.10,0.00,0.00,0.00,0.00,0.00
106.20,68.70,21.60,0.00,0.00,0.00,0.00,0.00
104.80,71.50,22.50,0.00,0.00,0.00,0.00,0.00
105.40,68.40,18.90,0.00,0.00,0.00,0.00,0.00
106.10,72.10,21.30,0.00,0.00,0.00,0.00,0.00
101.40,71.80,22.00,0.00,0.00,0.00,0.00,0.00
106.40,71.20,20.40,0.00,0.00,0.00,0.00,0.00
100.10,68.00,21.10,0.00,0.00,0.00,0.00,0.00
102.30,70.30,19.10,0.00,0.00,0.00,0.00,0.00
105.50,69.10,22.50,0.00,0.00,0.00,0.00,0.00
103.80,71.90,19.30,0.00,0.00,0.00,0.00,0.00
105.70,70.50,21.60,0.00,0.00,0.00,0.00,0.00
102.60,65.90,20.70,0.00,0.00,0.00,0.00,0.00
106.00,71.20,20.00,0.00,0.00,0.00,0.00,0.00
103.20,70.70,20.20,0.00,0.00,0.00,0.00,0.00
103.60,70.80,22.20,0.00,0.00,0.00,0.00,0.00
109.60,69.60,21.60,0.00,0.00,0.00,0.00,0.00
105.80,72.60,20.70,0.00,0.00,0.00,0.00,0.00
105.40,71.40,19.80,0.00,0.00,0.00,0.00,0.00
82.60,59.00,5.90,0.00,0.00,0.00,0.00,0.00
105.00,71.20,20.80,0.00,0.00,0.00,0.00,0.00
103.50,66.40,20.50,0.00,0.00,0.00,0.00,0.00
104.60,73.60,22.00,0.00,0.00,0.00,0.00,0.00
106.00,69.20,21.40,0.00,0.00,0.00,0.00,0.00
105.00,71.60,21.00,0.00,0.00,0.00,0.00,0.00
105.30,68.10,20.30,0.00,0.00,0.00,0.00,0.00
103.00,72.70,19.10,0.00,0.00,0.00,0.00,0.00
105.30,68.30,22.10,0.00,0.00,0.00,0.00,0.00
102.30,69.90,19.00,0.00,0.00,0.00,0.00,0.00
102.40,69.30,20.70,0.00,0.00,0.00,0.00,0.00
104.40,70.50,21.90,0.00,0.00,0.00,0.00,0.00
105.60,70.00,20.40,0.00,0.00,0.00,0.00,0.00
106.70,71.70,21.10,0.00,0.00,0.00,0.00,0.00
103.10,69.00,19.20,0.00,0.00,0.00,0.00,0.00
105.70,68.70,20.70,0.00,0.00,0.00,0.00,0.00
103.90,72.80,21.00,0.00,0.00,0.00,0.00,0.00
104.70,71.10,20.10,0.00,0.00,0.00,0.00,0.00
103.90,69.00,20.50,0.00,0.00,0.00,0.00,0.00
101.10,66.70,20.50,0.00,0.00,0.00,0.00,0.00
106.20,72.70,20.40,0.00,0.00,0.00,0.00,0.00
103.00,70.50,22.60,0.00,0.00,0.00,0.00,0.00
106.50,67.80,21.00,0.00,0.00,0.00,0.00,0.00
103.60,70.70,19.60,0.00,0.00,0.00,0.00,0.00
104.90,69.10,20.40,0.00,0.00,0.00,0.00,0.00
104.80,70.60,19.60,0.00,0.00,0.00,0.00,0.00
105.90,72.10,20.60,0.00,0.00,0.00,0.00,0.00
104.90,71.40,21.80,0.00,0.00,0.00,0.00,0.00
103.20,69.60,20.10,0.00,0.00,0.00,0.00,0.00
100.10,68.20,21.20,0.00,0.00,0.00,0.00,0.00
93.20,43.40,6.20,0.00,0.00,0.00,0.00,0.00
104.50,68.80,20.00,0.00,0.00,0.00,0.00,0.00
99.80,68.90,19.50,0.00,0.00,0.00,0.00,0.00
107.50,71.80,22.30,0.00,0.00,0.00,0.00,0.00
103.10,67.70,21.20,0.00,0.00,0.00,0.00,0.00
106.70,70.70,21.30,0.00,0.00,0.00,0.00,0.00
105.00,70.20,21.70,0.00,0.00,0.00,0.00,0.00
101.50,70.70,19.20,0.00,0.00,0.00,0.00,0.00
104.50,68.00,20.50,0.00,0.00,0.00,0.00,0.00
104.30,69.50,20.00,0.00,0.00,0.00,0.00,0.00
106.20,71.50,22.20,0.00,0.00,0.00,0.00,0.00
103.10,68.10,19.00,0.00,0.00,0.00,0.00,0.00
106.20,71.30,20.70,0.00,0.00,0.00,0.00,0.00
106.20,70.90,21.10,0.00,0.00,0.00,0.00,0.00
99.90,69.00,21.70,0.00,0.00,0.00,0.00,0.00
104.10,67.50,18.50,0.00,0.00,0.00,0.00,0.00
106.90,74.00,21.90,0.00,0.00,0.00,0.00,0.00
104.60,70.70,20.00,0.00,0.00,0.00,0.00,0.00
105.10,70.80,21.10,0.00,0.00,0.00,0.00,0.00
102.70,68.90,21.60,0.00,0.00,0.00,0.00,0.00
104.10,71.10,20.30,0.00,0.00,0.00,0.00,0.00
104.10,68.50,19.70,0.00,0.00,0.00,0.00,0.00
102.80,67.90,21.20,0.00,0.00,0.00,0.00,0.00
103.30,72.50,19.80,0.00,0.00,0.00,0.00,0.00
103.50,67.60,23.10,0.00,0.00,0.00,0.00,0.00
105.10,71.30,19.40,0.00,0.00,0.00,0.00,0.00
102.30,69.60,21.00,0.00,0.00,0.00,0.00,0.00
107.10,70.50,20.70,0.00,0.00,0.00,0.00,0.00
103.90,68.80,20.90,0.00,0.00,0.00,0.00,0.00
103.20,67.10,19.70,0.00,0.00,0.00,0.00,0.00
106.20,64.90,11.80,0.00,0.00,0.00,0.00,0.00
107.30,74.60,21.40,0.00,0.00,0.00,0.00,0.00
99.80,69.20,20.30,0.00,0.00,0.00,0.00,0.00
106.70,75.20,21.80,0.00,0.00,0.00,0.00,0.00
104.30,71.20,21.60,0.00,0.00,0.00,0.00,0.00
107.20,74.20,20.60,0.00,0.00,0.00,0.00,0.00
101.90,70.10,19.30,0.00,0.00,0.00,0.00,0.00
107.50,76.40,21.10,0.00,0.00,0.00,0.00,0.00
107.80,69.50,20.90,0.00,0.00,0.00,0.00,0.00
106.00,74.20,20.70,0.00,0.00,0.00,0.00,0.00
108.70,76.40,20.70,0.00,0.00,0.00,0.00,0.00
105.60,72.00,21.50,0.00,0.00,0.00,0.00,0.00
102.70,70.50,20.80,0.00,0.00,0.00,0.00,0.00
108.40,72.60,20.90,0.00,0.00,0.00,0.00,0.00
106.20,74.30,20.10,0.00,0.00,0.00,0.00,0.00
106.00,72.40,22.10,0.00,0.00,0.00,0.00,0.00
101.90,74.50,20.60,0.00,0.00,0.00,0.00,0.00
108.30,69.50,21.80,0.00,0.00,0.00,0.00,0.00
105.40,75.20,20.10,0.00,0.00,0.00,0.00,0.00
102.60,69.00,21.50,0.00,0.00,0.00,0.00,0.00
104.60,73.50,19.20,0.00,0.00,0.00,0.00,0.00
102.20,71.10,21.80,0.00,0.00,0.00,0.00,0.00
108.40,71.20,21.30,0.00,0.00,0.00,0.00,0.00
106.30,73.40,22.20,0.00,0.00,0.00,0.00,0.00
103.50,71.50,19.30,0.00,0.00,0.00,0.00,0.00
104.60,71.70,21.00,0.00,0.00,0.00,0.00,0.00
104.30,73.80,22.20,0.00,0.00,0.00,0.00,0.00
108.50,73.60,19.50,0.00,0.00,0.00,0.00,0.00
101.80,70.40,20.80,0.00,0.00,0.00,0.00,0.00
105.80,72.20,19.40,0.00,0.00,0.00,0.00,0.00
74.50,49.60,18.60,0.00,0.00,0.00,0.00,0.00
108.70,74.40,20.80,0.00,0.00,0.00,0.00,0.00
103.30,73.40,20.70,0.00,0.00,0.00,0.00,0.00
105.50,71.40,21.60,0.00,0.00,0.00,0.00,0.00
103.60,71.60,20.50,0.00,0.00,0.00,0.00,0.00
106.10,73.00,22.90,0.00,0.00,0.00,0.00,0.00
107.10,72.80,21.50,0.00,0.00,0.00,0.00,0.00
