#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
153.90,106.80,41.90,0.00,0.00,0.00,0.00,0.00
151.50,104.80,38.90,0.00,0.00,0.00,0.00,0.00
149.80,105.60,40.90,0.00,0.00,0.00,0.00,0.00
151.90,101.90,40.70,0.00,0.00,0.00,0.00,0.00
151.00,104.00,40.20,0.00,0.00,0.00,0.00,0.00
151.10,106.00,40.20,0.00,0.00,0.00,0.00,0.00
150.50,102.00,39.60,0.00,0.00,0.00,0.00,0.00
156.30,107.90,41.50,0.00,0.00,0.00,0.00,0.00
146.80,102.40,39.50,0.00,0.00,0.00,0.00,0.00
154.00,107.70,40.80,0.00,0.00,0.00,0.00,0.00
152.40,106.40,41.70,0.00,0.00,0.00,0.00,0.00
151.80,102.30,41.40,0.00,0.00,0.00,0.00,0.00
149.00,104.60,38.90,0.00,0.00,0.00,0.00,0.00
151.00,102.60,39.00,0.00,0.00,0.00,0.00,0.00
150.40,105.20,41.10,0.00,0.00,0.00,0.00,0.00
151.30,105.50,39.50,0.00,0.00,0.00,0.00,0.00
146.00,100.90,39.30,0.00,0.00,0.00,0.00,0.00
155.00,104.80,42.00,0.00,0.00,0.00,0.00,0.00
148.30,102.50,39.40,0.00,0.00,0.00,0.00,0.00
152.80,109.00,40.90,0.00,0.00,0.00,0.00,0.00
151.10,104.60,38.80,0.00,0.00,0.00,0.00,0.00
151.30,101.30,42.10,0.00,0.00,0.00,0.00,0.00
147.60,105.60,40.30,0.00,0.00,0.00,0.00,0.00
148.30,100.80,38.60,0.00,0.00,0.00,0.00,0.00
149.40,103.90,39.70,0.00,0.00,0.00,0.00,0.00
152.00,106.10,38.50,0.00,0.00,0.00,0.00,0.00
148.90,104.10,40.90,0.00,0.00,0.00,0.00,0.00
150.80,101.90,39.40,0.00,0.00,0.00,0.00,0.00
150.60,106.30,41.00,0.00,0.00,0.00,0.00,0.00
124.00,86.80,24.80,0.00,0.00,0.00,0.00,0.00
169.30,127.70,46.50,0.00,0.00,0.00,0.00,0.00
164.70,121.40,46.80,0.00,0.00,0.00,0.00,0.00
169.00,126.20,45.20,0.00,0.00,0.00,0.00,0.00
169.70,122.70,44.70,0.00,0.00,0.00,0.00,0.00
171.50,133.40,47.70,0.00,0.00,0.00,0.00,0.00
165.00,121.70,46.10,0.00,0.00,0.00,0.00,0.00
168.20,126.30,47.70,0.00,0.00,0.00,0.00,0.00
169.60,126.50,44.60,0.00,0.00,0.00,0.00,0.00
166.70,125.20,47.00,0.00,0.00,0.00,0.00,0.00
171.30,126.10,47.00,0.00,0.00,0.00,0.00,0.00
166.50,125.20,46.20,0.00,0.00,0.00,0.00,0.00
165.40,125.10,45.50,0.00,0.00,0.00,0.00,0.00
170.10,126.10,45.00,0.00,0.00,0.00,0.00,0.00
167.00,124.80,49.10,0.00,0.00,0.00,0.00,0.00
170.70,127.10,45.50,0.00,0.00,0.00,0.00,0.00
