#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
37.70,45.00,13.60,0.00,0.00,0.00,0.00,0.00
38.60,46.20,14.30,0.00,0.00,0.00,0.00,0.00
38.60,44.70,13.70,0.00,0.00,0.00,0.00,0.00
37.50,44.50,13.30,0.00,0.00,0.00,0.00,0.00
38.60,46.70,13.60,0.00,0.00,0.00,0.00,0.00
38.20,44.90,13.30,0.00,0.00,0.00,0.00,0.00
38.70,45.70,14.40,0.00,0.00,0.00,0.00,0.00
38.30,45.30,13.30,0.00,0.00,0.00,0.00,0.00
38.20,45.20,13.90,0.00,0.00,0.00,0.00,0.00
33.30,33.30,6.70,0.00,0.00,0.00,0.00,0.00
50.20,46.20,16.20,0.00,0.00,0.00,0.00,0.00
48.70,46.00,16.00,0.00,0.00,0.00,0.00,0.00
48.20,46.80,17.30,0.00,0.00,0.00,0.00,0.00
49.40,46.00,19.00,0.00,0.00,0.00,0.00,0.00
52.80,46.50,15.90,0.00,0.00,0.00,0.00,0.00
51.30,46.00,17.60,0.00,0.00,0.00,0.00,0.00
51.20,45.20,15.60,0.00,0.00,0.00,0.00,0.00
51.00,46.70,16.30,0.00,0.00,0.00,0.00,0.00
51.70,45.30,15.30,0.00,0.00,0.00,0.00,0.00
52.80,46.80,16.60,0.00,0.00,0.00,0.00,0.00
52.00,45.70,15.60,0.00,0.00,0.00,0.00,0.00
51.50,46.20,15.30,0.00,0.00,0.00,0.00,0.00
53.00,46.70,16.00,0.00,0.00,0.00,0.00,0.00
52.40,45.80,15.60,0.00,0.00,0.00,0.00,0.00
52.00,46.30,15.30,0.00,0.00,0.00,0.00,0.00
50.80,45.20,16.90,0.00,0.00,0.00,0.00,0.00
46.30,46.30,16.00,0.00,0.00,0.00,0.00,0.00
47.20,46.50,16.90,0.00,0.00,0.00,0.00,0.00
46.30,46.30,15.70,0.00,0.00,0.00,0.00,0.00
46.90,47.20,16.60,0.00,0.00,0.00,0.00,0.00
46.00,46.30,16.00,0.00,0.00,0.00,0.00,0.00
46.30,46.30,16.60,0.00,0.00,0.00,0.00,0.00
48.80,45.50,16.00,0.00,0.00,0.00,0.00,0.00
50.40,46.70,15.70,0.00,0.00,0.00,0.00,0.00
46.20,46.20,16.20,0.00,0.00,0.00,0.00,0.00
51.30,46.00,15.30,0.00,0.00,0.00,0.00,0.00
52.80,46.80,15.60,0.00,0.00,0.00,0.00,0.00
51.70,45.70,15.60,0.00,0.00,0.00,0.00,0.00
51.20,45.50,15.30,0.00,0.00,0.00,0.00,0.00
46.70,33.30,6.70,0.00,0.00,0.00,0.00,0.00
53.70,49.00,22.00,0.00,0.00,0.00,0.00,0.00
53.80,49.20,20.90,0.00,0.00,0.00,0.00,0.00
54.00,49.00,21.00,0.00,0.00,0.00,0.00,0.00
53.20,48.50,20.60,0.00,0.00,0.00,0.00,0.00
54.00,49.30,22.00,0.00,0.00,0.00,0.00,0.00
53.50,48.50,20.60,0.00,0.00,0.00,0.00,0.00
54.30,49.00,21.00,0.00,0.00,0.00,0.00,0.00
54.10,49.50,20.90,0.00,0.00,0.00,0.00,0.00
54.00,49.30,21.70,0.00,0.00,0.00,0.00,0.00
54.40,49.50,20.90,0.00,0.00,0.00,0.00,0.00
53.40,48.70,20.60,0.00,0.00,0.00,0.00,0.00
53.50,48.50,20.90,0.00,0.00,0.00,0.00,0.00
53.70,49.00,22.30,0.00,0.00,0.00,0.00,0.00
54.10,48.80,20.90,0.00,0.00,0.00,0.00,0.00
55.00,50.00,19.70,0.00,0.00,0.00,0.00,0.00
53.70,49.00,20.00,0.00,0.00,0.00,0.00,0.00
54.40,49.20,20.90,0.00,0.00,0.00,0.00,0.00
54.70,49.70,20.00,0.00,0.00,0.00,0.00,0.00
54.20,48.80,19.30,0.00,0.00,0.00,0.00,0.00
54.30,49.30,20.60,0.00,0.00,0.00,0.00,0.00
54.40,49.20,18.90,0.00,0.00,0.00,0.00,0.00
55.00,49.70,19.60,0.00,0.00,0.00,0.00,0.00
54.10,49.20,19.60,0.00,0.00,0.00,0.00,0.00
54.00,49.00,18.70,0.00,0.00,0.00,0.00,0.00
55.20,49.80,19.60,0.00,0.00,0.00,0.00,0.00
54.30,49.00,19.00,0.00,0.00,0.00,0.00,0.00
55.20,50.50,19.30,0.00,0.00,0.00,0.00,0.00
53.70,48.70,19.60,0.00,0.00,0.00,0.00,0.00
53.80,48.20,20.20,0.00,0.00,0.00,0.00,0.00
33.30,26.70,13.30,0.00,0.00,0.00,0.00,0.00
57.40,49.70,20.30,0.00,0.00,0.00,0.00,0.00
56.80,48.80,19.60,0.00,0.00,0.00,0.00,0.00
56.60,49.00,20.40,0.00,0.00,0.00,0.00,0.00
55.80,48.50,20.30,0.00,0.00,0.00,0.00,0.00
58.00,49.70,20.60,0.00,0.00,0.00,0.00,0.00
56.10,48.80,19.30,0.00,0.00,0.00,0.00,0.00
56.30,48.70,20.00,0.00,0.00,0.00,0.00,0.00
57.50,49.80,20.60,0.00,0.00,0.00,0.00,0.00
57.00,49.30,20.30,0.00,0.00,0.00,0.00,0.00
57.20,49.50,20.20,0.00,0.00,0.00,0.00,0.00
56.30,49.00,19.70,0.00,0.00,0.00,0.00,0.00
55.50,47.80,21.20,0.00,0.00,0.00,0.00,0.00
58.00,50.70,20.30,0.00,0.00,0.00,0.00,0.00
56.10,48.20,20.20,0.00,0.00,0.00,0.00,0.00
58.00,50.70,20.30,0.00,0.00,0.00,0.00,0.00
56.00,49.00,20.00,0.00,0.00,0.00,0.00,0.00
56.10,48.80,19.60,0.00,0.00,0.00,0.00,0.00
58.30,50.70,20.60,0.00,0.00,0.00,0.00,0.00
56.40,49.20,20.50,0.00,0.00,0.00,0.00,0.00
57.70,50.00,20.00,0.00,0.00,0.00,0.00,0.00
56.40,48.50,20.00,0.00,0.00,0.00,0.00,0.00
57.70,49.70,20.30,0.00,0.00,0.00,0.00,0.00
56.10,48.80,19.60,0.00,0.00,0.00,0.00,0.00
56.30,49.00,19.70,0.00,0.00,0.00,0.00,0.00
57.50,49.80,20.60,0.00,0.00,0.00,0.00,0.00
56.00,48.30,21.00,0.00,0.00,0.00,0.00,0.00
57.80,49.80,20.20,0.00,0.00,0.00,0.00,0.00
57.70,50.00,20.30,0.00,0.00,0.00,0.00,0.00
56.80,49.20,20.60,0.00,0.00,0.00,0.00,0.00
40.00,33.30,13.30,0.00,0.00,0.00,0.00,0.00
59.40,49.70,20.70,0.00,0.00,0.00,0.00,0.00
57.50,48.20,19.90,0.00,0.00,0.00,0.00,0.00
59.70,49.70,21.40,0.00,0.00,0.00,0.00,0.00
57.10,48.20,20.60,0.00,0.00,0.00,0.00,0.00
59.00,49.70,21.00,0.00,0.00,0.00,0.00,0.00
57.50,48.20,19.90,0.00,0.00,0.00,0.00,0.00
58.00,48.30,20.30,0.00,0.00,0.00,0.00,0.00
57.80,48.50,19.90,0.00,0.00,0.00,0.00,0.00
58.00,48.70,20.60,0.00,0.00,0.00,0.00,0.00
59.20,49.50,20.90,0.00,0.00,0.00,0.00,0.00
58.00,49.00,22.00,0.00,0.00,0.00,0.00,0.00
58.30,48.70,20.00,0.00,0.00,0.00,0.00,0.00
57.80,48.80,20.60,0.00,0.00,0.00,0.00,0.00
58.00,48.30,20.30,0.00,0.00,0.00,0.00,0.00
58.10,48.80,19.90,0.00,0.00,0.00,0.00,0.00
57.00,47.70,20.30,0.00,0.00,0.00,0.00,0.00
58.80,49.50,20.60,0.00,0.00,0.00,0.00,0.00
58.00,48.70,20.60,0.00,0.00,0.00,0.00,0.00
57.50,48.20,20.50,0.00,0.00,0.00,0.00,0.00
58.60,49.30,20.30,0.00,0.00,0.00,0.00,0.00
57.80,48.50,20.60,0.00,0.00,0.00,0.00,0.00
58.60,49.30,20.60,0.00,0.00,0.00,0.00,0.00
56.80,47.80,19.90,0.00,0.00,0.00,0.00,0.00
57.40,48.00,20.00,0.00,0.00,0.00,0.00,0.00
57.20,48.20,21.60,0.00,0.00,0.00,0.00,0.00
58.30,48.70,20.00,0.00,0.00,0.00,0.00,0.00
59.00,49.30,21.40,0.00,0.00,0.00,0.00,0.00
57.20,48.50,19.90,0.00,0.00,0.00,0.00,0.00
58.70,49.00,20.60,0.00,0.00,0.00,0.00,0.00
33.30,33.30,13.30,0.00,0.00,0.00,0.00,0.00
59.70,49.00,20.60,0.00,0.00,0.00,0.00,0.00
56.40,46.50,19.60,0.00,0.00,0.00,0.00,0.00
58.30,48.30,20.30,0.00,0.00,0.00,0.00,0.00
56.40,46.80,20.90,0.00,0.00,0.00,0.00,0.00
58.00,47.70,20.30,0.00,0.00,0.00,0.00,0.00
58.80,47.50,20.30,0.00,0.00,0.00,0.00,0.00
57.40,47.70,20.00,0.00,0.00,0.00,0.00,0.00
59.50,48.80,21.20,0.00,0.00,0.00,0.00,0.00
58.30,48.00,20.60,0.00,0.00,0.00,0.00,0.00
59.00,48.70,21.00,0.00,0.00,0.00,0.00,0.00
56.40,46.80,21.30,0.00,0.00,0.00,0.00,0.00
58.30,47.70,20.30,0.00,0.00,0.00,0.00,0.00
58.80,48.20,20.90,0.00,0.00,0.00,0.00,0.00
58.00,47.70,20.00,0.00,0.00,0.00,0.00,0.00
58.80,48.50,20.60,0.00,0.00,0.00,0.00,0.00
58.00,48.00,20.30,0.00,0.00,0.00,0.00,0.00
59.50,48.50,20.60,0.00,0.00,0.00,0.00,0.00
58.00,48.00,20.60,0.00,0.00,0.00,0.00,0.00
58.80,48.80,20.60,0.00,0.00,0.00,0.00,0.00
58.70,48.70,20.70,0.00,0.00,0.00,0.00,0.00
58.80,48.20,20.50,0.00,0.00,0.00,0.00,0.00
59.00,48.30,20.60,0.00,0.00,0.00,0.00,0.00
57.50,47.80,20.60,0.00,0.00,0.00,0.00,0.00
57.40,46.70,21.00,0.00,0.00,0.00,0.00,0.00
58.80,48.80,20.90,0.00,0.00,0.00,0.00,0.00
58.60,48.00,20.30,0.00,0.00,0.00,0.00,0.00
59.20,49.20,20.60,0.00,0.00,0.00,0.00,0.00
58.60,48.00,21.00,0.00,0.00,0.00,0.00,0.00
58.40,48.50,20.90,0.00,0.00,0.00,0.00,0.00
46.70,26.70,20.00,0.00,0.00,0.00,0.00,0.00
58.80,48.50,20.90,0.00,0.00,0.00,0.00,0.00
60.60,47.30,20.30,0.00,0.00,0.00,0.00,0.00
64.10,48.20,19.90,0.00,0.00,0.00,0.00,0.00
63.30,47.30,20.60,0.00,0.00,0.00,0.00,0.00
63.30,49.00,21.30,0.00,0.00,0.00,0.00,0.00
57.50,47.50,22.60,0.00,0.00,0.00,0.00,0.00
55.40,45.70,20.00,0.00,0.00,0.00,0.00,0.00
57.50,47.20,20.90,0.00,0.00,0.00,0.00,0.00
61.30,48.00,21.30,0.00,0.00,0.00,0.00,0.00
63.80,48.20,21.20,0.00,0.00,0.00,0.00,0.00
63.30,47.70,20.00,0.00,0.00,0.00,0.00,0.00
61.40,48.20,20.30,0.00,0.00,0.00,0.00,0.00
58.60,48.70,21.00,0.00,0.00,0.00,0.00,0.00
57.50,46.50,19.90,0.00,0.00,0.00,0.00,0.00
57.70,47.30,20.30,0.00,0.00,0.00,0.00,0.00
58.10,47.80,20.60,0.00,0.00,0.00,0.00,0.00
59.40,48.70,20.30,0.00,0.00,0.00,0.00,0.00
57.50,46.80,20.60,0.00,0.00,0.00,0.00,0.00
57.30,47.00,20.00,0.00,0.00,0.00,0.00,0.00
61.00,49.00,21.30,0.00,0.00,0.00,0.00,0.00
58.10,47.80,20.30,0.00,0.00,0.00,0.00,0.00
59.70,48.00,20.60,0.00,0.00,0.00,0.00,0.00
57.20,46.50,20.50,0.00,0.00,0.00,0.00,0.00
56.70,46.30,21.00,0.00,0.00,0.00,0.00,0.00
60.10,48.50,21.30,0.00,0.00,0.00,0.00,0.00
59.40,49.00,21.00,0.00,0.00,0.00,0.00,0.00
60.10,48.80,20.60,0.00,0.00,0.00,0.00,0.00
58.00,47.30,21.00,0.00,0.00,0.00,0.00,0.00
58.80,47.80,19.90,0.00,0.00,0.00,0.00,0.00
40.00,26.70,13.30,0.00,0.00,0.00,0.00,0.00
59.70,48.70,21.00,0.00,0.00,0.00,0.00,0.00
60.10,47.80,21.00,0.00,0.00,0.00,0.00,0.00
58.00,47.00,19.70,0.00,0.00,0.00,0.00,0.00
57.00,46.30,20.60,0.00,0.00,0.00,0.00,0.00
57.80,46.50,19.90,0.00,0.00,0.00,0.00,0.00
57.00,46.70,20.00,0.00,0.00,0.00,0.00,0.00
58.40,47.20,20.50,0.00,0.00,0.00,0.00,0.00
59.70,48.70,21.00,0.00,0.00,0.00,0.00,0.00
58.50,47.50,20.60,0.00,0.00,0.00,0.00,0.00
57.40,46.70,21.30,0.00,0.00,0.00,0.00,0.00
58.10,46.80,20.20,0.00,0.00,0.00,0.00,0.00
58.70,47.30,20.30,0.00,0.00,0.00,0.00,0.00
59.80,48.50,21.30,0.00,0.00,0.00,0.00,0.00
58.00,47.30,20.30,0.00,0.00,0.00,0.00,0.00
59.50,47.80,20.30,0.00,0.00,0.00,0.00,0.00
57.00,46.30,20.00,0.00,0.00,0.00,0.00,0.00
58.80,47.50,21.30,0.00,0.00,0.00,0.00,0.00
58.60,47.70,20.00,0.00,0.00,0.00,0.00,0.00
57.70,47.00,20.60,0.00,0.00,0.00,0.00,0.00
59.20,47.80,20.30,0.00,0.00,0.00,0.00,0.00
58.30,47.00,20.30,0.00,0.00,0.00,0.00,0.00
59.20,47.50,20.90,0.00,0.00,0.00,0.00,0.00
58.60,47.70,20.60,0.00,0.00,0.00,0.00,0.00
56.10,45.80,20.60,0.00,0.00,0.00,0.00,0.00
58.00,47.00,20.30,0.00,0.00,0.00,0.00,0.00
58.80,47.50,20.60,0.00,0.00,0.00,0.00,0.00
59.70,48.70,21.00,0.00,0.00,0.00,0.00,0.00
58.40,47.20,20.20,0.00,0.00,0.00,0.00,0.00
59.40,48.00,21.00,0.00,0.00,0.00,0.00,0.00
