#reactor,perf-crimson-ms
299.70,99.90
294.30,98.70
294.00,97.30
291.70,97.30
292.70,97.30
291.60,97.30
293.00,97.30
293.40,97.70
291.90,97.00
292.70,97.70
291.60,97.00
293.10,97.70
293.30,97.30
291.30,97.30
292.70,97.30
292.30,97.30
293.40,97.30
292.70,97.70
291.90,97.30
292.70,97.30
291.90,97.00
293.40,97.70
291.30,97.30
