#reactor,perf-crimson-ms
93.30,93.30
291.30,97.30
291.70,97.30
291.30,96.30
291.90,97.30
290.70,97.00
291.90,97.00
291.00,97.00
291.60,97.00
291.60,97.00
291.30,97.00
291.60,96.70
290.40,97.00
292.30,97.30
291.90,97.00
290.10,96.70
292.70,97.00
291.00,97.00
291.30,97.00
292.00,97.30
291.30,96.70
