reactor,crimson-osd
66.70,40.00
152.50,32.60
150.70,36.00
152.20,33.20
152.30,35.70
152.20,33.90
150.30,33.70
150.80,34.90
152.60,35.00
151.50,33.60
153.40,34.70
150.80,33.90
152.70,34.00
150.50,33.90
151.70,35.30
150.20,33.60
150.70,35.70
152.80,33.60
151.30,34.70
151.80,34.20
152.60,34.00
152.10,34.20
151.10,34.30
152.80,33.20
151.00,34.30
152.20,34.60
152.00,35.30
149.80,34.90
152.30,34.70
150.80,35.90
193.30,46.70
177.10,47.20
175.70,46.50
177.00,48.30
177.50,45.80
177.40,47.00
177.80,48.50
177.60,47.70
176.30,46.70
177.70,46.50
177.00,47.30
177.80,48.80
177.40,48.80
177.00,49.00
178.30,48.30
177.10,47.20
177.70,46.70
177.70,47.80
177.30,47.00
175.30,46.80
177.70,47.70
177.10,46.50
176.00,47.30
176.00,47.20
177.70,47.70
175.50,47.80
178.20,48.00
174.10,49.20
177.60,47.30
177.60,47.70
226.60,73.30
217.90,68.00
215.60,66.80
216.00,66.70
213.00,68.10
214.00,68.30
214.20,68.80
216.30,67.70
216.00,67.10
215.30,67.30
215.30,67.40
215.00,67.30
215.30,66.40
215.60,67.70
214.90,67.80
215.90,69.00
214.00,68.30
213.40,68.10
215.30,67.70
214.90,66.40
216.00,66.30
214.30,67.80
217.20,67.30
216.30,68.10
217.70,67.00
215.60,66.80
216.30,66.80
215.10,67.30
214.00,68.30
214.30,68.40
240.00,73.30
226.50,73.80
230.60,74.70
226.90,74.40
232.00,73.70
229.60,74.80
230.20,74.70
228.60,73.40
228.60,73.70
227.90,74.10
228.30,73.70
228.20,76.70
229.00,73.70
228.90,74.80
230.70,73.30
227.90,73.40
230.90,74.00
229.60,72.80
230.30,75.00
228.90,72.40
229.70,74.30
227.30,74.10
228.90,74.70
227.50,74.40
229.30,75.00
227.60,74.40
229.60,73.30
228.00,73.40
230.00,73.70
230.30,73.70
213.30,93.30
227.20,93.70
228.50,94.00
225.00,93.00
226.00,93.00
230.00,94.00
228.80,93.40
228.30,94.30
227.80,93.40
221.60,93.30
226.50,93.00
228.30,94.00
225.80,93.70
229.30,94.00
229.90,93.70
224.20,94.00
225.60,93.40
228.70,94.30
224.90,92.70
233.60,94.70
226.20,93.00
223.70,93.70
227.60,93.00
225.20,93.40
228.30,93.70
224.80,93.40
228.00,93.70
227.60,93.40
229.30,93.70
233.20,93.70
219.90,66.70
234.30,76.00
234.10,75.70
231.40,79.00
231.20,77.40
232.30,75.00
231.20,74.10
243.90,79.00
232.30,79.40
231.30,76.00
229.90,76.10
235.00,72.30
231.20,75.70
238.60,73.70
235.60,74.40
243.00,74.70
238.50,72.80
233.30,79.00
236.20,75.10
235.20,78.70
236.20,71.80
237.40,77.70
235.90,77.70
231.00,72.70
233.60,81.10
221.30,87.00
229.50,77.70
236.70,79.70
232.50,76.70
236.60,79.00
233.40,86.70
228.00,93.70
227.30,92.70
228.20,93.00
213.60,93.40
224.40,92.30
228.30,93.00
225.90,93.30
216.60,92.40
213.60,92.70
217.20,92.00
220.20,93.00
219.60,92.40
216.60,93.30
218.20,92.00
222.30,92.70
225.60,94.00
223.60,93.30
217.30,92.70
211.70,93.30
226.90,92.40
226.70,92.30
228.90,93.00
224.20,92.70
223.20,92.40
214.60,92.30
225.30,92.40
209.30,93.00
38.80,21.90
1.70,1.30
239.90,60.00
228.00,74.00
233.90,63.80
227.10,66.00
48.10,10.30
1.30,0.30
2.00,1.30
1.30,0.70
0.90,0.30
2.10,1.00
1.30,0.70
2.70,1.00
1.30,0.70
0.90,0.70
2.40,1.00
0.90,0.70
1.70,0.30
2.10,1.00
0.90,0.70
2.10,1.00
0.90,0.30
1.60,0.70
