#reactor,perf-crimson-ms
1958.40,99.90
2625.80,97.70
2636.40,98.00
2629.20,97.30
2628.50,97.70
2626.90,97.30
2627.70,97.70
2636.20,98.00
2628.40,97.30
2625.60,97.30
2629.80,97.30
2625.50,97.70
2636.10,98.00
2627.90,97.30
2626.30,97.70
2628.90,97.30
2626.60,97.70
2637.80,97.70
2625.50,97.70
2627.70,97.30
2627.80,97.70
