#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
166.60,92.00,27.40,0.00,0.00,0.00,0.00,0.00
167.60,88.30,24.90,0.00,0.00,0.00,0.00,0.00
165.00,90.10,24.90,0.00,0.00,0.00,0.00,0.00
168.20,91.50,27.40,0.00,0.00,0.00,0.00,0.00
165.60,88.00,25.60,0.00,0.00,0.00,0.00,0.00
164.40,90.90,25.60,0.00,0.00,0.00,0.00,0.00
168.90,92.50,26.50,0.00,0.00,0.00,0.00,0.00
168.50,89.90,26.20,0.00,0.00,0.00,0.00,0.00
169.70,94.10,28.50,0.00,0.00,0.00,0.00,0.00
166.40,88.90,25.40,0.00,0.00,0.00,0.00,0.00
165.80,92.40,26.80,0.00,0.00,0.00,0.00,0.00
169.10,90.70,26.40,0.00,0.00,0.00,0.00,0.00
164.50,90.70,26.20,0.00,0.00,0.00,0.00,0.00
168.40,88.90,26.20,0.00,0.00,0.00,0.00,0.00
167.10,93.40,27.20,0.00,0.00,0.00,0.00,0.00
167.00,90.80,26.50,0.00,0.00,0.00,0.00,0.00
171.20,92.50,25.00,0.00,0.00,0.00,0.00,0.00
167.60,93.60,27.40,0.00,0.00,0.00,0.00,0.00
168.20,89.90,27.10,0.00,0.00,0.00,0.00,0.00
166.50,91.20,26.80,0.00,0.00,0.00,0.00,0.00
170.20,91.90,24.80,0.00,0.00,0.00,0.00,0.00
168.20,90.50,27.10,0.00,0.00,0.00,0.00,0.00
168.70,91.30,27.40,0.00,0.00,0.00,0.00,0.00
166.20,89.90,26.10,0.00,0.00,0.00,0.00,0.00
166.00,94.40,25.90,0.00,0.00,0.00,0.00,0.00
164.80,87.70,26.00,0.00,0.00,0.00,0.00,0.00
167.50,89.70,26.80,0.00,0.00,0.00,0.00,0.00
168.20,92.10,26.80,0.00,0.00,0.00,0.00,0.00
170.50,91.70,25.70,0.00,0.00,0.00,0.00,0.00
180.20,111.60,12.40,0.00,0.00,0.00,0.00,0.00
