#reactor,perf-crimson-ms
49.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
