#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81.80,55.50,29.60,0.00,0.00,0.00,0.00,0.00
79.80,52.80,32.00,0.00,0.00,0.00,0.00,0.00
76.90,51.20,26.20,0.00,0.00,0.00,0.00,0.00
84.10,54.70,29.60,0.00,0.00,0.00,0.00,0.00
80.70,53.10,29.20,0.00,0.00,0.00,0.00,0.00
82.70,54.90,31.90,0.00,0.00,0.00,0.00,0.00
84.80,55.20,30.30,0.00,0.00,0.00,0.00,0.00
84.30,55.90,30.50,0.00,0.00,0.00,0.00,0.00
83.20,56.50,29.80,0.00,0.00,0.00,0.00,0.00
78.30,52.00,29.10,0.00,0.00,0.00,0.00,0.00
84.80,55.30,29.60,0.00,0.00,0.00,0.00,0.00
81.80,54.90,30.50,0.00,0.00,0.00,0.00,0.00
83.50,56.80,30.80,0.00,0.00,0.00,0.00,0.00
77.00,52.00,27.90,0.00,0.00,0.00,0.00,0.00
83.70,54.50,29.80,0.00,0.00,0.00,0.00,0.00
81.70,56.20,30.50,0.00,0.00,0.00,0.00,0.00
85.70,54.40,31.70,0.00,0.00,0.00,0.00,0.00
81.80,55.00,28.80,0.00,0.00,0.00,0.00,0.00
81.10,54.30,30.50,0.00,0.00,0.00,0.00,0.00
83.80,56.00,30.50,0.00,0.00,0.00,0.00,0.00
78.40,48.80,29.00,0.00,0.00,0.00,0.00,0.00
85.70,59.80,30.80,0.00,0.00,0.00,0.00,0.00
81.10,54.60,30.10,0.00,0.00,0.00,0.00,0.00
80.00,50.30,29.20,0.00,0.00,0.00,0.00,0.00
89.30,59.40,31.70,0.00,0.00,0.00,0.00,0.00
82.80,56.00,30.20,0.00,0.00,0.00,0.00,0.00
86.70,55.30,32.30,0.00,0.00,0.00,0.00,0.00
84.90,57.10,28.60,0.00,0.00,0.00,0.00,0.00
76.90,49.40,29.30,0.00,0.00,0.00,0.00,0.00
93.00,18.60,12.40,0.00,0.00,0.00,0.00,0.00
110.40,66.70,35.60,0.00,0.00,0.00,0.00,0.00
109.90,58.60,37.30,0.00,0.00,0.00,0.00,0.00
110.50,62.90,35.60,0.00,0.00,0.00,0.00,0.00
105.90,63.40,35.10,0.00,0.00,0.00,0.00,0.00
110.10,63.10,36.70,0.00,0.00,0.00,0.00,0.00
106.70,61.00,32.70,0.00,0.00,0.00,0.00,0.00
112.00,63.50,35.40,0.00,0.00,0.00,0.00,0.00
101.10,61.10,36.30,0.00,0.00,0.00,0.00,0.00
101.50,57.90,32.60,0.00,0.00,0.00,0.00,0.00
104.80,61.60,34.80,0.00,0.00,0.00,0.00,0.00
109.60,62.40,36.60,0.00,0.00,0.00,0.00,0.00
108.90,63.40,34.10,0.00,0.00,0.00,0.00,0.00
108.90,65.10,35.90,0.00,0.00,0.00,0.00,0.00
103.00,57.90,34.80,0.00,0.00,0.00,0.00,0.00
113.40,64.60,36.30,0.00,0.00,0.00,0.00,0.00
110.00,63.70,36.10,0.00,0.00,0.00,0.00,0.00
106.50,61.00,35.10,0.00,0.00,0.00,0.00,0.00
112.20,64.60,37.10,0.00,0.00,0.00,0.00,0.00
107.70,61.00,35.00,0.00,0.00,0.00,0.00,0.00
104.90,62.10,35.00,0.00,0.00,0.00,0.00,0.00
102.20,59.40,33.90,0.00,0.00,0.00,0.00,0.00
107.70,64.70,36.70,0.00,0.00,0.00,0.00,0.00
109.90,62.20,34.60,0.00,0.00,0.00,0.00,0.00
106.70,64.20,35.80,0.00,0.00,0.00,0.00,0.00
110.40,64.50,35.50,0.00,0.00,0.00,0.00,0.00
106.30,61.50,35.80,0.00,0.00,0.00,0.00,0.00
113.70,63.60,36.60,0.00,0.00,0.00,0.00,0.00
107.30,64.30,35.60,0.00,0.00,0.00,0.00,0.00
107.80,60.50,33.20,0.00,0.00,0.00,0.00,0.00
105.50,55.80,24.80,0.00,0.00,0.00,0.00,0.00
102.80,61.10,34.50,0.00,0.00,0.00,0.00,0.00
112.50,62.70,36.10,0.00,0.00,0.00,0.00,0.00
105.60,61.70,34.20,0.00,0.00,0.00,0.00,0.00
106.00,61.00,34.70,0.00,0.00,0.00,0.00,0.00
107.40,64.90,36.00,0.00,0.00,0.00,0.00,0.00
108.90,63.10,35.60,0.00,0.00,0.00,0.00,0.00
106.20,61.70,35.30,0.00,0.00,0.00,0.00,0.00
107.50,58.90,34.90,0.00,0.00,0.00,0.00,0.00
104.80,63.40,33.30,0.00,0.00,0.00,0.00,0.00
105.10,60.40,35.60,0.00,0.00,0.00,0.00,0.00
104.60,59.30,35.30,0.00,0.00,0.00,0.00,0.00
109.60,62.00,35.90,0.00,0.00,0.00,0.00,0.00
110.90,65.90,36.60,0.00,0.00,0.00,0.00,0.00
105.40,61.00,35.00,0.00,0.00,0.00,0.00,0.00
108.20,61.00,36.30,0.00,0.00,0.00,0.00,0.00
107.20,62.20,35.00,0.00,0.00,0.00,0.00,0.00
107.10,61.20,36.00,0.00,0.00,0.00,0.00,0.00
104.30,62.00,33.60,0.00,0.00,0.00,0.00,0.00
101.20,59.70,34.90,0.00,0.00,0.00,0.00,0.00
111.30,60.00,35.10,0.00,0.00,0.00,0.00,0.00
109.00,64.50,37.00,0.00,0.00,0.00,0.00,0.00
107.70,62.70,36.70,0.00,0.00,0.00,0.00,0.00
99.90,58.60,33.10,0.00,0.00,0.00,0.00,0.00
108.40,61.80,34.50,0.00,0.00,0.00,0.00,0.00
113.90,63.70,37.50,0.00,0.00,0.00,0.00,0.00
103.40,61.10,34.60,0.00,0.00,0.00,0.00,0.00
111.80,67.10,37.70,0.00,0.00,0.00,0.00,0.00
107.80,58.40,35.00,0.00,0.00,0.00,0.00,0.00
106.20,62.70,33.60,0.00,0.00,0.00,0.00,0.00
68.30,31.00,37.20,0.00,0.00,0.00,0.00,0.00
107.70,62.80,38.10,0.00,0.00,0.00,0.00,0.00
107.20,63.00,38.70,0.00,0.00,0.00,0.00,0.00
104.60,61.10,37.20,0.00,0.00,0.00,0.00,0.00
104.90,60.80,38.10,0.00,0.00,0.00,0.00,0.00
107.30,64.10,37.90,0.00,0.00,0.00,0.00,0.00
103.30,59.70,38.40,0.00,0.00,0.00,0.00,0.00
106.30,62.60,37.60,0.00,0.00,0.00,0.00,0.00
107.00,64.60,39.20,0.00,0.00,0.00,0.00,0.00
96.40,55.80,34.60,0.00,0.00,0.00,0.00,0.00
97.00,58.10,33.90,0.00,0.00,0.00,0.00,0.00
103.20,61.80,37.20,0.00,0.00,0.00,0.00,0.00
104.10,60.20,35.90,0.00,0.00,0.00,0.00,0.00
91.80,55.40,34.40,0.00,0.00,0.00,0.00,0.00
105.70,61.40,37.80,0.00,0.00,0.00,0.00,0.00
104.80,61.20,36.90,0.00,0.00,0.00,0.00,0.00
111.80,65.50,39.70,0.00,0.00,0.00,0.00,0.00
107.30,62.20,39.60,0.00,0.00,0.00,0.00,0.00
105.00,62.30,37.40,0.00,0.00,0.00,0.00,0.00
104.20,60.30,37.80,0.00,0.00,0.00,0.00,0.00
111.10,64.10,39.00,0.00,0.00,0.00,0.00,0.00
111.70,66.50,41.20,0.00,0.00,0.00,0.00,0.00
104.50,59.70,36.60,0.00,0.00,0.00,0.00,0.00
107.70,62.20,37.70,0.00,0.00,0.00,0.00,0.00
