#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.00,9.00,3.70,0.00,0.00,0.00,0.00,0.00
13.70,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.30,4.00,0.00,0.00,0.00,0.00,0.00
13.70,8.30,4.00,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00
13.70,9.00,4.30,0.00,0.00,0.00,0.00,0.00
13.60,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.00,9.40,4.30,0.00,0.00,0.00,0.00,0.00
13.30,8.60,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.00,0.00,0.00,0.00,0.00,0.00
13.60,9.00,4.00,0.00,0.00,0.00,0.00,0.00
13.30,9.00,4.40,0.00,0.00,0.00,0.00,0.00
14.00,9.70,4.00,0.00,0.00,0.00,0.00,0.00
13.70,10.30,4.00,0.00,0.00,0.00,0.00,0.00
13.60,10.90,4.00,0.00,0.00,0.00,0.00,0.00
13.30,10.00,4.00,0.00,0.00,0.00,0.00,0.00
13.30,10.70,4.30,0.00,0.00,0.00,0.00,0.00
13.70,11.00,4.00,0.00,0.00,0.00,0.00,0.00
13.60,10.60,3.70,0.00,0.00,0.00,0.00,0.00
13.70,11.00,4.40,0.00,0.00,0.00,0.00,0.00
13.30,10.60,3.70,0.00,0.00,0.00,0.00,0.00
13.70,10.60,4.00,0.00,0.00,0.00,0.00,0.00
13.30,10.60,4.30,0.00,0.00,0.00,0.00,0.00
13.70,9.70,3.30,0.00,0.00,0.00,0.00,0.00
13.60,11.30,4.30,0.00,0.00,0.00,0.00,0.00
13.30,9.60,4.40,0.00,0.00,0.00,0.00,0.00
14.00,9.70,4.00,0.00,0.00,0.00,0.00,0.00
13.70,9.00,4.30,0.00,0.00,0.00,0.00,0.00
13.60,9.00,3.70,0.00,0.00,0.00,0.00,0.00
13.30,6.70,0.00,0.00,0.00,0.00,0.00,0.00
22.00,16.30,6.70,0.00,0.00,0.00,0.00,0.00
21.90,15.90,7.30,0.00,0.00,0.00,0.00,0.00
21.70,16.30,7.30,0.00,0.00,0.00,0.00,0.00
21.90,15.60,6.60,0.00,0.00,0.00,0.00,0.00
22.30,16.60,7.00,0.00,0.00,0.00,0.00,0.00
21.60,16.00,7.30,0.00,0.00,0.00,0.00,0.00
21.70,16.00,7.00,0.00,0.00,0.00,0.00,0.00
21.90,15.60,7.30,0.00,0.00,0.00,0.00,0.00
21.30,16.00,6.60,0.00,0.00,0.00,0.00,0.00
22.60,16.60,7.30,0.00,0.00,0.00,0.00,0.00
21.00,15.70,7.00,0.00,0.00,0.00,0.00,0.00
21.90,15.60,6.90,0.00,0.00,0.00,0.00,0.00
21.70,16.00,7.30,0.00,0.00,0.00,0.00,0.00
21.60,15.90,6.60,0.00,0.00,0.00,0.00,0.00
22.30,16.30,7.70,0.00,0.00,0.00,0.00,0.00
21.30,16.00,7.00,0.00,0.00,0.00,0.00,0.00
22.00,16.00,7.60,0.00,0.00,0.00,0.00,0.00
21.90,16.00,6.90,0.00,0.00,0.00,0.00,0.00
21.30,15.70,6.70,0.00,0.00,0.00,0.00,0.00
22.30,16.00,7.30,0.00,0.00,0.00,0.00,0.00
21.60,16.30,7.30,0.00,0.00,0.00,0.00,0.00
22.30,16.30,7.30,0.00,0.00,0.00,0.00,0.00
21.60,16.00,6.60,0.00,0.00,0.00,0.00,0.00
22.00,16.00,7.00,0.00,0.00,0.00,0.00,0.00
21.90,16.30,7.00,0.00,0.00,0.00,0.00,0.00
21.70,15.40,6.60,0.00,0.00,0.00,0.00,0.00
21.90,16.00,7.30,0.00,0.00,0.00,0.00,0.00
21.70,16.30,7.00,0.00,0.00,0.00,0.00,0.00
21.30,15.60,6.90,0.00,0.00,0.00,0.00,0.00
20.00,13.40,6.70,0.00,0.00,0.00,0.00,0.00
28.60,28.90,8.60,0.00,0.00,0.00,0.00,0.00
27.30,27.70,9.00,0.00,0.00,0.00,0.00,0.00
28.90,23.30,9.30,0.00,0.00,0.00,0.00,0.00
28.30,22.40,9.30,0.00,0.00,0.00,0.00,0.00
32.20,26.60,9.30,0.00,0.00,0.00,0.00,0.00
31.70,26.30,8.30,0.00,0.00,0.00,0.00,0.00
29.60,23.60,8.90,0.00,0.00,0.00,0.00,0.00
28.70,22.60,9.00,0.00,0.00,0.00,0.00,0.00
30.90,25.60,8.90,0.00,0.00,0.00,0.00,0.00
32.00,26.30,9.00,0.00,0.00,0.00,0.00,0.00
31.20,26.00,8.90,0.00,0.00,0.00,0.00,0.00
32.00,26.00,8.70,0.00,0.00,0.00,0.00,0.00
31.20,26.30,8.60,0.00,0.00,0.00,0.00,0.00
28.30,22.00,9.30,0.00,0.00,0.00,0.00,0.00
28.20,27.20,8.90,0.00,0.00,0.00,0.00,0.00
27.70,27.70,8.70,0.00,0.00,0.00,0.00,0.00
27.60,27.60,9.30,0.00,0.00,0.00,0.00,0.00
28.30,28.30,8.30,0.00,0.00,0.00,0.00,0.00
28.20,28.60,9.30,0.00,0.00,0.00,0.00,0.00
28.30,27.00,9.30,0.00,0.00,0.00,0.00,0.00
28.20,22.90,8.90,0.00,0.00,0.00,0.00,0.00
28.30,28.30,9.00,0.00,0.00,0.00,0.00,0.00
27.90,22.00,9.90,0.00,0.00,0.00,0.00,0.00
27.70,22.30,9.30,0.00,0.00,0.00,0.00,0.00
28.60,27.30,9.00,0.00,0.00,0.00,0.00,0.00
27.70,28.00,9.00,0.00,0.00,0.00,0.00,0.00
28.20,28.60,9.00,0.00,0.00,0.00,0.00,0.00
27.70,28.00,9.00,0.00,0.00,0.00,0.00,0.00
28.20,24.30,8.60,0.00,0.00,0.00,0.00,0.00
13.30,20.00,13.30,0.00,0.00,0.00,0.00,0.00
34.00,27.40,11.30,0.00,0.00,0.00,0.00,0.00
33.60,27.60,11.60,0.00,0.00,0.00,0.00,0.00
34.30,27.70,11.30,0.00,0.00,0.00,0.00,0.00
33.90,28.30,11.60,0.00,0.00,0.00,0.00,0.00
