#reactor,perf-crimson-ms
3623.70,99.90
3792.10,97.30
3789.60,97.70
3807.20,97.70
3789.70,97.70
3792.00,97.30
3803.70,98.00
3792.40,97.70
3789.80,97.70
3807.00,97.70
3791.10,97.30
3792.40,97.70
3804.30,98.00
3790.80,97.30
3794.70,97.70
3804.40,98.00
3791.10,97.30
3791.90,97.30
3806.40,98.00
3791.10,97.70
3790.20,97.30
