#reactor,perf-crimson-ms
93.60,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
102.70,1.30
