reactor,crimson-osd
40.00,46.70
170.70,40.50
172.00,41.30
170.00,40.60
173.00,41.00
171.00,41.20
172.60,42.30
170.40,41.50
172.00,42.00
170.70,41.20
169.70,40.30
169.70,41.90
173.40,40.30
171.40,40.50
171.70,41.70
170.00,39.90
172.00,41.70
172.70,40.50
171.40,41.00
171.40,41.90
172.00,41.00
172.10,40.90
171.30,41.70
169.80,41.50
171.00,41.30
170.00,40.90
172.70,41.70
170.40,40.50
171.70,42.00
169.70,40.50
187.40,56.20
214.00,59.30
215.30,59.30
212.70,58.80
212.30,59.70
212.00,58.80
213.30,59.30
213.70,59.50
213.00,59.30
214.00,59.80
213.00,59.70
211.00,59.10
213.70,59.70
213.30,59.10
214.70,60.00
213.00,58.50
214.30,59.30
212.60,59.80
213.30,59.70
213.70,59.80
213.70,59.70
214.00,60.00
212.90,58.50
214.40,59.70
211.90,59.50
212.70,59.00
211.00,59.10
213.00,59.30
211.90,60.50
214.00,59.70
253.30,80.00
243.80,79.40
246.60,80.70
244.10,80.10
246.40,80.00
245.20,78.70
244.00,80.00
245.50,80.40
246.30,80.30
245.50,79.70
245.40,80.30
247.20,79.70
245.60,80.70
244.80,79.40
246.00,80.70
240.80,78.10
246.30,80.30
244.80,80.70
245.70,80.00
245.20,80.40
245.90,79.70
245.60,80.70
246.20,79.10
245.70,80.00
245.90,79.70
245.30,80.00
244.80,80.10
245.00,80.00
245.20,79.70
246.00,80.00
273.30,93.30
259.80,82.10
260.60,83.00
260.10,83.10
259.10,82.70
259.80,82.40
260.30,83.70
261.20,83.70
260.30,82.70
260.50,82.70
260.00,83.30
257.60,82.30
259.50,83.10
260.40,82.70
259.80,82.70
260.00,82.30
259.80,82.70
261.70,83.70
259.80,82.10
261.30,83.70
259.80,82.40
260.30,83.00
260.20,82.70
261.70,83.00
260.40,83.40
261.30,83.00
256.80,82.40
259.70,82.70
260.10,83.10
261.00,83.30
266.70,86.70
245.80,77.70
247.30,78.70
245.10,77.40
249.00,79.00
245.50,78.40
248.70,78.30
247.20,78.40
248.40,79.00
243.80,77.40
247.00,78.30
247.60,78.40
247.70,78.30
245.90,78.40
248.00,78.30
246.20,77.70
248.00,78.70
247.50,78.70
247.70,78.00
245.90,78.10
246.70,77.30
248.00,79.00
243.40,77.40
248.00,78.70
247.80,79.10
247.00,78.30
246.20,78.10
248.00,78.70
248.10,78.70
248.70,78.30
260.00,86.70
234.30,71.10
235.60,71.70
230.20,69.40
234.30,71.30
232.70,70.30
232.30,70.10
235.70,72.00
232.90,70.40
230.00,69.70
232.20,70.10
233.40,70.70
234.20,71.10
233.70,71.00
233.30,70.40
233.70,70.30
234.30,71.40
235.40,71.70
232.90,70.80
234.70,70.70
231.90,70.40
231.00,70.00
232.30,70.00
233.30,70.80
235.00,71.30
231.90,70.10
234.70,71.30
232.00,70.10
236.70,71.30
232.90,70.40
273.30,86.70
232.00,71.30
230.30,71.10
232.00,72.00
231.90,71.40
231.60,71.30
233.50,72.10
233.70,72.30
227.90,70.10
236.60,73.30
230.60,70.80
234.40,73.00
232.60,71.80
232.00,70.70
233.90,72.80
231.00,71.30
232.50,71.80
235.00,72.30
234.90,72.40
232.30,71.70
232.60,72.10
234.00,72.30
230.20,70.80
233.30,72.00
234.90,72.40
233.70,72.00
234.00,73.00
232.60,71.80
235.60,73.30
235.20,72.40
260.00,80.00
237.40,73.30
235.90,72.40
236.10,72.00
235.90,72.40
239.00,73.30
239.90,73.80
232.60,71.30
228.30,69.10
240.30,74.00
235.90,72.10
234.60,71.70
238.60,73.10
237.70,72.30
240.20,74.10
240.10,73.70
239.60,74.10
240.70,73.70
235.20,72.80
241.30,74.00
236.00,72.40
231.40,70.00
230.30,69.80
240.30,73.70
239.30,74.00
236.60,72.40
236.70,72.30
231.90,70.10
239.40,74.00
235.30,72.10
266.60,86.70
241.70,75.00
238.80,73.80
239.70,74.30
240.60,74.10
240.70,74.00
242.20,74.40
240.00,74.30
244.20,76.10
242.70,75.00
240.40,74.00
243.20,75.10
242.70,75.00
240.30,74.40
241.70,74.70
240.60,74.40
238.70,73.00
240.30,74.80
236.30,72.70
239.60,73.40
240.70,73.70
238.90,73.10
240.00,74.30
239.20,74.10
244.00,76.00
239.20,73.40
237.70,73.70
238.80,73.40
238.30,73.30
238.20,73.80
273.30,86.70
245.20,76.10
250.70,78.30
250.50,77.70
253.70,79.30
249.50,77.10
245.60,76.30
248.20,77.10
248.70,77.30
251.20,77.40
249.80,77.70
249.70,77.70
251.20,78.70
252.60,79.00
252.50,78.70
246.70,77.00
250.40,78.10
250.40,77.30
249.50,77.40
250.40,78.00
249.50,77.40
250.00,77.70
249.20,77.10
253.40,79.30
247.20,77.10
250.40,78.00
250.00,78.00
248.20,76.70
249.30,78.00
249.20,77.70
