#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94.00,71.80,29.90,0.00,0.00,0.00,0.00,0.00
90.50,68.00,28.40,0.00,0.00,0.00,0.00,0.00
89.20,69.00,29.30,0.00,0.00,0.00,0.00,0.00
85.30,65.30,28.90,0.00,0.00,0.00,0.00,0.00
92.00,68.50,29.20,0.00,0.00,0.00,0.00,0.00
86.70,69.10,29.00,0.00,0.00,0.00,0.00,0.00
88.20,68.00,28.00,0.00,0.00,0.00,0.00,0.00
86.90,65.90,27.70,0.00,0.00,0.00,0.00,0.00
87.70,67.00,30.20,0.00,0.00,0.00,0.00,0.00
90.70,66.90,28.70,0.00,0.00,0.00,0.00,0.00
87.40,67.70,27.70,0.00,0.00,0.00,0.00,0.00
86.90,65.60,29.90,0.00,0.00,0.00,0.00,0.00
87.90,70.40,27.40,0.00,0.00,0.00,0.00,0.00
88.10,66.50,29.90,0.00,0.00,0.00,0.00,0.00
88.80,67.80,28.10,0.00,0.00,0.00,0.00,0.00
89.60,65.60,28.40,0.00,0.00,0.00,0.00,0.00
88.10,67.40,28.70,0.00,0.00,0.00,0.00,0.00
86.50,69.40,30.20,0.00,0.00,0.00,0.00,0.00
90.30,67.60,27.50,0.00,0.00,0.00,0.00,0.00
86.70,69.30,29.00,0.00,0.00,0.00,0.00,0.00
88.70,66.10,29.30,0.00,0.00,0.00,0.00,0.00
89.50,68.60,29.30,0.00,0.00,0.00,0.00,0.00
87.90,65.50,29.00,0.00,0.00,0.00,0.00,0.00
87.00,66.20,28.00,0.00,0.00,0.00,0.00,0.00
84.90,65.80,29.50,0.00,0.00,0.00,0.00,0.00
88.70,69.80,27.40,0.00,0.00,0.00,0.00,0.00
91.00,66.20,29.30,0.00,0.00,0.00,0.00,0.00
86.40,65.70,27.20,0.00,0.00,0.00,0.00,0.00
87.70,67.30,30.50,0.00,0.00,0.00,0.00,0.00
62.00,74.40,24.80,0.00,0.00,0.00,0.00,0.00
93.80,72.10,29.90,0.00,0.00,0.00,0.00,0.00
95.10,72.40,31.40,0.00,0.00,0.00,0.00,0.00
98.10,74.90,29.50,0.00,0.00,0.00,0.00,0.00
90.20,70.70,31.60,0.00,0.00,0.00,0.00,0.00
96.30,73.60,29.30,0.00,0.00,0.00,0.00,0.00
91.40,71.80,31.50,0.00,0.00,0.00,0.00,0.00
96.30,73.00,29.30,0.00,0.00,0.00,0.00,0.00
93.10,72.80,31.70,0.00,0.00,0.00,0.00,0.00
95.00,71.70,30.20,0.00,0.00,0.00,0.00,0.00
97.40,74.50,30.80,0.00,0.00,0.00,0.00,0.00
90.50,72.50,30.60,0.00,0.00,0.00,0.00,0.00
96.30,71.30,30.50,0.00,0.00,0.00,0.00,0.00
96.90,73.70,29.90,0.00,0.00,0.00,0.00,0.00
95.00,75.10,32.00,0.00,0.00,0.00,0.00,0.00
97.30,70.90,32.30,0.00,0.00,0.00,0.00,0.00
94.40,74.40,29.30,0.00,0.00,0.00,0.00,0.00
97.80,73.10,32.60,0.00,0.00,0.00,0.00,0.00
96.90,72.60,29.60,0.00,0.00,0.00,0.00,0.00
94.50,73.50,29.20,0.00,0.00,0.00,0.00,0.00
97.00,75.60,31.10,0.00,0.00,0.00,0.00,0.00
95.10,70.80,32.90,0.00,0.00,0.00,0.00,0.00
93.30,73.90,30.20,0.00,0.00,0.00,0.00,0.00
97.40,72.70,32.30,0.00,0.00,0.00,0.00,0.00
94.50,73.20,28.40,0.00,0.00,0.00,0.00,0.00
95.10,73.20,31.40,0.00,0.00,0.00,0.00,0.00
95.70,74.40,30.80,0.00,0.00,0.00,0.00,0.00
97.00,72.10,29.90,0.00,0.00,0.00,0.00,0.00
93.30,71.80,31.70,0.00,0.00,0.00,0.00,0.00
95.60,74.60,30.20,0.00,0.00,0.00,0.00,0.00
55.80,62.00,31.00,0.00,0.00,0.00,0.00,0.00
101.60,77.90,33.20,0.00,0.00,0.00,0.00,0.00
101.30,77.80,32.10,0.00,0.00,0.00,0.00,0.00
99.60,80.40,32.00,0.00,0.00,0.00,0.00,0.00
101.30,78.70,31.70,0.00,0.00,0.00,0.00,0.00
102.80,76.20,30.80,0.00,0.00,0.00,0.00,0.00
98.10,82.70,33.20,0.00,0.00,0.00,0.00,0.00
101.90,75.30,31.70,0.00,0.00,0.00,0.00,0.00
