reactor,crimson-osd
40.00,20.00
224.90,17.90
228.30,18.00
229.20,17.30
232.60,18.70
225.30,16.90
226.40,17.70
226.00,17.90
225.90,16.70
226.90,17.60
225.00,17.70
224.80,17.60
234.40,18.30
261.70,22.90
262.00,21.70
260.20,22.90
263.60,22.70
261.10,22.30
263.60,23.00
253.80,21.30
225.90,17.00
231.80,18.30
227.10,17.70
227.30,17.60
227.10,18.00
224.90,17.90
226.30,17.30
224.30,17.30
226.70,18.00
227.00,18.30
333.30,46.70
311.20,30.90
314.90,31.70
311.40,31.60
313.40,32.00
312.90,30.60
314.90,32.00
313.60,32.20
311.70,32.30
313.20,31.60
308.10,32.00
312.30,31.60
315.10,31.70
312.00,31.20
315.30,32.30
314.00,31.90
313.70,32.30
313.20,31.60
311.80,31.70
314.30,32.60
314.00,31.70
312.70,32.60
311.80,31.30
313.90,31.90
308.90,31.70
311.70,32.20
316.00,32.00
312.20,31.90
312.40,32.20
313.70,32.30
460.00,53.30
438.50,49.20
439.30,50.70
435.60,49.80
431.90,49.00
436.00,50.20
424.00,47.70
424.60,47.20
438.10,51.00
438.70,50.20
440.60,50.70
437.40,50.50
435.30,50.00
437.10,49.80
439.30,50.70
436.20,49.80
440.70,50.70
439.20,49.50
439.10,50.30
440.20,50.20
439.40,49.70
439.20,50.80
439.20,50.70
438.20,50.50
441.30,50.70
439.40,50.30
440.50,49.80
432.70,48.30
438.00,50.80
437.60,49.80
500.10,62.50
495.90,60.70
491.00,59.10
494.70,60.70
495.40,60.30
489.80,59.80
491.30,61.00
495.20,59.80
487.00,59.30
491.80,60.50
494.00,59.30
495.20,59.80
496.00,60.70
493.10,59.50
496.10,61.00
493.30,60.10
496.20,60.70
495.60,59.80
494.70,59.70
492.70,60.80
493.00,59.70
487.00,59.80
495.00,59.70
494.80,59.80
495.90,60.30
493.90,60.10
497.40,60.70
493.00,59.50
496.00,61.00
493.90,59.50
573.40,86.70
505.90,63.10
505.00,63.70
506.20,63.50
510.30,63.70
503.60,63.10
512.30,63.70
502.70,62.80
507.40,63.70
512.00,64.50
507.00,62.70
506.60,64.10
511.30,64.00
509.20,63.50
506.90,63.70
504.70,62.80
510.30,64.70
504.00,63.10
506.30,63.00
510.70,64.10
508.00,63.30
508.90,64.10
506.70,63.30
513.60,64.50
514.00,63.70
508.70,63.80
512.30,63.70
499.70,62.50
511.40,64.00
508.90,63.80
573.30,80.00
451.80,57.10
463.00,58.70
456.90,57.50
467.00,58.70
454.70,57.10
459.00,58.30
463.70,58.50
460.70,58.00
465.50,58.50
460.10,58.30
463.10,58.50
462.90,58.70
458.90,56.80
462.60,58.00
458.40,57.80
469.40,59.70
459.60,57.80
459.40,57.00
462.20,57.80
463.20,58.70
460.50,57.50
460.80,58.30
463.50,58.10
467.30,58.70
461.40,57.50
468.00,59.00
459.10,57.10
459.00,57.70
462.50,58.70
559.90,73.30
444.30,57.00
442.80,56.50
437.60,55.10
449.00,57.00
441.20,55.80
451.10,57.30
441.90,56.10
439.60,55.70
442.40,56.00
441.20,56.50
447.90,56.30
445.60,56.80
437.70,55.00
443.40,56.50
444.90,56.00
442.80,56.50
439.30,55.70
434.90,55.10
440.90,55.70
439.50,55.50
442.90,56.30
436.20,55.10
448.40,56.70
446.80,56.50
442.90,55.70
443.10,56.50
433.40,54.30
440.50,55.80
447.00,57.00
566.50,80.00
446.00,56.30
449.70,57.80
455.00,57.30
464.10,59.50
444.70,56.00
442.10,56.50
452.40,57.70
448.80,57.10
456.00,58.30
449.90,57.10
453.40,57.00
452.10,57.80
449.70,57.30
448.70,56.80
437.70,54.70
445.20,56.50
450.90,57.70
444.90,56.50
452.00,58.00
450.10,57.10
451.50,56.80
452.70,57.30
448.40,56.50
449.00,57.00
438.30,56.10
451.60,57.00
448.50,56.80
457.00,58.70
454.20,57.80
506.40,68.80
429.70,56.70
430.70,57.10
430.60,56.30
445.80,59.10
440.10,57.70
438.20,58.10
444.30,59.00
426.90,56.10
436.00,57.70
429.20,56.50
437.00,57.30
436.50,57.50
433.60,57.00
448.20,59.50
436.30,58.00
438.50,57.50
441.20,58.00
432.90,56.80
434.50,57.30
432.20,56.80
435.70,57.70
436.90,57.10
443.10,58.70
443.70,58.10
430.30,57.30
438.80,58.10
432.40,56.30
430.90,56.80
435.10,57.30
533.30,66.70
448.90,57.80
447.60,57.00
446.10,56.80
457.20,58.80
449.40,57.70
464.80,59.80
465.50,59.70
455.80,58.50
457.60,58.00
453.50,58.10
462.40,59.30
453.90,57.80
453.30,57.70
456.10,58.50
462.20,59.30
464.00,59.50
458.00,58.70
458.10,59.10
453.90,57.70
451.80,57.50
456.60,58.00
441.20,56.50
465.80,59.70
462.90,59.50
461.60,59.00
463.00,59.10
453.50,58.30
452.10,57.80
455.80,58.30
