#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
54.60,55.70,20.00,0.00,0.00,0.00,0.00,0.00
53.80,55.50,19.90,0.00,0.00,0.00,0.00,0.00
55.40,55.70,20.00,0.00,0.00,0.00,0.00,0.00
52.40,54.80,20.90,0.00,0.00,0.00,0.00,0.00
54.60,56.00,20.30,0.00,0.00,0.00,0.00,0.00
54.10,55.50,19.60,0.00,0.00,0.00,0.00,0.00
53.70,55.30,19.70,0.00,0.00,0.00,0.00,0.00
53.80,55.10,19.90,0.00,0.00,0.00,0.00,0.00
54.00,56.00,20.00,0.00,0.00,0.00,0.00,0.00
54.10,55.10,19.90,0.00,0.00,0.00,0.00,0.00
54.30,56.00,20.00,0.00,0.00,0.00,0.00,0.00
54.40,55.50,20.20,0.00,0.00,0.00,0.00,0.00
60.00,53.30,13.30,0.00,0.00,0.00,0.00,0.00
67.10,58.80,25.20,0.00,0.00,0.00,0.00,0.00
65.00,58.70,24.30,0.00,0.00,0.00,0.00,0.00
66.10,59.10,25.50,0.00,0.00,0.00,0.00,0.00
65.40,58.70,23.60,0.00,0.00,0.00,0.00,0.00
66.10,59.50,24.20,0.00,0.00,0.00,0.00,0.00
65.40,58.70,23.30,0.00,0.00,0.00,0.00,0.00
64.10,58.10,24.90,0.00,0.00,0.00,0.00,0.00
66.30,59.30,24.70,0.00,0.00,0.00,0.00,0.00
64.80,58.80,25.30,0.00,0.00,0.00,0.00,0.00
66.60,59.30,25.70,0.00,0.00,0.00,0.00,0.00
65.20,59.10,23.90,0.00,0.00,0.00,0.00,0.00
66.00,59.30,24.30,0.00,0.00,0.00,0.00,0.00
65.20,58.10,23.60,0.00,0.00,0.00,0.00,0.00
65.70,59.70,24.00,0.00,0.00,0.00,0.00,0.00
65.80,59.10,24.20,0.00,0.00,0.00,0.00,0.00
65.40,59.00,24.00,0.00,0.00,0.00,0.00,0.00
64.40,57.80,24.30,0.00,0.00,0.00,0.00,0.00
65.40,59.00,24.00,0.00,0.00,0.00,0.00,0.00
65.20,58.50,23.30,0.00,0.00,0.00,0.00,0.00
65.00,59.00,23.60,0.00,0.00,0.00,0.00,0.00
65.50,58.80,24.20,0.00,0.00,0.00,0.00,0.00
65.70,59.30,25.30,0.00,0.00,0.00,0.00,0.00
64.80,58.50,23.60,0.00,0.00,0.00,0.00,0.00
64.60,58.70,23.30,0.00,0.00,0.00,0.00,0.00
65.10,58.80,24.50,0.00,0.00,0.00,0.00,0.00
65.40,58.70,24.30,0.00,0.00,0.00,0.00,0.00
64.40,58.50,26.50,0.00,0.00,0.00,0.00,0.00
64.60,58.30,24.60,0.00,0.00,0.00,0.00,0.00
65.20,58.50,24.60,0.00,0.00,0.00,0.00,0.00
66.60,53.30,20.00,0.00,0.00,0.00,0.00,0.00
67.80,56.80,25.50,0.00,0.00,0.00,0.00,0.00
69.40,57.30,24.70,0.00,0.00,0.00,0.00,0.00
68.80,56.80,24.60,0.00,0.00,0.00,0.00,0.00
68.70,57.30,24.30,0.00,0.00,0.00,0.00,0.00
68.80,57.10,25.20,0.00,0.00,0.00,0.00,0.00
67.70,56.00,25.30,0.00,0.00,0.00,0.00,0.00
68.10,57.10,24.60,0.00,0.00,0.00,0.00,0.00
69.40,57.30,24.70,0.00,0.00,0.00,0.00,0.00
67.20,56.80,24.60,0.00,0.00,0.00,0.00,0.00
69.70,57.30,25.00,0.00,0.00,0.00,0.00,0.00
68.40,56.80,24.30,0.00,0.00,0.00,0.00,0.00
68.60,57.30,24.70,0.00,0.00,0.00,0.00,0.00
68.80,57.50,25.00,0.00,0.00,0.00,0.00,0.00
68.30,57.00,24.60,0.00,0.00,0.00,0.00,0.00
68.80,57.10,24.90,0.00,0.00,0.00,0.00,0.00
68.00,57.00,24.30,0.00,0.00,0.00,0.00,0.00
67.20,56.10,25.90,0.00,0.00,0.00,0.00,0.00
68.60,56.70,24.00,0.00,0.00,0.00,0.00,0.00
68.10,57.50,24.60,0.00,0.00,0.00,0.00,0.00
69.70,57.70,25.00,0.00,0.00,0.00,0.00,0.00
67.80,56.50,24.90,0.00,0.00,0.00,0.00,0.00
68.60,57.30,24.60,0.00,0.00,0.00,0.00,0.00
68.10,56.10,24.30,0.00,0.00,0.00,0.00,0.00
68.60,57.70,24.30,0.00,0.00,0.00,0.00,0.00
68.40,56.80,24.90,0.00,0.00,0.00,0.00,0.00
68.30,57.00,25.00,0.00,0.00,0.00,0.00,0.00
68.80,57.50,24.30,0.00,0.00,0.00,0.00,0.00
67.40,56.00,25.60,0.00,0.00,0.00,0.00,0.00
68.00,57.00,24.30,0.00,0.00,0.00,0.00,0.00
60.00,46.70,20.00,0.00,0.00,0.00,0.00,0.00
69.00,54.00,24.30,0.00,0.00,0.00,0.00,0.00
67.50,52.20,23.90,0.00,0.00,0.00,0.00,0.00
68.80,53.80,24.30,0.00,0.00,0.00,0.00,0.00
68.30,53.70,23.70,0.00,0.00,0.00,0.00,0.00
69.20,53.20,23.90,0.00,0.00,0.00,0.00,0.00
67.00,53.30,23.60,0.00,0.00,0.00,0.00,0.00
67.50,52.50,24.90,0.00,0.00,0.00,0.00,0.00
68.00,53.70,24.00,0.00,0.00,0.00,0.00,0.00
67.70,53.30,23.60,0.00,0.00,0.00,0.00,0.00
68.40,53.50,24.20,0.00,0.00,0.00,0.00,0.00
68.60,53.70,24.30,0.00,0.00,0.00,0.00,0.00
68.80,53.80,23.90,0.00,0.00,0.00,0.00,0.00
68.30,53.00,24.40,0.00,0.00,0.00,0.00,0.00
67.50,52.80,23.90,0.00,0.00,0.00,0.00,0.00
68.30,53.70,24.30,0.00,0.00,0.00,0.00,0.00
67.50,53.20,23.60,0.00,0.00,0.00,0.00,0.00
67.40,52.70,25.00,0.00,0.00,0.00,0.00,0.00
68.10,53.20,23.90,0.00,0.00,0.00,0.00,0.00
68.00,53.00,24.00,0.00,0.00,0.00,0.00,0.00
69.10,53.80,24.20,0.00,0.00,0.00,0.00,0.00
71.70,52.70,23.60,0.00,0.00,0.00,0.00,0.00
69.20,53.80,24.60,0.00,0.00,0.00,0.00,0.00
67.70,52.70,23.60,0.00,0.00,0.00,0.00,0.00
68.10,53.20,23.90,0.00,0.00,0.00,0.00,0.00
68.00,53.70,23.70,0.00,0.00,0.00,0.00,0.00
68.80,53.50,24.20,0.00,0.00,0.00,0.00,0.00
67.00,52.70,25.00,0.00,0.00,0.00,0.00,0.00
68.10,52.80,23.90,0.00,0.00,0.00,0.00,0.00
68.00,53.30,24.00,0.00,0.00,0.00,0.00,0.00
53.40,46.70,20.00,0.00,0.00,0.00,0.00,0.00
70.60,54.00,26.40,0.00,0.00,0.00,0.00,0.00
70.40,53.80,24.60,0.00,0.00,0.00,0.00,0.00
70.70,54.30,25.30,0.00,0.00,0.00,0.00,0.00
69.80,53.50,24.30,0.00,0.00,0.00,0.00,0.00
71.30,54.30,25.60,0.00,0.00,0.00,0.00,0.00
70.10,53.80,26.20,0.00,0.00,0.00,0.00,0.00
72.00,54.30,25.30,0.00,0.00,0.00,0.00,0.00
71.40,54.50,25.60,0.00,0.00,0.00,0.00,0.00
71.40,54.70,25.00,0.00,0.00,0.00,0.00,0.00
71.80,54.50,25.50,0.00,0.00,0.00,0.00,0.00
70.60,54.30,24.70,0.00,0.00,0.00,0.00,0.00
70.40,53.80,24.90,0.00,0.00,0.00,0.00,0.00
71.70,55.00,25.60,0.00,0.00,0.00,0.00,0.00
71.00,53.80,24.90,0.00,0.00,0.00,0.00,0.00
70.30,54.00,26.40,0.00,0.00,0.00,0.00,0.00
71.40,54.20,24.90,0.00,0.00,0.00,0.00,0.00
70.60,54.30,25.00,0.00,0.00,0.00,0.00,0.00
71.40,54.50,25.20,0.00,0.00,0.00,0.00,0.00
71.70,54.30,25.70,0.00,0.00,0.00,0.00,0.00
72.10,54.80,24.90,0.00,0.00,0.00,0.00,0.00
70.10,54.20,25.20,0.00,0.00,0.00,0.00,0.00
71.40,54.70,25.00,0.00,0.00,0.00,0.00,0.00
70.40,53.80,24.90,0.00,0.00,0.00,0.00,0.00
71.40,54.30,25.00,0.00,0.00,0.00,0.00,0.00
69.80,54.20,26.60,0.00,0.00,0.00,0.00,0.00
71.00,54.30,25.30,0.00,0.00,0.00,0.00,0.00
72.10,54.50,25.20,0.00,0.00,0.00,0.00,0.00
71.70,55.00,25.60,0.00,0.00,0.00,0.00,0.00
71.00,53.80,24.60,0.00,0.00,0.00,0.00,0.00
62.40,43.80,18.80,0.00,0.00,0.00,0.00,0.00
72.00,53.00,26.00,0.00,0.00,0.00,0.00,0.00
71.80,53.50,25.90,0.00,0.00,0.00,0.00,0.00
73.00,54.00,26.30,0.00,0.00,0.00,0.00,0.00
72.10,53.50,25.20,0.00,0.00,0.00,0.00,0.00
72.60,53.70,26.00,0.00,0.00,0.00,0.00,0.00
71.00,52.50,26.20,0.00,0.00,0.00,0.00,0.00
71.00,53.00,25.30,0.00,0.00,0.00,0.00,0.00
72.10,53.20,25.20,0.00,0.00,0.00,0.00,0.00
72.00,53.70,25.60,0.00,0.00,0.00,0.00,0.00
73.00,53.50,25.50,0.00,0.00,0.00,0.00,0.00
71.70,53.30,25.30,0.00,0.00,0.00,0.00,0.00
72.70,53.80,25.20,0.00,0.00,0.00,0.00,0.00
73.00,54.30,26.30,0.00,0.00,0.00,0.00,0.00
72.00,52.80,25.60,0.00,0.00,0.00,0.00,0.00
71.70,53.00,26.00,0.00,0.00,0.00,0.00,0.00
71.40,52.80,25.50,0.00,0.00,0.00,0.00,0.00
71.70,53.00,24.70,0.00,0.00,0.00,0.00,0.00
72.40,53.80,25.50,0.00,0.00,0.00,0.00,0.00
72.00,53.30,25.30,0.00,0.00,0.00,0.00,0.00
72.40,54.20,26.30,0.00,0.00,0.00,0.00,0.00
72.00,53.30,25.30,0.00,0.00,0.00,0.00,0.00
72.70,53.50,25.50,0.00,0.00,0.00,0.00,0.00
73.00,53.70,25.60,0.00,0.00,0.00,0.00,0.00
71.00,53.20,24.90,0.00,0.00,0.00,0.00,0.00
71.00,52.30,26.70,0.00,0.00,0.00,0.00,0.00
70.70,52.20,24.90,0.00,0.00,0.00,0.00,0.00
72.00,53.70,25.60,0.00,0.00,0.00,0.00,0.00
72.40,53.20,24.90,0.00,0.00,0.00,0.00,0.00
71.70,53.30,25.60,0.00,0.00,0.00,0.00,0.00
73.30,53.30,26.70,0.00,0.00,0.00,0.00,0.00
74.70,54.50,26.90,0.00,0.00,0.00,0.00,0.00
75.00,56.00,26.00,0.00,0.00,0.00,0.00,0.00
75.40,55.10,25.90,0.00,0.00,0.00,0.00,0.00
75.00,53.80,26.90,0.00,0.00,0.00,0.00,0.00
74.00,54.70,27.70,0.00,0.00,0.00,0.00,0.00
74.10,54.20,26.20,0.00,0.00,0.00,0.00,0.00
75.00,54.30,26.00,0.00,0.00,0.00,0.00,0.00
74.10,54.80,26.60,0.00,0.00,0.00,0.00,0.00
74.60,54.00,26.30,0.00,0.00,0.00,0.00,0.00
74.70,54.50,26.60,0.00,0.00,0.00,0.00,0.00
75.40,55.00,27.00,0.00,0.00,0.00,0.00,0.00
75.40,55.10,26.50,0.00,0.00,0.00,0.00,0.00
76.00,55.00,27.00,0.00,0.00,0.00,0.00,0.00
73.80,53.80,27.20,0.00,0.00,0.00,0.00,0.00
75.00,55.00,27.00,0.00,0.00,0.00,0.00,0.00
74.70,54.80,26.20,0.00,0.00,0.00,0.00,0.00
75.30,54.70,26.60,0.00,0.00,0.00,0.00,0.00
74.70,54.20,26.20,0.00,0.00,0.00,0.00,0.00
74.60,54.70,26.30,0.00,0.00,0.00,0.00,0.00
76.10,54.80,26.90,0.00,0.00,0.00,0.00,0.00
74.70,54.00,27.00,0.00,0.00,0.00,0.00,0.00
74.70,54.20,27.50,0.00,0.00,0.00,0.00,0.00
75.00,55.00,27.00,0.00,0.00,0.00,0.00,0.00
75.00,54.80,26.50,0.00,0.00,0.00,0.00,0.00
75.00,54.70,26.60,0.00,0.00,0.00,0.00,0.00
74.80,54.50,26.20,0.00,0.00,0.00,0.00,0.00
75.70,54.70,27.00,0.00,0.00,0.00,0.00,0.00
75.00,54.50,25.90,0.00,0.00,0.00,0.00,0.00
74.30,54.30,27.00,0.00,0.00,0.00,0.00,0.00
