#reactor,crimson-osd
968.70,68.80
4446.70,56.00
4443.30,57.00
4429.00,56.10
4445.40,56.60
4447.50,56.60
4446.30,56.00
4445.90,57.00
4449.30,56.00
4443.30,56.60
4444.20,57.00
4446.40,56.60
4446.20,56.60
4448.50,56.60
4443.90,57.00
4445.60,56.30
4442.10,56.00
4447.70,55.60
4442.60,56.30
4440.30,56.30
4446.50,57.30
4443.40,57.30
4448.70,56.00
4446.10,56.00
4444.80,56.30
4445.30,56.30
4446.10,56.60
4444.30,54.60
4442.40,56.30
4441.20,56.00
4541.10,88.20
4649.00,93.00
4655.10,93.40
4648.80,93.40
4643.40,93.40
4653.10,93.40
4648.80,93.00
4652.00,93.40
4653.40,93.40
4650.70,93.40
4636.40,93.10
4650.60,93.40
4656.80,93.00
4657.30,93.40
4652.80,93.40
4651.80,93.70
4650.80,93.00
4642.60,93.40
4620.90,92.70
4653.30,93.70
4645.40,93.00
4650.60,93.40
4645.30,93.40
4649.10,93.00
4654.00,93.40
4646.10,93.40
4644.00,93.00
4646.10,93.70
4654.30,93.40
4633.20,93.10
5187.30,87.50
5074.40,88.70
5061.00,87.80
5073.60,88.10
5073.50,88.70
5070.00,88.40
5080.30,87.70
5073.90,89.40
5055.00,88.10
5063.50,88.70
5067.70,88.70
5071.10,88.10
5077.00,88.40
5075.10,88.10
5070.60,89.10
5073.30,88.40
5074.50,88.40
5058.00,88.40
5073.80,88.70
5077.00,89.10
5072.40,88.40
5079.10,88.70
5073.30,88.70
5072.40,88.70
5076.00,88.10
5055.90,88.80
5074.50,88.40
5072.80,89.10
5067.10,87.70
5067.40,89.10
5286.50,99.90
5173.20,92.40
5157.00,92.10
5169.60,92.70
5168.80,92.40
5160.20,92.70
5170.70,92.40
5168.90,92.70
5154.80,92.40
5171.50,92.40
5168.70,92.40
5168.10,92.70
5174.10,92.70
5169.80,92.40
5154.30,92.40
5168.90,92.40
5169.50,92.40
5168.30,92.40
5164.20,93.00
5162.50,92.40
5170.00,92.70
5151.00,92.40
5170.60,92.40
5170.00,92.70
5170.20,92.40
5170.60,92.70
5170.50,92.40
5169.80,92.70
5169.20,92.40
5170.00,92.40
5372.50,99.90
5260.70,97.00
5273.90,97.00
5271.90,97.00
5277.90,97.00
5273.70,97.00
5259.40,97.40
5279.70,97.00
5279.30,97.40
5277.10,97.40
5260.50,96.70
5278.40,97.00
5277.10,97.40
5277.30,97.00
5250.90,96.40
5283.50,97.00
5272.30,97.40
5259.40,96.70
5277.70,97.00
5275.20,97.00
5278.30,97.00
5258.90,97.00
5277.70,97.40
5279.10,97.00
5276.90,97.40
5271.90,97.00
5253.90,96.70
5279.40,97.00
5277.90,97.40
5275.10,97.40
5063.10,94.10
5243.70,93.00
5240.50,93.00
5237.20,93.40
5237.60,93.00
5239.70,93.40
5216.70,92.40
5239.70,93.40
5240.80,93.00
5240.20,93.00
5239.40,93.40
5241.90,92.70
5238.20,93.40
5240.10,93.00
5240.40,93.00
5225.40,93.00
5225.50,92.70
5231.70,93.00
5241.60,93.00
5237.20,93.00
5245.50,93.40
5235.20,93.00
5247.10,93.00
5218.80,92.70
5233.90,93.00
5244.40,93.00
5242.10,93.00
5219.50,93.10
5238.80,93.00
5245.60,93.00
5174.60,94.10
5288.30,94.40
5284.50,94.40
5265.50,93.70
5291.50,95.00
5294.00,94.70
5286.30,94.40
5274.10,94.40
5283.00,94.40
5289.70,94.40
5287.30,94.40
5273.70,93.70
5289.00,94.70
5290.20,94.00
5290.90,94.40
5296.10,94.70
5271.10,94.70
5289.90,94.40
5281.40,94.70
5290.90,94.40
5270.40,94.40
5286.70,94.40
5292.10,94.70
5291.60,94.00
5271.00,94.10
5290.70,95.00
5287.40,94.40
5292.10,94.40
5268.50,94.40
5292.20,94.00
5033.80,94.10
5218.90,93.00
5226.80,93.40
5220.60,93.00
5219.50,93.40
5221.20,93.40
5217.50,93.00
5201.60,92.70
5216.60,93.00
5229.70,93.70
5221.50,93.00
5223.60,93.00
5207.60,93.40
5225.20,93.00
5207.80,92.70
5229.20,93.40
5227.60,93.40
5221.30,93.00
5230.90,93.40
5203.10,93.10
5228.10,93.00
5229.40,93.40
5213.20,93.00
5214.70,93.00
5219.60,93.00
5199.70,93.10
5222.10,93.00
5221.50,93.40
5216.20,93.00
5220.10,93.00
5384.70,93.80
5261.90,93.70
5273.60,94.00
5276.00,94.40
5254.70,93.40
5273.40,94.00
5269.00,94.00
5277.00,94.00
5276.60,93.70
5262.20,93.70
5275.20,94.40
5280.40,94.00
5276.80,93.70
5256.20,93.70
5278.60,94.00
5271.10,94.40
5278.10,94.00
5257.50,93.70
5269.20,93.70
5277.00,93.70
5273.90,94.00
5260.10,93.70
5276.50,94.00
5269.70,93.70
5279.10,94.00
5253.20,93.40
5271.00,93.70
5273.20,94.00
5258.00,93.70
5278.40,93.70
4992.70,94.10
5208.20,93.70
5215.80,94.00
5205.10,93.70
5200.50,93.40
5216.60,93.70
5206.10,93.70
5210.00,93.00
5200.40,93.00
5206.20,93.40
5202.40,93.00
5191.50,93.40
5185.50,93.10
5202.90,93.00
5200.20,93.00
5207.80,93.00
5194.60,93.00
5205.40,93.40
5202.50,93.00
5179.10,92.70
5204.20,93.00
5199.80,93.40
5200.50,93.00
5204.20,93.40
5181.90,93.10
5202.10,92.70
5201.10,93.70
5194.90,93.40
5206.70,93.00
5197.80,93.00
