#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
68.40,53.80,24.60,0.00,0.00,0.00,0.00,0.00
67.00,53.70,23.00,0.00,0.00,0.00,0.00,0.00
67.80,53.80,24.60,0.00,0.00,0.00,0.00,0.00
67.70,54.30,24.00,0.00,0.00,0.00,0.00,0.00
67.50,53.20,24.20,0.00,0.00,0.00,0.00,0.00
67.40,53.30,23.60,0.00,0.00,0.00,0.00,0.00
69.20,54.20,23.60,0.00,0.00,0.00,0.00,0.00
68.00,54.30,24.00,0.00,0.00,0.00,0.00,0.00
67.20,53.50,24.20,0.00,0.00,0.00,0.00,0.00
67.00,53.30,25.60,0.00,0.00,0.00,0.00,0.00
67.50,53.20,23.30,0.00,0.00,0.00,0.00,0.00
67.00,54.00,24.00,0.00,0.00,0.00,0.00,0.00
60.00,46.70,26.70,0.00,0.00,0.00,0.00,0.00
68.10,53.20,26.60,0.00,0.00,0.00,0.00,0.00
69.40,53.30,26.60,0.00,0.00,0.00,0.00,0.00
70.10,53.80,26.50,0.00,0.00,0.00,0.00,0.00
68.70,53.70,26.30,0.00,0.00,0.00,0.00,0.00
70.10,53.80,26.60,0.00,0.00,0.00,0.00,0.00
68.30,53.30,27.30,0.00,0.00,0.00,0.00,0.00
69.20,53.50,26.50,0.00,0.00,0.00,0.00,0.00
69.40,53.70,26.30,0.00,0.00,0.00,0.00,0.00
69.20,54.20,26.20,0.00,0.00,0.00,0.00,0.00
69.70,54.00,24.00,0.00,0.00,0.00,0.00,0.00
69.80,53.80,25.50,0.00,0.00,0.00,0.00,0.00
69.00,53.70,26.00,0.00,0.00,0.00,0.00,0.00
70.70,54.50,27.20,0.00,0.00,0.00,0.00,0.00
69.00,53.70,26.30,0.00,0.00,0.00,0.00,0.00
70.40,54.50,26.90,0.00,0.00,0.00,0.00,0.00
68.60,52.70,27.70,0.00,0.00,0.00,0.00,0.00
68.80,53.50,26.20,0.00,0.00,0.00,0.00,0.00
69.70,54.30,26.60,0.00,0.00,0.00,0.00,0.00
68.40,53.50,26.50,0.00,0.00,0.00,0.00,0.00
70.30,54.00,26.30,0.00,0.00,0.00,0.00,0.00
69.20,53.80,26.90,0.00,0.00,0.00,0.00,0.00
70.30,54.00,27.00,0.00,0.00,0.00,0.00,0.00
69.10,53.50,26.20,0.00,0.00,0.00,0.00,0.00
69.70,54.00,26.00,0.00,0.00,0.00,0.00,0.00
69.80,54.20,24.30,0.00,0.00,0.00,0.00,0.00
69.40,53.30,26.00,0.00,0.00,0.00,0.00,0.00
68.10,53.50,23.90,0.00,0.00,0.00,0.00,0.00
69.40,54.00,24.00,0.00,0.00,0.00,0.00,0.00
69.20,53.50,24.20,0.00,0.00,0.00,0.00,0.00
66.60,46.70,20.00,0.00,0.00,0.00,0.00,0.00
76.00,52.80,24.60,0.00,0.00,0.00,0.00,0.00
77.30,53.30,23.90,0.00,0.00,0.00,0.00,0.00
