#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104.70,73.60,31.70,0.00,0.00,0.00,0.00,0.00
99.50,74.10,31.70,0.00,0.00,0.00,0.00,0.00
115.80,86.40,34.50,0.00,0.00,0.00,0.00,0.00
109.40,79.30,33.20,0.00,0.00,0.00,0.00,0.00
116.30,84.10,36.20,0.00,0.00,0.00,0.00,0.00
120.40,86.10,35.00,0.00,0.00,0.00,0.00,0.00
119.90,86.80,37.10,0.00,0.00,0.00,0.00,0.00
117.50,86.20,36.80,0.00,0.00,0.00,0.00,0.00
121.10,85.70,35.10,0.00,0.00,0.00,0.00,0.00
120.20,87.90,35.60,0.00,0.00,0.00,0.00,0.00
117.90,84.50,35.60,0.00,0.00,0.00,0.00,0.00
119.90,86.10,36.80,0.00,0.00,0.00,0.00,0.00
119.40,85.80,35.30,0.00,0.00,0.00,0.00,0.00
116.70,84.90,35.30,0.00,0.00,0.00,0.00,0.00
122.60,89.50,37.10,0.00,0.00,0.00,0.00,0.00
121.80,85.30,37.10,0.00,0.00,0.00,0.00,0.00
122.50,85.70,36.20,0.00,0.00,0.00,0.00,0.00
118.80,87.90,35.60,0.00,0.00,0.00,0.00,0.00
122.50,86.90,35.30,0.00,0.00,0.00,0.00,0.00
120.40,87.40,37.50,0.00,0.00,0.00,0.00,0.00
119.40,85.20,35.60,0.00,0.00,0.00,0.00,0.00
117.90,86.80,37.40,0.00,0.00,0.00,0.00,0.00
122.30,86.80,35.30,0.00,0.00,0.00,0.00,0.00
119.40,88.00,36.20,0.00,0.00,0.00,0.00,0.00
114.70,81.20,34.40,0.00,0.00,0.00,0.00,0.00
112.80,80.40,34.50,0.00,0.00,0.00,0.00,0.00
117.90,84.50,37.10,0.00,0.00,0.00,0.00,0.00
118.00,85.50,35.60,0.00,0.00,0.00,0.00,0.00
120.50,87.30,34.70,0.00,0.00,0.00,0.00,0.00
165.20,82.60,59.00,0.00,0.00,0.00,0.00,0.00
152.30,114.90,45.10,0.00,0.00,0.00,0.00,0.00
151.20,112.60,46.60,0.00,0.00,0.00,0.00,0.00
153.30,114.80,45.10,0.00,0.00,0.00,0.00,0.00
150.80,111.40,43.10,0.00,0.00,0.00,0.00,0.00
153.10,111.10,48.10,0.00,0.00,0.00,0.00,0.00
154.70,115.10,46.50,0.00,0.00,0.00,0.00,0.00
153.20,114.70,44.20,0.00,0.00,0.00,0.00,0.00
153.10,111.60,48.00,0.00,0.00,0.00,0.00,0.00
149.80,114.90,43.60,0.00,0.00,0.00,0.00,0.00
152.50,111.20,47.00,0.00,0.00,0.00,0.00,0.00
152.00,112.40,43.90,0.00,0.00,0.00,0.00,0.00
152.90,113.50,46.40,0.00,0.00,0.00,0.00,0.00
151.80,111.80,46.50,0.00,0.00,0.00,0.00,0.00
150.30,111.90,42.40,0.00,0.00,0.00,0.00,0.00
153.20,113.00,47.20,0.00,0.00,0.00,0.00,0.00
149.10,111.30,44.20,0.00,0.00,0.00,0.00,0.00
152.00,111.50,43.80,0.00,0.00,0.00,0.00,0.00
150.60,112.70,47.10,0.00,0.00,0.00,0.00,0.00
151.10,108.90,45.60,0.00,0.00,0.00,0.00,0.00
154.00,116.80,44.60,0.00,0.00,0.00,0.00,0.00
153.80,112.20,45.90,0.00,0.00,0.00,0.00,0.00
152.30,115.80,46.50,0.00,0.00,0.00,0.00,0.00
151.90,110.40,43.80,0.00,0.00,0.00,0.00,0.00
154.60,114.50,46.20,0.00,0.00,0.00,0.00,0.00
151.40,113.20,45.80,0.00,0.00,0.00,0.00,0.00
150.40,110.10,44.90,0.00,0.00,0.00,0.00,0.00
154.40,113.50,44.50,0.00,0.00,0.00,0.00,0.00
152.10,114.20,47.30,0.00,0.00,0.00,0.00,0.00
149.60,111.10,45.50,0.00,0.00,0.00,0.00,0.00
171.10,88.50,41.30,0.00,0.00,0.00,0.00,0.00
181.70,134.00,54.40,0.00,0.00,0.00,0.00,0.00
176.50,130.00,53.80,0.00,0.00,0.00,0.00,0.00
182.20,137.30,55.60,0.00,0.00,0.00,0.00,0.00
180.50,132.80,53.70,0.00,0.00,0.00,0.00,0.00
181.80,135.50,52.30,0.00,0.00,0.00,0.00,0.00
182.30,134.00,57.70,0.00,0.00,0.00,0.00,0.00
