#reactor,crimson-osd
3543.10,87.50
3653.60,82.50
3650.90,83.10
3651.40,82.80
3624.90,82.50
3642.90,83.10
3669.30,82.80
3653.60,83.40
3671.30,84.10
3661.50,83.80
3656.90,83.10
3663.50,84.10
3633.60,80.10
3629.30,83.10
3640.40,83.40
3632.20,83.40
3628.00,82.50
3654.50,83.40
3640.80,83.10
3644.90,82.80
3625.70,83.40
3628.10,84.10
3642.40,83.10
3630.20,83.40
3639.40,83.10
3648.10,83.40
3639.20,84.10
3645.80,83.40
3658.30,83.10
3656.30,83.40
3747.00,88.20
3924.40,90.10
3925.20,89.70
3919.90,90.40
3911.90,89.70
3918.00,89.40
3912.30,90.10
3929.80,90.10
3917.30,89.10
3927.10,89.10
3917.70,89.10
3926.70,89.10
3931.20,89.40
3927.30,90.40
3916.50,89.70
3925.70,90.40
3923.20,89.10
3935.00,89.10
3926.80,89.70
3924.00,89.40
3923.20,89.10
3934.20,89.70
3924.00,90.10
3923.40,89.40
3926.60,89.70
3927.20,89.40
3923.20,89.70
3922.60,89.70
3935.90,89.40
3919.30,90.10
4463.80,88.20
4628.50,93.00
4639.60,92.70
4647.50,93.00
4637.20,93.40
4641.90,92.70
4638.40,93.40
4642.40,93.00
4637.00,93.00
4635.90,93.70
4636.50,92.70
4640.00,92.70
4639.60,93.00
4633.00,93.10
4640.10,93.00
4632.90,93.00
4633.20,93.40
4633.10,93.00
4628.50,92.70
4649.60,93.40
4633.70,93.00
4633.80,93.00
4639.30,93.00
4628.00,92.70
4633.80,93.40
4638.10,93.00
4639.10,92.70
4637.00,93.00
4636.90,93.00
4633.40,93.00
4364.00,88.20
4584.40,93.40
4558.20,94.00
4573.50,93.70
4542.90,93.40
4565.00,93.40
4541.00,93.40
4519.30,93.00
4518.80,93.40
4576.10,93.40
4590.90,94.00
4582.60,93.70
4591.30,93.70
4585.90,93.70
4585.60,94.00
4574.90,93.70
4576.70,93.70
4574.60,94.00
4578.10,93.70
4565.10,93.40
4568.20,94.00
4569.20,93.70
4569.90,93.70
4583.80,94.40
4582.40,93.70
4593.10,94.00
4564.80,93.10
4573.70,94.00
4556.70,93.70
4586.60,94.00
5010.80,99.90
4839.50,94.40
4837.60,94.10
4863.40,94.40
4865.00,94.00
4862.90,94.40
4871.40,94.00
4876.80,94.40
4853.50,94.40
4853.50,94.00
4867.40,94.40
4873.40,94.40
4873.90,94.00
4857.80,94.70
4855.60,94.00
4885.50,94.40
4839.00,94.70
4868.70,94.00
4848.40,94.70
4852.60,94.00
4863.30,94.00
4878.70,94.40
4842.50,94.00
4874.70,94.00
4858.20,94.00
4864.00,94.40
