#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
18.70,26.30,6.60,0.00,0.00,0.00,0.00,0.00
18.60,28.60,7.00,0.00,0.00,0.00,0.00,0.00
19.00,27.30,7.60,0.00,0.00,0.00,0.00,0.00
18.90,26.20,6.60,0.00,0.00,0.00,0.00,0.00
19.00,26.70,7.30,0.00,0.00,0.00,0.00,0.00
18.30,26.60,6.90,0.00,0.00,0.00,0.00,0.00
18.60,26.00,6.70,0.00,0.00,0.00,0.00,0.00
18.90,26.60,7.30,0.00,0.00,0.00,0.00,0.00
20.30,27.00,7.00,0.00,0.00,0.00,0.00,0.00
26.20,29.60,9.90,0.00,0.00,0.00,0.00,0.00
27.60,32.00,9.30,0.00,0.00,0.00,0.00,0.00
27.60,31.60,9.70,0.00,0.00,0.00,0.00,0.00
26.60,30.20,9.30,0.00,0.00,0.00,0.00,0.00
28.70,31.30,9.60,0.00,0.00,0.00,0.00,0.00
28.30,31.90,9.90,0.00,0.00,0.00,0.00,0.00
17.60,25.90,6.60,0.00,0.00,0.00,0.00,0.00
18.00,26.30,7.30,0.00,0.00,0.00,0.00,0.00
18.00,26.60,7.60,0.00,0.00,0.00,0.00,0.00
18.30,26.70,7.60,0.00,0.00,0.00,0.00,0.00
18.30,26.60,7.60,0.00,0.00,0.00,0.00,0.00
19.00,26.70,7.30,0.00,0.00,0.00,0.00,0.00
18.70,26.70,7.60,0.00,0.00,0.00,0.00,0.00
18.60,25.90,6.90,0.00,0.00,0.00,0.00,0.00
19.00,26.70,7.00,0.00,0.00,0.00,0.00,0.00
23.20,32.60,10.30,0.00,0.00,0.00,0.00,0.00
19.40,27.00,7.60,0.00,0.00,0.00,0.00,0.00
18.30,26.20,6.90,0.00,0.00,0.00,0.00,0.00
18.30,26.70,7.30,0.00,0.00,0.00,0.00,0.00
20.00,27.60,7.30,0.00,0.00,0.00,0.00,0.00
33.30,33.30,20.00,0.00,0.00,0.00,0.00,0.00
26.60,33.60,9.60,0.00,0.00,0.00,0.00,0.00
27.00,34.00,10.70,0.00,0.00,0.00,0.00,0.00
26.90,33.90,9.00,0.00,0.00,0.00,0.00,0.00
26.60,33.70,9.60,0.00,0.00,0.00,0.00,0.00
26.60,33.60,9.30,0.00,0.00,0.00,0.00,0.00
26.00,33.70,10.00,0.00,0.00,0.00,0.00,0.00
26.60,34.20,9.30,0.00,0.00,0.00,0.00,0.00
27.00,35.00,9.00,0.00,0.00,0.00,0.00,0.00
26.00,33.90,9.60,0.00,0.00,0.00,0.00,0.00
26.30,33.70,9.00,0.00,0.00,0.00,0.00,0.00
27.30,33.90,9.30,0.00,0.00,0.00,0.00,0.00
26.60,34.00,9.60,0.00,0.00,0.00,0.00,0.00
27.00,33.70,8.70,0.00,0.00,0.00,0.00,0.00
26.30,32.90,11.30,0.00,0.00,0.00,0.00,0.00
26.30,34.00,9.30,0.00,0.00,0.00,0.00,0.00
26.30,33.90,9.00,0.00,0.00,0.00,0.00,0.00
26.00,33.70,9.60,0.00,0.00,0.00,0.00,0.00
26.90,33.90,8.90,0.00,0.00,0.00,0.00,0.00
26.60,33.70,9.60,0.00,0.00,0.00,0.00,0.00
26.00,33.60,10.60,0.00,0.00,0.00,0.00,0.00
26.30,33.70,10.30,0.00,0.00,0.00,0.00,0.00
26.00,33.90,10.30,0.00,0.00,0.00,0.00,0.00
26.60,34.30,9.00,0.00,0.00,0.00,0.00,0.00
26.60,34.60,9.60,0.00,0.00,0.00,0.00,0.00
26.30,34.70,9.00,0.00,0.00,0.00,0.00,0.00
26.00,33.60,9.30,0.00,0.00,0.00,0.00,0.00
26.00,35.00,9.30,0.00,0.00,0.00,0.00,0.00
26.60,35.20,9.60,0.00,0.00,0.00,0.00,0.00
26.00,35.00,9.00,0.00,0.00,0.00,0.00,0.00
26.60,33.30,13.30,0.00,0.00,0.00,0.00,0.00
31.40,33.00,10.00,0.00,0.00,0.00,0.00,0.00
32.50,33.60,10.30,0.00,0.00,0.00,0.00,0.00
40.70,40.00,13.00,0.00,0.00,0.00,0.00,0.00
54.10,48.50,17.30,0.00,0.00,0.00,0.00,0.00
54.70,50.00,18.00,0.00,0.00,0.00,0.00,0.00
49.30,49.30,17.00,0.00,0.00,0.00,0.00,0.00
53.10,49.20,17.60,0.00,0.00,0.00,0.00,0.00
52.60,48.30,16.30,0.00,0.00,0.00,0.00,0.00
52.80,48.80,17.60,0.00,0.00,0.00,0.00,0.00
50.60,50.30,17.30,0.00,0.00,0.00,0.00,0.00
53.10,49.20,17.90,0.00,0.00,0.00,0.00,0.00
52.00,48.70,19.00,0.00,0.00,0.00,0.00,0.00
50.50,50.20,18.20,0.00,0.00,0.00,0.00,0.00
52.70,49.70,17.00,0.00,0.00,0.00,0.00,0.00
51.80,49.80,17.90,0.00,0.00,0.00,0.00,0.00
48.00,48.00,16.70,0.00,0.00,0.00,0.00,0.00
49.50,49.50,18.30,0.00,0.00,0.00,0.00,0.00
38.70,39.00,12.30,0.00,0.00,0.00,0.00,0.00
30.90,33.90,10.60,0.00,0.00,0.00,0.00,0.00
31.40,33.30,10.60,0.00,0.00,0.00,0.00,0.00
31.20,33.90,10.00,0.00,0.00,0.00,0.00,0.00
32.00,33.70,10.60,0.00,0.00,0.00,0.00,0.00
30.90,32.90,10.00,0.00,0.00,0.00,0.00,0.00
33.40,35.70,11.60,0.00,0.00,0.00,0.00,0.00
50.90,50.80,16.90,0.00,0.00,0.00,0.00,0.00
49.40,50.00,16.60,0.00,0.00,0.00,0.00,0.00
41.50,42.20,15.90,0.00,0.00,0.00,0.00,0.00
46.70,47.70,16.60,0.00,0.00,0.00,0.00,0.00
31.20,32.90,10.30,0.00,0.00,0.00,0.00,0.00
26.60,40.00,6.70,0.00,0.00,0.00,0.00,0.00
38.00,35.00,11.70,0.00,0.00,0.00,0.00,0.00
36.60,34.60,12.60,0.00,0.00,0.00,0.00,0.00
37.40,35.00,12.60,0.00,0.00,0.00,0.00,0.00
36.90,34.20,11.60,0.00,0.00,0.00,0.00,0.00
53.00,47.70,17.70,0.00,0.00,0.00,0.00,0.00
45.20,40.90,15.30,0.00,0.00,0.00,0.00,0.00
36.60,35.00,12.00,0.00,0.00,0.00,0.00,0.00
36.20,34.20,13.60,0.00,0.00,0.00,0.00,0.00
46.60,42.70,15.70,0.00,0.00,0.00,0.00,0.00
57.20,50.80,19.90,0.00,0.00,0.00,0.00,0.00
60.30,52.70,21.00,0.00,0.00,0.00,0.00,0.00
58.40,52.20,20.60,0.00,0.00,0.00,0.00,0.00
57.40,50.00,19.70,0.00,0.00,0.00,0.00,0.00
56.10,50.20,19.60,0.00,0.00,0.00,0.00,0.00
55.00,49.00,19.30,0.00,0.00,0.00,0.00,0.00
55.80,49.20,19.30,0.00,0.00,0.00,0.00,0.00
53.40,47.70,18.30,0.00,0.00,0.00,0.00,0.00
51.80,46.20,17.60,0.00,0.00,0.00,0.00,0.00
60.70,52.00,22.60,0.00,0.00,0.00,0.00,0.00
61.30,53.70,21.30,0.00,0.00,0.00,0.00,0.00
57.50,51.20,21.90,0.00,0.00,0.00,0.00,0.00
42.70,37.30,14.30,0.00,0.00,0.00,0.00,0.00
37.80,34.60,12.60,0.00,0.00,0.00,0.00,0.00
38.70,34.70,13.00,0.00,0.00,0.00,0.00,0.00
37.90,34.90,11.60,0.00,0.00,0.00,0.00,0.00
38.30,34.70,12.70,0.00,0.00,0.00,0.00,0.00
41.90,35.90,12.00,0.00,0.00,0.00,0.00,0.00
41.00,34.70,11.60,0.00,0.00,0.00,0.00,0.00
37.20,34.90,12.00,0.00,0.00,0.00,0.00,0.00
46.70,40.00,13.30,0.00,0.00,0.00,0.00,0.00
62.10,50.80,21.20,0.00,0.00,0.00,0.00,0.00
63.30,50.00,20.70,0.00,0.00,0.00,0.00,0.00
65.10,49.80,20.90,0.00,0.00,0.00,0.00,0.00
59.00,49.00,20.30,0.00,0.00,0.00,0.00,0.00
61.00,50.70,22.00,0.00,0.00,0.00,0.00,0.00
56.80,45.20,18.30,0.00,0.00,0.00,0.00,0.00
36.60,31.30,12.30,0.00,0.00,0.00,0.00,0.00
37.20,31.60,12.00,0.00,0.00,0.00,0.00,0.00
36.70,31.30,13.00,0.00,0.00,0.00,0.00,0.00
36.90,31.60,11.30,0.00,0.00,0.00,0.00,0.00
37.70,32.00,12.30,0.00,0.00,0.00,0.00,0.00
47.80,40.50,15.90,0.00,0.00,0.00,0.00,0.00
59.00,49.70,21.30,0.00,0.00,0.00,0.00,0.00
60.10,50.20,21.20,0.00,0.00,0.00,0.00,0.00
49.00,41.30,16.00,0.00,0.00,0.00,0.00,0.00
37.20,31.90,12.00,0.00,0.00,0.00,0.00,0.00
54.00,45.30,18.60,0.00,0.00,0.00,0.00,0.00
37.20,31.90,12.00,0.00,0.00,0.00,0.00,0.00
37.40,31.70,11.70,0.00,0.00,0.00,0.00,0.00
36.60,31.90,12.90,0.00,0.00,0.00,0.00,0.00
36.60,31.70,12.30,0.00,0.00,0.00,0.00,0.00
37.40,32.00,11.70,0.00,0.00,0.00,0.00,0.00
36.60,31.90,12.30,0.00,0.00,0.00,0.00,0.00
36.60,31.70,11.70,0.00,0.00,0.00,0.00,0.00
38.20,32.90,12.60,0.00,0.00,0.00,0.00,0.00
59.30,49.70,21.00,0.00,0.00,0.00,0.00,0.00
50.10,41.90,16.90,0.00,0.00,0.00,0.00,0.00
51.70,44.00,18.40,0.00,0.00,0.00,0.00,0.00
37.20,31.90,12.00,0.00,0.00,0.00,0.00,0.00
40.00,40.00,20.00,0.00,0.00,0.00,0.00,0.00
64.50,51.20,22.90,0.00,0.00,0.00,0.00,0.00
60.60,48.70,21.00,0.00,0.00,0.00,0.00,0.00
39.80,33.60,14.00,0.00,0.00,0.00,0.00,0.00
41.40,34.00,13.30,0.00,0.00,0.00,0.00,0.00
46.60,37.90,15.30,0.00,0.00,0.00,0.00,0.00
64.30,51.30,23.00,0.00,0.00,0.00,0.00,0.00
61.80,50.50,21.90,0.00,0.00,0.00,0.00,0.00
64.60,52.00,24.30,0.00,0.00,0.00,0.00,0.00
49.20,39.90,16.60,0.00,0.00,0.00,0.00,0.00
41.40,34.30,13.60,0.00,0.00,0.00,0.00,0.00
41.20,34.20,13.20,0.00,0.00,0.00,0.00,0.00
44.00,36.30,14.70,0.00,0.00,0.00,0.00,0.00
41.80,33.20,12.90,0.00,0.00,0.00,0.00,0.00
41.70,34.30,13.30,0.00,0.00,0.00,0.00,0.00
40.90,33.20,12.60,0.00,0.00,0.00,0.00,0.00
40.60,33.00,13.00,0.00,0.00,0.00,0.00,0.00
40.90,32.90,13.30,0.00,0.00,0.00,0.00,0.00
40.90,32.90,14.60,0.00,0.00,0.00,0.00,0.00
41.40,33.30,12.70,0.00,0.00,0.00,0.00,0.00
40.60,32.90,12.90,0.00,0.00,0.00,0.00,0.00
41.00,33.70,13.70,0.00,0.00,0.00,0.00,0.00
40.90,33.60,12.60,0.00,0.00,0.00,0.00,0.00
40.90,33.60,13.30,0.00,0.00,0.00,0.00,0.00
41.00,33.00,13.30,0.00,0.00,0.00,0.00,0.00
41.20,33.60,13.00,0.00,0.00,0.00,0.00,0.00
41.00,33.70,13.40,0.00,0.00,0.00,0.00,0.00
40.60,32.90,14.00,0.00,0.00,0.00,0.00,0.00
40.60,33.30,12.60,0.00,0.00,0.00,0.00,0.00
40.90,33.60,13.20,0.00,0.00,0.00,0.00,0.00
46.70,33.30,13.30,0.00,0.00,0.00,0.00,0.00
45.00,36.70,15.30,0.00,0.00,0.00,0.00,0.00
45.50,37.20,14.60,0.00,0.00,0.00,0.00,0.00
46.00,37.00,14.30,0.00,0.00,0.00,0.00,0.00
45.20,36.90,14.60,0.00,0.00,0.00,0.00,0.00
45.40,36.70,14.30,0.00,0.00,0.00,0.00,0.00
45.20,36.90,15.90,0.00,0.00,0.00,0.00,0.00
45.70,37.00,14.60,0.00,0.00,0.00,0.00,0.00
48.90,38.90,15.60,0.00,0.00,0.00,0.00,0.00
45.00,37.00,14.70,0.00,0.00,0.00,0.00,0.00
45.50,36.90,14.90,0.00,0.00,0.00,0.00,0.00
46.00,37.30,14.30,0.00,0.00,0.00,0.00,0.00
45.50,36.50,14.60,0.00,0.00,0.00,0.00,0.00
54.00,42.70,17.60,0.00,0.00,0.00,0.00,0.00
59.20,46.20,21.60,0.00,0.00,0.00,0.00,0.00
50.30,40.70,16.70,0.00,0.00,0.00,0.00,0.00
58.80,46.50,19.90,0.00,0.00,0.00,0.00,0.00
45.40,35.30,13.60,0.00,0.00,0.00,0.00,0.00
44.60,36.00,14.30,0.00,0.00,0.00,0.00,0.00
46.60,37.20,14.60,0.00,0.00,0.00,0.00,0.00
46.30,36.70,14.00,0.00,0.00,0.00,0.00,0.00
45.20,36.50,14.60,0.00,0.00,0.00,0.00,0.00
46.00,37.00,14.60,0.00,0.00,0.00,0.00,0.00
44.90,35.90,15.90,0.00,0.00,0.00,0.00,0.00
45.70,37.00,14.60,0.00,0.00,0.00,0.00,0.00
46.20,37.20,15.30,0.00,0.00,0.00,0.00,0.00
46.30,37.00,14.00,0.00,0.00,0.00,0.00,0.00
45.20,37.20,14.60,0.00,0.00,0.00,0.00,0.00
45.40,36.70,14.60,0.00,0.00,0.00,0.00,0.00
44.90,36.90,14.00,0.00,0.00,0.00,0.00,0.00
46.70,33.30,13.30,0.00,0.00,0.00,0.00,0.00
43.00,34.70,15.00,0.00,0.00,0.00,0.00,0.00
43.50,34.90,13.90,0.00,0.00,0.00,0.00,0.00
43.70,35.00,14.30,0.00,0.00,0.00,0.00,0.00
43.20,34.20,14.60,0.00,0.00,0.00,0.00,0.00
42.60,35.00,13.70,0.00,0.00,0.00,0.00,0.00
42.90,33.90,15.60,0.00,0.00,0.00,0.00,0.00
43.40,35.00,14.60,0.00,0.00,0.00,0.00,0.00
43.70,35.00,14.60,0.00,0.00,0.00,0.00,0.00
42.90,34.60,14.00,0.00,0.00,0.00,0.00,0.00
44.00,35.00,14.30,0.00,0.00,0.00,0.00,0.00
43.20,34.90,14.00,0.00,0.00,0.00,0.00,0.00
43.00,34.30,14.60,0.00,0.00,0.00,0.00,0.00
45.20,37.90,14.30,0.00,0.00,0.00,0.00,0.00
45.00,36.70,14.30,0.00,0.00,0.00,0.00,0.00
42.60,33.90,15.30,0.00,0.00,0.00,0.00,0.00
42.60,35.00,14.30,0.00,0.00,0.00,0.00,0.00
43.80,34.90,14.00,0.00,0.00,0.00,0.00,0.00
43.00,34.70,14.60,0.00,0.00,0.00,0.00,0.00
42.60,34.60,14.30,0.00,0.00,0.00,0.00,0.00
43.70,35.00,14.60,0.00,0.00,0.00,0.00,0.00
42.90,34.90,14.30,0.00,0.00,0.00,0.00,0.00
43.70,35.00,14.30,0.00,0.00,0.00,0.00,0.00
43.50,34.60,13.90,0.00,0.00,0.00,0.00,0.00
43.00,34.30,15.60,0.00,0.00,0.00,0.00,0.00
43.80,34.60,14.30,0.00,0.00,0.00,0.00,0.00
43.70,34.70,14.60,0.00,0.00,0.00,0.00,0.00
43.50,36.20,14.00,0.00,0.00,0.00,0.00,0.00
44.30,35.00,14.70,0.00,0.00,0.00,0.00,0.00
43.20,34.90,14.00,0.00,0.00,0.00,0.00,0.00
40.00,33.30,13.30,0.00,0.00,0.00,0.00,0.00
44.00,34.30,15.00,0.00,0.00,0.00,0.00,0.00
44.20,34.90,15.00,0.00,0.00,0.00,0.00,0.00
45.70,35.70,15.30,0.00,0.00,0.00,0.00,0.00
44.60,34.90,14.30,0.00,0.00,0.00,0.00,0.00
44.30,35.00,15.00,0.00,0.00,0.00,0.00,0.00
44.20,34.20,15.60,0.00,0.00,0.00,0.00,0.00
43.70,35.00,14.60,0.00,0.00,0.00,0.00,0.00
44.60,35.20,14.30,0.00,0.00,0.00,0.00,0.00
44.30,35.00,14.90,0.00,0.00,0.00,0.00,0.00
44.90,34.90,14.30,0.00,0.00,0.00,0.00,0.00
45.00,35.30,15.00,0.00,0.00,0.00,0.00,0.00
44.20,34.90,14.30,0.00,0.00,0.00,0.00,0.00
44.60,35.30,15.30,0.00,0.00,0.00,0.00,0.00
44.20,34.90,15.60,0.00,0.00,0.00,0.00,0.00
44.60,35.30,14.60,0.00,0.00,0.00,0.00,0.00
43.90,34.90,14.00,0.00,0.00,0.00,0.00,0.00
45.00,35.00,14.60,0.00,0.00,0.00,0.00,0.00
44.60,34.70,14.60,0.00,0.00,0.00,0.00,0.00
44.20,34.90,14.60,0.00,0.00,0.00,0.00,0.00
45.00,35.30,14.60,0.00,0.00,0.00,0.00,0.00
44.20,34.60,14.30,0.00,0.00,0.00,0.00,0.00
67.40,51.00,23.60,0.00,0.00,0.00,0.00,0.00
58.80,45.20,21.90,0.00,0.00,0.00,0.00,0.00
70.30,53.30,24.70,0.00,0.00,0.00,0.00,0.00
71.80,53.80,25.60,0.00,0.00,0.00,0.00,0.00
67.40,51.30,23.60,0.00,0.00,0.00,0.00,0.00
71.80,54.20,25.20,0.00,0.00,0.00,0.00,0.00
70.60,53.30,25.00,0.00,0.00,0.00,0.00,0.00
72.40,54.20,25.60,0.00,0.00,0.00,0.00,0.00
