reactor,crimson-osd
80.00,46.70
161.70,45.00
162.70,45.50
162.70,44.70
163.00,45.70
161.80,44.90
163.30,45.00
161.80,46.20
162.00,45.00
163.00,45.80
169.30,49.70
180.40,56.10
180.00,56.70
180.70,55.50
180.00,55.00
168.40,47.80
180.00,56.30
181.30,55.80
180.40,56.70
180.10,56.10
180.70,56.00
181.70,56.50
179.60,56.70
181.70,55.50
180.00,56.30
180.70,55.50
180.30,57.00
181.70,57.10
181.30,57.00
179.30,56.10
200.00,93.30
194.00,93.00
191.30,93.40
192.70,92.30
192.40,93.00
194.70,93.00
193.30,92.40
193.70,93.30
193.00,92.40
189.00,93.30
152.80,92.00
151.40,93.70
151.80,94.00
154.20,93.00
150.30,93.70
151.20,94.00
186.00,91.70
191.70,93.30
190.40,92.70
193.00,93.30
192.60,92.70
193.10,93.30
193.90,93.00
192.70,92.70
194.00,93.30
178.50,91.70
189.90,93.00
194.00,93.00
193.70,92.70
192.30,93.40
246.60,93.30
243.80,88.00
247.00,88.70
246.10,88.00
247.30,88.70
245.90,88.40
244.30,88.70
246.10,88.40
246.30,88.70
245.50,88.00
248.00,89.00
247.20,88.00
246.70,88.70
247.30,88.30
242.60,87.00
246.90,89.00
246.50,88.70
247.70,89.00
247.20,88.00
247.00,88.70
246.50,88.40
246.60,89.30
246.50,89.00
247.70,88.70
246.90,88.00
248.00,89.30
246.60,88.40
247.70,89.00
245.90,88.70
246.70,88.30
253.40,93.30
263.30,92.30
261.10,92.40
254.70,93.00
239.50,92.40
242.70,93.30
242.00,93.70
242.50,93.00
242.40,93.30
241.50,93.40
240.70,93.30
240.20,93.00
236.40,92.00
241.90,93.40
241.30,93.30
239.60,93.70
243.70,93.00
239.50,93.70
255.00,92.70
261.50,92.70
263.60,92.30
262.10,92.70
262.70,92.70
261.80,92.40
260.40,92.70
234.60,93.40
236.10,93.70
243.90,91.70
245.70,93.30
262.80,92.40
286.50,86.70
274.40,93.30
271.40,91.70
274.90,93.00
272.70,92.40
254.70,84.00
263.20,88.00
274.30,93.00
269.70,91.00
261.30,87.30
248.50,81.10
246.60,80.00
246.80,80.70
250.00,81.70
249.10,81.70
250.70,82.00
249.20,81.40
254.00,84.00
254.40,83.70
246.70,80.30
243.60,78.70
241.90,79.10
270.70,91.00
273.40,92.70
274.90,93.00
273.80,92.40
275.00,93.30
272.70,91.70
274.00,93.30
273.40,92.70
260.00,93.30
212.60,93.00
214.30,93.30
210.60,91.70
218.00,93.70
214.30,93.00
227.50,93.70
260.40,95.00
258.80,95.00
255.60,94.00
258.80,95.00
260.30,95.30
237.60,94.00
216.30,93.70
215.30,92.70
236.30,94.30
258.80,95.30
226.60,94.00
258.40,94.70
260.60,95.70
257.50,94.00
258.70,95.00
260.10,95.30
259.50,95.00
261.00,95.70
256.90,95.00
217.00,93.00
233.20,94.00
232.70,94.00
259.50,95.00
260.00,86.70
237.60,76.40
244.60,79.00
270.80,90.70
273.40,91.30
265.10,88.70
239.70,77.30
240.20,77.40
233.60,75.30
260.50,86.00
274.30,92.00
272.10,91.40
268.40,89.30
271.70,91.40
273.70,92.00
272.50,91.40
274.00,91.70
273.00,91.70
267.80,90.00
273.70,91.30
272.40,91.70
274.70,92.00
272.40,91.40
273.10,91.70
273.30,91.30
272.80,91.70
274.10,91.30
268.40,90.40
273.30,91.70
272.10,91.00
273.30,93.30
278.30,93.00
279.30,93.40
280.00,93.70
279.00,93.00
280.00,93.70
275.50,91.70
279.00,93.00
273.30,90.70
280.10,93.30
278.70,93.00
279.30,93.30
278.40,93.00
266.70,87.30
251.10,81.70
269.40,89.00
253.50,82.40
278.70,92.30
278.70,93.00
278.70,93.00
279.70,93.30
278.00,92.70
279.70,93.00
274.40,91.70
278.30,93.00
278.70,92.70
279.40,93.30
278.10,92.70
280.30,93.30
278.00,92.70
273.30,93.30
265.30,91.70
268.80,92.40
268.60,92.70
267.40,91.70
268.00,92.70
264.50,91.00
268.90,92.70
268.60,92.30
267.80,92.00
269.30,92.70
267.80,92.40
269.10,92.70
267.10,91.70
269.70,92.70
263.40,90.70
269.30,92.70
267.10,92.00
268.90,92.30
267.40,92.40
269.30,92.30
268.50,92.40
268.90,92.30
267.80,92.40
264.00,90.70
267.80,92.70
268.00,92.30
268.40,91.70
268.60,93.00
267.80,91.70
266.70,93.30
264.70,91.70
265.40,92.00
267.70,92.00
265.70,92.00
266.70,92.70
261.80,90.70
267.10,92.00
265.40,91.70
266.70,92.30
265.70,92.00
268.00,92.30
265.70,92.00
266.00,92.30
262.10,90.70
267.70,92.30
265.40,92.00
266.70,92.00
267.30,92.70
265.40,91.70
267.40,92.70
266.40,92.00
254.00,86.30
253.90,87.40
253.90,87.00
252.50,85.40
255.70,87.00
251.50,85.00
252.30,86.00
249.80,85.00
