reactor,crimson-osd
0.00,73.30
96.30,67.70
95.70,67.80
96.30,67.30
95.70,67.40
96.00,67.70
96.00,67.80
96.00,67.70
96.30,67.30
96.00,67.40
96.00,67.00
95.70,67.10
96.00,67.70
95.70,67.40
96.30,68.00
95.70,68.10
96.30,68.00
95.70,67.10
96.30,67.70
96.00,67.10
96.00,68.00
96.30,68.10
96.00,67.00
96.00,68.10
96.00,67.30
95.70,67.80
96.30,68.30
95.30,66.70
95.70,67.80
96.30,68.00
93.80,87.50
93.70,88.00
93.70,87.70
94.00,87.30
93.70,87.00
93.70,87.00
93.70,87.70
94.00,87.40
93.70,87.70
94.00,87.70
93.70,87.70
93.70,87.40
94.00,88.00
92.70,86.70
94.00,87.30
93.70,87.40
93.70,87.70
94.00,87.40
94.00,87.70
93.70,87.70
94.00,87.70
93.70,87.70
94.00,87.30
94.00,87.00
93.70,88.30
94.00,87.70
94.00,87.70
94.00,87.70
94.00,88.00
93.70,88.00
93.30,99.90
94.00,93.70
93.70,93.70
94.00,93.70
93.70,94.00
93.70,93.40
94.30,94.00
93.70,93.70
94.00,94.00
93.00,92.70
94.00,94.00
93.70,93.70
94.00,93.70
93.40,93.70
94.30,94.00
93.40,94.00
94.00,93.30
94.00,93.70
93.70,93.30
94.00,93.70
94.00,94.00
92.70,92.30
93.40,93.40
94.00,94.00
93.70,93.70
94.00,93.70
93.70,93.40
94.00,94.30
94.00,94.00
93.70,93.70
93.30,99.90
90.30,95.00
91.40,94.00
92.70,95.00
92.00,94.70
92.70,94.70
90.70,93.70
92.70,95.30
92.00,94.40
92.00,94.70
92.00,95.00
92.00,94.70
92.00,94.40
92.30,95.00
92.30,95.00
92.00,94.70
90.30,93.30
92.00,94.70
92.00,94.70
92.00,94.70
92.70,94.70
92.40,94.70
91.70,94.70
92.40,94.70
92.00,94.70
92.00,94.70
92.00,94.70
92.30,95.00
91.70,94.40
92.00,95.00
93.30,93.30
95.30,91.00
95.30,90.70
95.30,91.00
95.70,91.30
94.40,90.40
95.70,91.00
95.30,91.00
95.30,90.70
95.70,90.70
95.70,91.70
95.30,91.40
95.70,91.70
93.70,89.00
95.30,91.70
95.70,90.40
95.70,91.30
95.70,91.00
95.00,90.40
95.70,91.70
95.70,90.40
95.30,91.70
95.30,91.00
95.70,91.70
95.30,91.00
95.70,90.70
95.30,90.40
95.30,91.30
95.30,91.70
94.30,89.70
93.30,86.70
95.30,91.70
96.30,92.00
96.00,92.40
95.00,91.70
96.00,92.00
96.00,92.00
96.00,92.30
95.70,91.70
96.00,92.30
95.30,91.70
94.70,90.30
95.70,92.40
96.30,92.00
95.30,92.00
96.30,92.30
95.70,92.40
96.00,92.30
96.00,92.00
96.00,92.00
96.00,92.00
95.30,92.00
96.30,91.70
95.70,91.70
96.00,92.30
95.70,92.00
94.70,90.70
95.70,91.70
96.00,92.70
95.30,91.40
99.90,93.30
96.00,93.70
97.00,93.70
96.00,93.70
96.00,93.30
96.30,93.70
96.70,94.00
96.30,93.70
97.00,94.30
96.30,93.70
95.00,92.70
96.70,93.70
96.70,94.00
96.30,93.70
96.30,94.00
96.30,93.70
96.30,93.70
97.00,94.00
96.30,93.70
96.70,94.00
96.30,93.40
96.70,94.00
96.30,94.00
96.70,94.00
95.00,92.40
96.70,93.70
96.30,93.70
96.30,93.70
96.00,93.70
96.70,94.00
93.30,93.30
96.70,93.00
97.00,94.30
96.70,93.70
95.70,92.70
96.70,93.40
96.70,93.70
96.70,93.70
97.00,94.00
96.70,93.70
95.30,92.30
96.70,93.70
96.70,93.70
96.70,94.00
97.00,93.70
97.00,93.70
96.30,93.70
96.70,93.70
97.00,93.70
97.00,94.30
96.30,93.40
96.70,94.00
96.70,93.40
95.30,92.30
97.00,93.70
97.00,94.00
96.70,94.00
96.70,93.70
96.70,93.70
96.70,93.40
93.30,93.30
92.70,97.00
92.70,97.00
92.00,95.70
93.00,97.00
93.00,96.70
93.00,97.00
92.40,97.00
93.00,97.00
92.70,96.30
92.00,96.00
92.70,96.30
93.30,97.30
93.00,97.00
92.70,97.00
93.00,96.70
92.70,96.70
93.00,97.30
92.70,96.30
93.00,97.30
92.70,97.00
92.70,96.70
92.70,97.00
91.30,95.70
92.70,96.30
93.30,97.30
92.40,96.70
93.00,96.70
92.40,96.70
93.00,97.00
93.80,87.50
97.30,94.00
97.00,94.00
96.00,92.70
97.30,94.00
97.00,93.70
97.00,93.70
97.00,93.40
97.00,94.00
97.00,93.40
95.70,92.70
97.00,93.40
97.00,93.70
97.00,93.70
97.30,93.70
96.70,93.70
97.30,93.70
97.00,94.30
97.00,93.00
97.30,94.00
96.70,93.70
97.00,93.70
95.70,92.00
97.30,94.00
96.70,93.40
97.30,93.70
96.70,93.40
97.30,93.70
97.00,93.70
97.00,93.70
