#io_context_pool,msgr-worker,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
48.60,44.70,13.00,0.00,0.00,0.00,0.00,0.00
43.80,44.20,12.90,0.00,0.00,0.00,0.00,0.00
44.30,44.70,13.30,0.00,0.00,0.00,0.00,0.00
43.70,44.30,12.70,0.00,0.00,0.00,0.00,0.00
44.20,44.50,13.30,0.00,0.00,0.00,0.00,0.00
38.30,45.00,13.30,0.00,0.00,0.00,0.00,0.00
41.50,44.20,13.00,0.00,0.00,0.00,0.00,0.00
43.00,45.30,13.30,0.00,0.00,0.00,0.00,0.00
43.20,43.90,13.30,0.00,0.00,0.00,0.00,0.00
44.70,45.30,13.30,0.00,0.00,0.00,0.00,0.00
43.50,44.20,12.60,0.00,0.00,0.00,0.00,0.00
44.30,44.00,13.30,0.00,0.00,0.00,0.00,0.00
44.20,45.20,13.30,0.00,0.00,0.00,0.00,0.00
44.00,44.00,12.70,0.00,0.00,0.00,0.00,0.00
43.80,44.50,13.30,0.00,0.00,0.00,0.00,0.00
43.30,44.00,12.70,0.00,0.00,0.00,0.00,0.00
44.20,44.20,13.00,0.00,0.00,0.00,0.00,0.00
44.30,45.30,13.00,0.00,0.00,0.00,0.00,0.00
43.70,44.30,12.70,0.00,0.00,0.00,0.00,0.00
44.90,44.90,13.00,0.00,0.00,0.00,0.00,0.00
43.00,44.00,14.30,0.00,0.00,0.00,0.00,0.00
44.60,44.50,13.00,0.00,0.00,0.00,0.00,0.00
44.00,44.30,12.70,0.00,0.00,0.00,0.00,0.00
43.50,44.50,13.60,0.00,0.00,0.00,0.00,0.00
45.00,45.30,13.00,0.00,0.00,0.00,0.00,0.00
43.50,43.90,12.60,0.00,0.00,0.00,0.00,0.00
49.00,45.00,13.00,0.00,0.00,0.00,0.00,0.00
44.30,44.70,12.60,0.00,0.00,0.00,0.00,0.00
43.50,43.90,13.00,0.00,0.00,0.00,0.00,0.00
46.70,53.30,13.30,0.00,0.00,0.00,0.00,0.00
48.40,48.00,16.30,0.00,0.00,0.00,0.00,0.00
46.90,46.50,15.90,0.00,0.00,0.00,0.00,0.00
47.40,47.30,16.70,0.00,0.00,0.00,0.00,0.00
47.50,46.50,15.90,0.00,0.00,0.00,0.00,0.00
47.00,47.00,16.60,0.00,0.00,0.00,0.00,0.00
46.60,46.20,16.60,0.00,0.00,0.00,0.00,0.00
46.60,46.00,15.70,0.00,0.00,0.00,0.00,0.00
47.20,47.20,16.20,0.00,0.00,0.00,0.00,0.00
47.70,47.00,16.60,0.00,0.00,0.00,0.00,0.00
47.80,46.80,16.20,0.00,0.00,0.00,0.00,0.00
47.00,47.30,16.30,0.00,0.00,0.00,0.00,0.00
47.80,46.80,15.90,0.00,0.00,0.00,0.00,0.00
47.40,47.00,16.00,0.00,0.00,0.00,0.00,0.00
46.30,46.00,16.40,0.00,0.00,0.00,0.00,0.00
47.20,46.50,15.90,0.00,0.00,0.00,0.00,0.00
46.30,46.30,17.00,0.00,0.00,0.00,0.00,0.00
47.20,46.50,15.90,0.00,0.00,0.00,0.00,0.00
47.40,47.00,16.30,0.00,0.00,0.00,0.00,0.00
46.90,46.50,16.20,0.00,0.00,0.00,0.00,0.00
47.70,47.00,16.30,0.00,0.00,0.00,0.00,0.00
46.60,46.20,16.20,0.00,0.00,0.00,0.00,0.00
47.70,47.30,16.30,0.00,0.00,0.00,0.00,0.00
45.90,45.20,15.60,0.00,0.00,0.00,0.00,0.00
47.00,46.70,15.70,0.00,0.00,0.00,0.00,0.00
47.20,46.50,16.60,0.00,0.00,0.00,0.00,0.00
46.60,47.00,16.00,0.00,0.00,0.00,0.00,0.00
47.00,46.70,15.70,0.00,0.00,0.00,0.00,0.00
47.20,46.20,15.90,0.00,0.00,0.00,0.00,0.00
47.40,46.70,16.30,0.00,0.00,0.00,0.00,0.00
46.70,53.30,20.00,0.00,0.00,0.00,0.00,0.00
54.60,49.70,19.70,0.00,0.00,0.00,0.00,0.00
53.80,49.20,18.90,0.00,0.00,0.00,0.00,0.00
54.70,49.70,19.00,0.00,0.00,0.00,0.00,0.00
54.30,50.00,19.00,0.00,0.00,0.00,0.00,0.00
53.80,49.20,20.20,0.00,0.00,0.00,0.00,0.00
54.30,49.70,19.00,0.00,0.00,0.00,0.00,0.00
53.50,48.50,18.30,0.00,0.00,0.00,0.00,0.00
54.00,50.30,19.00,0.00,0.00,0.00,0.00,0.00
53.20,48.20,18.60,0.00,0.00,0.00,0.00,0.00
55.00,50.30,19.30,0.00,0.00,0.00,0.00,0.00
54.80,49.50,18.90,0.00,0.00,0.00,0.00,0.00
54.30,50.00,19.00,0.00,0.00,0.00,0.00,0.00
54.10,49.20,19.90,0.00,0.00,0.00,0.00,0.00
53.40,49.30,19.40,0.00,0.00,0.00,0.00,0.00
54.40,49.80,18.60,0.00,0.00,0.00,0.00,0.00
53.70,49.00,18.70,0.00,0.00,0.00,0.00,0.00
53.70,48.70,19.00,0.00,0.00,0.00,0.00,0.00
54.50,49.80,19.20,0.00,0.00,0.00,0.00,0.00
53.00,48.70,19.00,0.00,0.00,0.00,0.00,0.00
54.40,49.20,19.20,0.00,0.00,0.00,0.00,0.00
54.00,49.70,18.70,0.00,0.00,0.00,0.00,0.00
54.40,50.20,18.90,0.00,0.00,0.00,0.00,0.00
54.60,49.30,19.00,0.00,0.00,0.00,0.00,0.00
53.50,48.80,18.90,0.00,0.00,0.00,0.00,0.00
54.60,50.00,18.70,0.00,0.00,0.00,0.00,0.00
54.40,49.20,19.20,0.00,0.00,0.00,0.00,0.00
54.00,50.00,18.70,0.00,0.00,0.00,0.00,0.00
54.10,49.50,19.60,0.00,0.00,0.00,0.00,0.00
52.30,48.00,19.70,0.00,0.00,0.00,0.00,0.00
46.70,46.70,13.30,0.00,0.00,0.00,0.00,0.00
58.10,50.20,19.90,0.00,0.00,0.00,0.00,0.00
58.00,49.70,19.60,0.00,0.00,0.00,0.00,0.00
58.10,50.50,20.20,0.00,0.00,0.00,0.00,0.00
58.00,50.00,20.60,0.00,0.00,0.00,0.00,0.00
59.50,51.20,20.30,0.00,0.00,0.00,0.00,0.00
59.00,51.30,20.00,0.00,0.00,0.00,0.00,0.00
59.70,50.30,20.30,0.00,0.00,0.00,0.00,0.00
63.10,50.50,19.20,0.00,0.00,0.00,0.00,0.00
63.30,50.00,19.30,0.00,0.00,0.00,0.00,0.00
58.40,50.20,19.90,0.00,0.00,0.00,0.00,0.00
60.00,49.70,20.30,0.00,0.00,0.00,0.00,0.00
57.50,49.80,19.90,0.00,0.00,0.00,0.00,0.00
59.40,51.00,20.30,0.00,0.00,0.00,0.00,0.00
58.40,50.20,19.30,0.00,0.00,0.00,0.00,0.00
58.70,50.70,20.60,0.00,0.00,0.00,0.00,0.00
57.10,49.50,19.30,0.00,0.00,0.00,0.00,0.00
58.60,50.70,20.70,0.00,0.00,0.00,0.00,0.00
57.50,49.20,18.90,0.00,0.00,0.00,0.00,0.00
60.30,50.70,20.30,0.00,0.00,0.00,0.00,0.00
62.70,51.00,19.60,0.00,0.00,0.00,0.00,0.00
57.20,49.20,19.30,0.00,0.00,0.00,0.00,0.00
58.60,50.70,20.00,0.00,0.00,0.00,0.00,0.00
58.80,50.50,19.90,0.00,0.00,0.00,0.00,0.00
58.30,50.00,20.00,0.00,0.00,0.00,0.00,0.00
59.20,50.80,19.60,0.00,0.00,0.00,0.00,0.00
57.00,48.70,21.00,0.00,0.00,0.00,0.00,0.00
58.80,50.50,20.20,0.00,0.00,0.00,0.00,0.00
58.00,50.00,19.60,0.00,0.00,0.00,0.00,0.00
57.50,49.20,19.90,0.00,0.00,0.00,0.00,0.00
53.40,46.70,20.00,0.00,0.00,0.00,0.00,0.00
60.10,50.50,20.60,0.00,0.00,0.00,0.00,0.00
60.30,50.00,21.00,0.00,0.00,0.00,0.00,0.00
59.50,50.20,20.30,0.00,0.00,0.00,0.00,0.00
59.30,49.70,21.70,0.00,0.00,0.00,0.00,0.00
59.80,50.50,20.90,0.00,0.00,0.00,0.00,0.00
59.70,49.30,20.60,0.00,0.00,0.00,0.00,0.00
58.80,49.50,19.90,0.00,0.00,0.00,0.00,0.00
59.70,50.00,21.40,0.00,0.00,0.00,0.00,0.00
59.20,49.80,19.90,0.00,0.00,0.00,0.00,0.00
59.70,50.00,22.30,0.00,0.00,0.00,0.00,0.00
59.80,50.20,20.90,0.00,0.00,0.00,0.00,0.00
59.40,49.30,20.30,0.00,0.00,0.00,0.00,0.00
59.80,50.20,20.90,0.00,0.00,0.00,0.00,0.00
59.40,49.70,20.30,0.00,0.00,0.00,0.00,0.00
60.40,50.80,21.60,0.00,0.00,0.00,0.00,0.00
60.30,50.30,20.30,0.00,0.00,0.00,0.00,0.00
60.00,50.70,21.00,0.00,0.00,0.00,0.00,0.00
59.50,49.80,20.60,0.00,0.00,0.00,0.00,0.00
59.40,49.70,20.60,0.00,0.00,0.00,0.00,0.00
59.50,50.20,19.90,0.00,0.00,0.00,0.00,0.00
60.00,50.30,21.40,0.00,0.00,0.00,0.00,0.00
60.80,50.50,20.60,0.00,0.00,0.00,0.00,0.00
59.00,49.30,20.30,0.00,0.00,0.00,0.00,0.00
58.10,48.80,21.30,0.00,0.00,0.00,0.00,0.00
60.30,51.00,21.00,0.00,0.00,0.00,0.00,0.00
59.50,49.50,20.20,0.00,0.00,0.00,0.00,0.00
59.00,49.70,20.60,0.00,0.00,0.00,0.00,0.00
59.20,49.20,20.50,0.00,0.00,0.00,0.00,0.00
59.70,50.00,20.60,0.00,0.00,0.00,0.00,0.00
40.00,33.30,20.00,0.00,0.00,0.00,0.00,0.00
61.80,49.50,20.90,0.00,0.00,0.00,0.00,0.00
59.00,48.70,20.00,0.00,0.00,0.00,0.00,0.00
60.80,49.20,21.20,0.00,0.00,0.00,0.00,0.00
59.00,47.70,20.70,0.00,0.00,0.00,0.00,0.00
60.40,48.80,20.60,0.00,0.00,0.00,0.00,0.00
60.60,49.30,20.70,0.00,0.00,0.00,0.00,0.00
60.40,49.50,20.90,0.00,0.00,0.00,0.00,0.00
60.60,49.00,21.40,0.00,0.00,0.00,0.00,0.00
59.80,48.50,20.30,0.00,0.00,0.00,0.00,0.00
59.70,48.70,22.30,0.00,0.00,0.00,0.00,0.00
60.10,48.50,20.30,0.00,0.00,0.00,0.00,0.00
59.70,48.30,20.60,0.00,0.00,0.00,0.00,0.00
61.00,49.70,20.70,0.00,0.00,0.00,0.00,0.00
59.80,48.50,21.00,0.00,0.00,0.00,0.00,0.00
61.40,49.70,21.60,0.00,0.00,0.00,0.00,0.00
60.10,49.20,20.60,0.00,0.00,0.00,0.00,0.00
61.40,50.30,21.00,0.00,0.00,0.00,0.00,0.00
59.20,47.80,19.60,0.00,0.00,0.00,0.00,0.00
59.70,48.70,21.00,0.00,0.00,0.00,0.00,0.00
60.40,48.80,20.90,0.00,0.00,0.00,0.00,0.00
59.70,48.70,20.60,0.00,0.00,0.00,0.00,0.00
60.10,48.50,20.60,0.00,0.00,0.00,0.00,0.00
58.60,48.00,21.70,0.00,0.00,0.00,0.00,0.00
60.10,48.80,20.90,0.00,0.00,0.00,0.00,0.00
60.60,49.30,20.70,0.00,0.00,0.00,0.00,0.00
60.60,49.30,21.40,0.00,0.00,0.00,0.00,0.00
60.10,48.80,20.60,0.00,0.00,0.00,0.00,0.00
58.60,48.30,20.90,0.00,0.00,0.00,0.00,0.00
59.80,48.20,19.90,0.00,0.00,0.00,0.00,0.00
60.00,46.70,20.00,0.00,0.00,0.00,0.00,0.00
61.80,49.80,20.90,0.00,0.00,0.00,0.00,0.00
59.40,48.00,20.30,0.00,0.00,0.00,0.00,0.00
59.50,48.20,21.60,0.00,0.00,0.00,0.00,0.00
60.60,49.00,20.70,0.00,0.00,0.00,0.00,0.00
60.10,48.50,20.20,0.00,0.00,0.00,0.00,0.00
60.00,48.70,20.30,0.00,0.00,0.00,0.00,0.00
59.80,48.20,20.60,0.00,0.00,0.00,0.00,0.00
61.30,49.30,20.70,0.00,0.00,0.00,0.00,0.00
60.10,48.20,20.60,0.00,0.00,0.00,0.00,0.00
58.30,47.30,21.90,0.00,0.00,0.00,0.00,0.00
59.20,47.80,20.30,0.00,0.00,0.00,0.00,0.00
60.60,49.30,20.60,0.00,0.00,0.00,0.00,0.00
61.40,50.00,20.70,0.00,0.00,0.00,0.00,0.00
60.40,48.80,21.30,0.00,0.00,0.00,0.00,0.00
60.60,49.30,20.70,0.00,0.00,0.00,0.00,0.00
59.80,47.80,20.20,0.00,0.00,0.00,0.00,0.00
61.40,49.70,20.70,0.00,0.00,0.00,0.00,0.00
59.50,47.80,20.20,0.00,0.00,0.00,0.00,0.00
61.00,49.30,21.00,0.00,0.00,0.00,0.00,0.00
60.40,48.80,20.90,0.00,0.00,0.00,0.00,0.00
59.00,47.70,20.00,0.00,0.00,0.00,0.00,0.00
59.50,48.20,20.60,0.00,0.00,0.00,0.00,0.00
59.70,47.70,21.30,0.00,0.00,0.00,0.00,0.00
59.50,48.20,20.20,0.00,0.00,0.00,0.00,0.00
61.70,49.70,21.70,0.00,0.00,0.00,0.00,0.00
60.10,48.50,20.30,0.00,0.00,0.00,0.00,0.00
60.30,48.30,21.00,0.00,0.00,0.00,0.00,0.00
59.20,47.80,19.90,0.00,0.00,0.00,0.00,0.00
60.00,48.70,21.00,0.00,0.00,0.00,0.00,0.00
31.30,31.20,12.50,0.00,0.00,0.00,0.00,0.00
59.70,48.30,20.60,0.00,0.00,0.00,0.00,0.00
58.70,47.30,20.60,0.00,0.00,0.00,0.00,0.00
59.50,47.80,21.90,0.00,0.00,0.00,0.00,0.00
59.40,48.00,20.60,0.00,0.00,0.00,0.00,0.00
60.40,49.20,21.20,0.00,0.00,0.00,0.00,0.00
60.30,48.70,21.00,0.00,0.00,0.00,0.00,0.00
59.20,47.80,20.60,0.00,0.00,0.00,0.00,0.00
59.70,48.00,20.70,0.00,0.00,0.00,0.00,0.00
59.20,47.50,20.90,0.00,0.00,0.00,0.00,0.00
60.60,49.00,22.70,0.00,0.00,0.00,0.00,0.00
58.80,47.80,21.30,0.00,0.00,0.00,0.00,0.00
59.00,47.70,20.30,0.00,0.00,0.00,0.00,0.00
59.20,47.20,20.60,0.00,0.00,0.00,0.00,0.00
60.00,48.30,21.30,0.00,0.00,0.00,0.00,0.00
60.80,49.50,21.20,0.00,0.00,0.00,0.00,0.00
59.70,48.00,21.00,0.00,0.00,0.00,0.00,0.00
59.00,47.70,20.60,0.00,0.00,0.00,0.00,0.00
59.50,47.80,21.20,0.00,0.00,0.00,0.00,0.00
60.60,48.70,21.00,0.00,0.00,0.00,0.00,0.00
60.10,48.80,21.30,0.00,0.00,0.00,0.00,0.00
59.70,48.00,20.60,0.00,0.00,0.00,0.00,0.00
57.50,46.50,21.60,0.00,0.00,0.00,0.00,0.00
59.40,47.70,21.30,0.00,0.00,0.00,0.00,0.00
58.40,47.80,20.60,0.00,0.00,0.00,0.00,0.00
62.00,49.30,21.30,0.00,0.00,0.00,0.00,0.00
59.80,48.50,20.90,0.00,0.00,0.00,0.00,0.00
59.70,48.30,21.00,0.00,0.00,0.00,0.00,0.00
59.50,48.20,20.90,0.00,0.00,0.00,0.00,0.00
60.30,48.70,21.00,0.00,0.00,0.00,0.00,0.00
