#reactor,perf-crimson-ms
3550.20,99.90
3874.20,99.30
3887.90,99.70
3871.10,99.30
3874.00,99.30
3884.90,99.30
3875.10,99.70
3884.70,99.70
3873.20,99.00
3871.70,99.70
3888.30,99.30
3871.90,99.70
3886.30,99.30
3873.30,99.30
3872.30,99.30
3887.30,99.70
3872.80,99.70
3885.50,99.70
3874.90,99.30
3870.80,99.00
3886.30,99.70
