#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.40,4.30,0.00,0.00,0.00,0.00,0.00
15.00,9.70,4.30,0.00,0.00,0.00,0.00,0.00
14.70,9.30,4.00,0.00,0.00,0.00,0.00,0.00
15.30,10.00,4.60,0.00,0.00,0.00,0.00,0.00
15.00,10.00,4.60,0.00,0.00,0.00,0.00,0.00
15.00,9.60,4.00,0.00,0.00,0.00,0.00,0.00
15.30,9.30,4.60,0.00,0.00,0.00,0.00,0.00
15.00,9.70,4.70,0.00,0.00,0.00,0.00,0.00
15.00,10.00,4.30,0.00,0.00,0.00,0.00,0.00
15.30,10.00,4.00,0.00,0.00,0.00,0.00,0.00
15.00,9.60,4.60,0.00,0.00,0.00,0.00,0.00
14.60,9.70,4.60,0.00,0.00,0.00,0.00,0.00
14.70,9.40,4.00,0.00,0.00,0.00,0.00,0.00
15.00,10.00,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.60,9.30,4.60,0.00,0.00,0.00,0.00,0.00
14.70,9.30,4.30,0.00,0.00,0.00,0.00,0.00
15.00,9.60,4.70,0.00,0.00,0.00,0.00,0.00
14.70,9.60,3.70,0.00,0.00,0.00,0.00,0.00
14.60,9.60,4.60,0.00,0.00,0.00,0.00,0.00
15.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00
14.60,9.30,4.70,0.00,0.00,0.00,0.00,0.00
15.00,9.70,4.00,0.00,0.00,0.00,0.00,0.00
14.60,9.60,4.60,0.00,0.00,0.00,0.00,0.00
15.00,9.70,4.30,0.00,0.00,0.00,0.00,0.00
14.60,9.70,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.70,4.30,0.00,0.00,0.00,0.00,0.00
6.70,20.00,0.00,0.00,0.00,0.00,0.00,0.00
19.90,14.60,6.60,0.00,0.00,0.00,0.00,0.00
19.70,15.00,6.30,0.00,0.00,0.00,0.00,0.00
19.90,14.60,6.60,0.00,0.00,0.00,0.00,0.00
19.30,15.00,6.00,0.00,0.00,0.00,0.00,0.00
19.90,14.60,6.90,0.00,0.00,0.00,0.00,0.00
19.30,15.00,7.00,0.00,0.00,0.00,0.00,0.00
19.60,14.90,6.00,0.00,0.00,0.00,0.00,0.00
20.70,15.00,7.00,0.00,0.00,0.00,0.00,0.00
19.60,14.90,7.00,0.00,0.00,0.00,0.00,0.00
20.30,14.60,6.00,0.00,0.00,0.00,0.00,0.00
19.90,14.90,6.90,0.00,0.00,0.00,0.00,0.00
19.70,14.60,6.30,0.00,0.00,0.00,0.00,0.00
20.30,16.40,7.60,0.00,0.00,0.00,0.00,0.00
19.60,16.60,7.30,0.00,0.00,0.00,0.00,0.00
20.30,16.70,8.30,0.00,0.00,0.00,0.00,0.00
18.90,16.90,7.90,0.00,0.00,0.00,0.00,0.00
20.00,15.00,6.30,0.00,0.00,0.00,0.00,0.00
20.60,14.60,7.20,0.00,0.00,0.00,0.00,0.00
19.30,14.90,7.00,0.00,0.00,0.00,0.00,0.00
20.30,15.00,6.30,0.00,0.00,0.00,0.00,0.00
20.30,14.90,6.60,0.00,0.00,0.00,0.00,0.00
20.00,15.40,7.00,0.00,0.00,0.00,0.00,0.00
20.00,14.70,6.00,0.00,0.00,0.00,0.00,0.00
19.60,14.60,6.30,0.00,0.00,0.00,0.00,0.00
19.70,15.40,7.00,0.00,0.00,0.00,0.00,0.00
19.30,14.30,6.30,0.00,0.00,0.00,0.00,0.00
20.00,14.60,6.60,0.00,0.00,0.00,0.00,0.00
19.60,15.20,6.60,0.00,0.00,0.00,0.00,0.00
19.70,15.60,7.60,0.00,0.00,0.00,0.00,0.00
13.30,13.30,6.70,0.00,0.00,0.00,0.00,0.00
24.30,19.60,8.00,0.00,0.00,0.00,0.00,0.00
24.60,19.20,7.90,0.00,0.00,0.00,0.00,0.00
24.70,19.70,8.60,0.00,0.00,0.00,0.00,0.00
23.90,18.90,7.90,0.00,0.00,0.00,0.00,0.00
24.30,19.40,7.70,0.00,0.00,0.00,0.00,0.00
24.30,19.60,9.00,0.00,0.00,0.00,0.00,0.00
23.70,18.60,7.70,0.00,0.00,0.00,0.00,0.00
24.30,19.20,7.90,0.00,0.00,0.00,0.00,0.00
24.30,19.70,8.00,0.00,0.00,0.00,0.00,0.00
24.30,19.20,8.30,0.00,0.00,0.00,0.00,0.00
