#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.70,9.30,4.30,0.00,0.00,0.00,0.00,0.00
15.00,9.90,4.30,0.00,0.00,0.00,0.00,0.00
14.70,9.30,4.00,0.00,0.00,0.00,0.00,0.00
14.60,9.30,4.30,0.00,0.00,0.00,0.00,0.00
15.00,9.70,4.60,0.00,0.00,0.00,0.00,0.00
15.00,9.60,5.00,0.00,0.00,0.00,0.00,0.00
15.00,9.70,4.00,0.00,0.00,0.00,0.00,0.00
15.30,9.60,4.00,0.00,0.00,0.00,0.00,0.00
15.00,9.30,5.30,0.00,0.00,0.00,0.00,0.00
15.00,10.40,4.00,0.00,0.00,0.00,0.00,0.00
15.00,9.70,4.60,0.00,0.00,0.00,0.00,0.00
14.70,9.00,4.00,0.00,0.00,0.00,0.00,0.00
15.00,10.00,4.60,0.00,0.00,0.00,0.00,0.00
14.30,9.40,4.00,0.00,0.00,0.00,0.00,0.00
15.00,9.70,5.00,0.00,0.00,0.00,0.00,0.00
15.00,9.30,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.00,0.00,0.00,0.00,0.00,0.00
15.00,10.00,4.70,0.00,0.00,0.00,0.00,0.00
14.60,9.00,4.00,0.00,0.00,0.00,0.00,0.00
15.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00
14.60,9.70,4.00,0.00,0.00,0.00,0.00,0.00
14.70,9.70,4.30,0.00,0.00,0.00,0.00,0.00
14.60,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.70,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.60,9.30,4.00,0.00,0.00,0.00,0.00,0.00
14.70,9.30,4.60,0.00,0.00,0.00,0.00,0.00
14.60,10.00,4.30,0.00,0.00,0.00,0.00,0.00
14.70,9.30,4.70,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.30,0.00,0.00,0.00,0.00,0.00
13.30,13.30,13.30,0.00,0.00,0.00,0.00,0.00
20.00,15.00,6.40,0.00,0.00,0.00,0.00,0.00
19.60,14.60,6.60,0.00,0.00,0.00,0.00,0.00
19.70,15.40,6.60,0.00,0.00,0.00,0.00,0.00
19.60,16.90,6.00,0.00,0.00,0.00,0.00,0.00
19.70,19.00,6.70,0.00,0.00,0.00,0.00,0.00
19.30,18.00,6.00,0.00,0.00,0.00,0.00,0.00
19.00,18.00,6.60,0.00,0.00,0.00,0.00,0.00
19.90,15.20,6.60,0.00,0.00,0.00,0.00,0.00
19.70,15.00,6.30,0.00,0.00,0.00,0.00,0.00
19.90,14.90,6.60,0.00,0.00,0.00,0.00,0.00
19.70,14.60,6.30,0.00,0.00,0.00,0.00,0.00
19.60,14.90,6.60,0.00,0.00,0.00,0.00,0.00
