reactor,crimson-osd
106.70,99.90
94.70,97.00
94.90,97.00
96.60,97.00
93.00,96.30
89.60,97.00
89.30,96.30
85.00,96.70
83.70,97.30
83.40,96.00
82.60,96.30
83.10,96.30
85.40,96.30
85.40,96.00
83.70,96.00
86.40,96.30
89.40,96.30
88.10,95.70
87.00,96.00
89.00,95.70
86.30,96.00
86.30,95.00
86.70,95.70
85.70,95.30
85.70,95.70
85.80,95.70
84.70,95.30
84.00,94.40
84.30,95.30
84.40,94.40
193.30,66.70
176.00,55.30
174.80,55.50
179.00,54.00
175.80,54.80
175.10,54.30
174.50,53.80
179.00,52.70
175.00,54.20
178.00,54.30
177.10,53.20
177.30,55.00
176.70,55.10
176.60,54.00
176.10,54.50
175.00,54.30
176.60,55.50
176.90,54.70
176.80,54.50
176.30,54.70
180.00,54.00
178.70,54.50
177.00,53.70
178.40,54.20
176.60,54.70
177.10,54.20
175.70,55.00
176.40,53.80
177.70,55.00
175.50,54.20
186.60,99.90
175.40,92.70
178.00,94.00
175.40,93.40
176.60,93.30
174.10,92.70
176.70,94.00
176.40,93.40
177.00,94.00
174.80,93.00
176.40,94.00
175.70,92.70
176.30,93.70
174.80,92.70
178.00,93.30
175.40,93.40
178.70,93.70
174.40,93.00
175.30,93.70
176.50,93.40
175.70,93.70
177.70,92.70
177.00,93.70
173.70,93.30
177.40,93.00
175.70,93.30
176.00,93.70
176.00,93.30
171.40,92.40
177.40,93.70
226.70,86.70
237.90,75.10
239.00,79.30
235.90,77.10
241.60,77.00
239.20,77.40
239.30,76.70
234.50,77.40
240.70,77.70
237.60,78.40
239.60,78.70
238.70,78.30
237.90,75.40
239.90,78.70
241.10,76.70
238.30,77.00
239.50,78.40
239.30,78.00
237.90,77.70
241.00,78.00
237.30,78.10
239.00,78.00
235.50,77.70
240.20,77.70
237.20,78.10
240.00,77.70
239.80,76.70
239.00,78.30
237.10,77.70
239.40,77.30
240.10,93.30
228.30,95.00
231.10,95.00
228.60,95.00
229.50,95.00
228.30,94.30
228.50,94.70
230.30,95.30
226.90,94.70
227.20,93.70
229.60,94.70
232.30,95.00
229.60,94.70
233.60,94.70
229.60,94.70
229.80,95.00
232.60,95.00
230.90,94.40
226.90,95.30
230.60,94.70
228.40,95.30
227.50,94.00
232.00,95.00
231.50,94.40
233.30,95.30
229.30,94.70
228.00,94.70
230.90,94.70
228.20,95.00
229.20,94.70
231.30,87.50
249.60,89.70
243.20,87.70
244.70,87.00
249.50,86.70
247.00,86.30
251.10,88.00
254.30,87.30
252.70,86.70
240.40,90.30
249.40,87.70
248.00,88.70
247.90,86.00
249.00,84.00
252.80,87.00
251.60,89.00
248.80,89.40
255.00,86.70
250.50,89.00
251.60,89.00
250.80,89.40
248.30,86.70
248.50,87.00
251.60,84.70
244.50,88.40
252.90,87.70
244.20,87.00
245.00,85.30
250.60,87.30
249.20,87.00
206.60,99.90
231.50,93.40
242.20,92.00
228.40,92.70
227.20,94.70
238.30,92.30
238.90,90.70
225.00,93.70
226.20,91.70
227.10,90.30
224.60,94.00
225.30,92.70
218.90,95.00
229.40,91.00
226.80,91.00
224.70,93.30
242.50,89.40
228.00,92.00
234.10,91.00
233.00,88.30
233.90,92.00
222.00,95.70
225.60,95.30
234.40,93.00
220.30,92.70
231.90,93.30
223.90,94.40
219.40,96.30
233.10,94.00
228.40,91.30
239.90,46.70
242.20,90.70
244.60,87.30
239.30,88.70
236.90,93.00
243.00,94.00
244.80,85.70
247.30,83.30
247.90,91.40
249.30,82.70
237.80,90.70
243.60,89.30
242.50,91.00
239.00,85.00
242.50,89.70
244.70,87.30
241.80,88.40
247.70,85.30
252.80,78.70
249.90,86.30
244.90,89.70
238.00,92.30
246.20,92.70
244.30,89.00
241.50,86.70
246.20,92.70
236.20,89.70
243.30,87.30
243.50,91.40
241.90,88.00
213.30,86.70
219.50,92.40
235.30,95.00
225.30,92.40
226.30,94.30
213.60,94.70
221.70,96.30
220.60,96.70
236.70,89.30
213.90,96.00
224.30,95.70
217.90,97.70
235.40,87.00
226.20,93.00
72.30,39.00
1.30,1.00
0.90,0.30
2.10,0.70
1.30,0.70
1.30,0.70
2.00,1.00
0.90,0.30
1.30,0.30
1.30,1.00
1.30,0.70
2.70,0.70
0.60,0.30
0.60,0.70
2.70,1.00
