#reactor,perf-crimson-ms
15.50,0.50
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
