#reactor,perf-crimson-ms
17.40,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
18.60,0.60
