#reactor,perf-crimson-ms
1259.10,99.90
1454.40,97.30
1458.90,97.30
1454.60,97.70
1458.60,97.30
1455.00,97.00
1457.20,97.70
1455.00,97.30
1459.70,97.70
1453.40,97.00
1459.70,98.00
1452.90,97.00
1459.20,97.70
1454.50,97.00
1459.50,97.30
1453.80,97.30
1459.90,97.70
1453.10,97.30
1458.10,97.30
1455.00,97.30
1458.90,97.70
