#reactor,perf-crimson-ms
1498.50,99.90
1481.10,98.70
1458.80,97.30
1467.50,97.70
1460.40,97.00
1465.80,97.70
1460.50,97.30
1466.80,97.30
1459.80,97.30
1464.80,98.00
1461.00,97.00
1466.80,97.70
1459.20,97.30
1465.90,97.30
1459.60,97.30
1466.70,97.70
1459.60,97.00
1465.60,98.00
1460.30,97.30
1465.30,97.30
1459.90,97.00
1466.60,98.00
1459.90,97.30
