#reactor,perf-crimson-ms
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
88.80,0.80
