#reactor,perf-crimson-ms
746.40,93.30
2620.50,97.70
2630.80,98.00
2623.00,97.70
2620.20,97.70
2631.30,97.70
2620.60,97.70
2631.70,98.00
2620.40,97.70
2629.70,98.00
2623.30,97.70
2618.60,97.30
2632.20,98.00
2621.10,97.30
2629.60,98.30
2621.80,97.30
2630.70,98.00
2621.90,97.30
2620.80,97.70
2630.00,98.00
2621.30,97.70
