#reactor,perf-crimson-ms
36.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
55.00,1.00
