#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.30,53.20,15.50,0.00,0.00,0.00,0.00,0.00
69.80,49.80,16.50,0.00,0.00,0.00,0.00,0.00
69.00,51.20,15.40,0.00,0.00,0.00,0.00,0.00
68.50,47.20,15.60,0.00,0.00,0.00,0.00,0.00
70.60,51.00,16.20,0.00,0.00,0.00,0.00,0.00
69.80,50.00,19.50,0.00,0.00,0.00,0.00,0.00
69.00,53.30,13.70,0.00,0.00,0.00,0.00,0.00
67.40,47.40,16.60,0.00,0.00,0.00,0.00,0.00
68.90,46.90,16.70,0.00,0.00,0.00,0.00,0.00
69.60,51.90,14.80,0.00,0.00,0.00,0.00,0.00
70.90,49.30,17.70,0.00,0.00,0.00,0.00,0.00
67.40,50.30,14.50,0.00,0.00,0.00,0.00,0.00
71.90,51.10,15.80,0.00,0.00,0.00,0.00,0.00
70.90,49.30,17.40,0.00,0.00,0.00,0.00,0.00
70.50,50.70,14.80,0.00,0.00,0.00,0.00,0.00
69.30,50.30,17.50,0.00,0.00,0.00,0.00,0.00
69.00,51.10,15.40,0.00,0.00,0.00,0.00,0.00
70.30,47.90,16.50,0.00,0.00,0.00,0.00,0.00
68.50,47.80,15.70,0.00,0.00,0.00,0.00,0.00
69.60,54.30,15.70,0.00,0.00,0.00,0.00,0.00
71.60,50.30,18.40,0.00,0.00,0.00,0.00,0.00
66.80,48.10,14.20,0.00,0.00,0.00,0.00,0.00
69.60,51.60,17.00,0.00,0.00,0.00,0.00,0.00
73.50,50.60,16.90,0.00,0.00,0.00,0.00,0.00
72.10,50.10,15.30,0.00,0.00,0.00,0.00,0.00
69.40,51.00,15.10,0.00,0.00,0.00,0.00,0.00
68.30,47.60,17.50,0.00,0.00,0.00,0.00,0.00
69.60,49.70,17.80,0.00,0.00,0.00,0.00,0.00
72.80,51.40,14.00,0.00,0.00,0.00,0.00,0.00
41.30,29.50,11.80,0.00,0.00,0.00,0.00,0.00
69.30,48.40,16.10,0.00,0.00,0.00,0.00,0.00
65.20,48.70,13.50,0.00,0.00,0.00,0.00,0.00
63.40,42.20,14.40,0.00,0.00,0.00,0.00,0.00
64.90,48.00,15.00,0.00,0.00,0.00,0.00,0.00
66.50,48.30,15.50,0.00,0.00,0.00,0.00,0.00
64.40,42.80,16.50,0.00,0.00,0.00,0.00,0.00
