#reactor,crimson-osd
187.60,93.80
287.70,95.40
288.90,95.70
287.10,90.70
287.90,95.30
287.00,95.40
289.20,95.00
288.20,95.00
288.20,95.00
287.30,95.30
288.90,94.00
287.70,94.40
287.90,95.40
289.00,94.70
286.70,95.40
286.70,94.40
286.70,94.70
289.30,96.00
287.40,92.70
288.70,93.70
288.30,95.00
287.50,95.30
288.30,94.70
288.60,94.00
288.50,95.00
288.20,96.00
288.40,94.70
286.00,96.00
288.00,94.70
289.00,95.70
264.60,88.20
287.00,95.70
286.50,94.40
285.90,95.30
287.70,93.70
285.90,94.40
285.90,91.10
289.40,94.00
286.00,94.40
288.60,95.70
285.00,95.00
287.10,95.30
286.70,94.00
286.60,95.70
287.30,93.40
288.00,95.00
287.70,94.00
288.80,93.40
286.30,95.40
285.80,93.00
287.50,95.40
287.90,95.00
289.10,95.00
288.00,95.30
288.40,95.00
287.70,93.00
284.10,94.70
289.60,95.30
286.40,95.00
286.80,96.00
293.70,99.90
286.20,95.70
285.30,94.40
287.00,95.40
287.90,94.70
289.40,94.40
287.40,93.40
287.00,92.70
286.70,95.40
287.10,93.40
286.10,94.70
283.30,91.00
287.00,95.40
289.10,93.40
285.60,90.10
287.10,95.30
288.10,95.00
288.20,94.40
287.30,93.00
288.00,95.70
285.60,95.70
287.70,94.70
287.30,95.70
285.90,92.70
286.30,95.70
285.30,94.70
290.00,94.70
287.40,92.70
286.70,95.70
287.60,92.70
293.60,99.90
289.10,95.00
286.70,94.40
287.40,92.70
287.00,95.00
288.20,93.70
283.80,94.00
288.20,94.70
285.40,95.40
286.40,94.40
287.50,95.00
289.00,93.70
281.70,95.00
287.40,95.30
288.40,93.00
285.60,93.40
287.80,95.00
287.30,95.30
286.40,92.70
288.80,95.70
286.70,95.40
286.70,94.70
287.80,95.40
288.40,94.70
287.70,94.70
287.20,94.40
287.70,94.40
288.00,95.00
285.60,95.40
289.10,95.00
299.90,93.80
285.80,95.70
288.60,94.00
285.10,94.70
287.00,94.40
286.70,95.40
289.00,94.70
286.70,94.70
288.90,94.70
287.70,94.00
287.20,95.70
288.40,92.00
288.10,95.40
288.60,94.00
288.00,91.70
288.40,95.40
289.10,93.40
287.60,94.00
288.20,95.70
288.80,93.00
285.40,95.70
289.00,95.70
286.70,92.70
284.90,94.70
285.50,95.70
287.90,94.00
288.00,95.40
288.70,91.70
287.30,93.70
289.30,95.30
293.80,93.80
287.40,94.70
288.50,88.40
287.10,96.00
287.90,91.40
285.50,96.00
288.00,95.00
287.70,94.40
288.80,95.70
287.00,96.40
282.90,94.70
287.70,94.40
289.00,93.70
286.80,91.40
289.00,96.00
287.30,95.40
289.00,95.30
284.50,90.40
287.00,96.00
285.00,95.70
289.80,95.30
288.00,95.40
285.20,93.70
286.70,96.00
289.60,96.00
288.50,95.40
287.30,90.70
287.20,95.40
288.50,89.40
286.70,95.40
281.20,87.50
288.50,95.70
288.30,95.30
287.80,94.70
288.00,95.70
285.30,93.70
287.90,95.70
288.00,95.70
287.70,94.00
286.70,87.00
286.90,94.70
288.40,94.40
288.40,93.40
286.00,90.40
286.30,94.70
287.30,95.70
287.60,93.40
287.70,95.70
289.60,96.00
284.30,94.70
288.70,96.30
288.80,94.70
284.30,92.00
287.70,94.40
287.30,93.70
288.40,94.70
288.00,94.40
285.40,94.40
288.40,96.00
288.00,94.40
281.20,93.80
286.70,94.40
289.00,92.70
288.50,95.40
287.90,95.30
287.70,91.10
282.00,96.00
288.50,92.10
287.20,93.70
287.80,95.00
287.10,91.40
285.30,92.70
287.60,94.70
282.10,93.40
288.60,93.00
285.70,95.40
288.70,93.00
289.10,95.30
287.40,95.00
288.80,96.00
289.00,96.00
287.70,92.10
288.60,94.40
287.40,92.40
289.30,92.70
287.20,92.40
289.00,95.70
289.00,93.00
285.00,95.00
287.70,93.00
281.20,93.80
286.00,95.70
287.40,92.70
287.60,91.70
283.60,94.00
288.30,92.70
287.10,88.40
287.00,96.30
287.60,96.00
283.60,89.70
288.90,94.40
282.10,89.10
281.30,83.10
287.40,93.00
289.30,93.40
285.00,89.10
289.00,96.00
288.90,96.00
288.70,93.00
287.00,95.70
289.10,94.00
287.60,96.00
287.70,94.70
288.10,93.70
289.30,93.70
287.10,95.70
287.80,93.70
288.10,94.40
288.60,93.00
284.80,90.40
293.60,93.80
284.40,96.30
287.80,95.70
289.30,91.70
287.40,94.70
289.00,93.70
286.00,96.00
283.90,89.00
284.00,87.40
284.00,95.00
285.30,91.70
282.70,90.40
288.20,95.00
286.00,93.40
288.70,90.70
287.40,95.40
285.70,91.00
288.30,90.70
286.10,94.40
288.70,95.00
287.30,94.70
279.30,92.00
287.10,95.40
287.60,92.00
281.80,94.00
286.80,92.70
287.50,91.40
285.50,94.70
286.20,91.40
286.80,95.00
287.60,99.90
285.70,95.00
288.30,92.00
283.60,93.70
286.30,93.00
286.30,91.70
288.60,94.00
289.80,95.70
283.70,93.40
282.40,92.00
284.70,89.40
286.10,94.70
286.00,92.70
286.60,94.00
289.10,93.70
285.70,95.70
285.00,96.00
286.70,93.70
288.30,96.00
289.40,93.00
287.90,96.30
286.10,94.00
288.60,95.70
287.00,93.40
288.50,92.70
288.00,96.30
285.00,93.40
288.30,94.00
287.70,93.40
285.00,95.00
293.70,93.80
288.10,95.00
288.20,95.00
287.40,94.00
287.00,94.40
285.70,92.70
280.50,92.70
288.00,94.40
284.20,89.70
282.70,94.00
288.40,95.00
287.90,94.70
286.80,95.00
285.10,94.40
284.80,95.30
286.10,94.70
289.00,94.70
282.70,93.70
285.90,94.70
287.50,95.00
280.40,93.40
288.20,95.30
285.00,91.70
288.10,95.30
285.10,95.30
278.40,93.70
283.00,90.00
287.30,95.30
288.10,95.30
284.10,95.00
281.20,93.80
286.80,92.70
286.90,94.40
288.60,92.70
288.30,94.40
286.80,94.40
287.60,93.40
286.40,94.40
287.60,94.40
288.60,94.40
287.40,93.00
288.30,93.70
287.70,90.40
287.50,93.40
288.40,92.40
285.30,95.00
288.70,95.30
285.20,94.70
288.60,95.00
288.20,95.00
285.90,95.30
288.90,93.40
286.70,93.70
288.60,93.70
286.30,94.40
282.10,91.00
285.00,92.40
289.00,94.70
289.10,95.00
288.40,93.00
281.20,93.80
287.40,94.00
285.90,94.70
290.20,95.30
286.70,94.00
288.70,94.40
289.30,95.00
285.80,94.40
287.60,95.70
286.50,94.40
286.90,95.30
289.70,95.30
286.70,95.30
285.90,93.70
289.80,95.00
283.60,95.00
287.40,94.70
289.30,94.00
289.40,94.40
287.30,95.30
287.40,95.40
288.30,95.00
287.60,93.00
288.90,94.40
287.40,94.00
286.70,95.00
287.90,92.70
289.10,95.70
286.70,95.00
284.10,95.70
293.60,87.50
289.70,95.70
284.20,92.70
289.00,94.70
285.80,95.00
287.40,95.00
287.00,93.40
287.30,93.00
286.50,93.40
289.10,95.30
286.00,95.30
289.40,95.30
285.00,93.70
286.40,93.70
285.50,95.30
288.30,94.70
288.40,94.70
287.60,92.00
282.40,93.70
286.60,93.40
289.00,95.70
286.70,94.40
287.70,95.70
288.40,94.70
286.70,94.70
287.50,95.30
286.70,94.70
289.00,94.70
286.50,95.70
286.70,95.00
287.50,87.50
287.70,93.00
287.70,95.00
289.40,95.00
287.70,93.70
287.00,93.70
284.20,94.70
286.90,93.70
286.50,94.00
285.90,94.70
288.10,94.40
287.80,94.40
287.00,95.00
288.60,94.40
287.40,94.40
287.00,95.00
288.00,94.70
287.10,93.70
287.90,93.40
288.40,93.00
289.20,94.70
282.20,94.70
285.10,95.30
287.20,94.70
287.00,95.00
285.30,94.70
290.70,94.40
283.30,94.40
285.90,94.70
285.00,95.00
276.40,88.20
285.20,91.70
281.10,94.70
283.60,94.00
279.50,95.30
279.50,90.00
284.40,94.40
281.20,92.40
280.90,92.40
286.70,94.00
277.70,93.00
287.00,93.70
285.00,94.40
287.70,93.70
285.00,92.40
284.60,92.40
286.80,94.40
285.20,92.70
285.10,94.00
288.10,95.30
281.60,95.00
285.40,95.00
283.00,95.00
282.20,90.70
286.90,95.30
277.90,95.70
288.10,93.40
284.30,91.40
281.10,94.40
286.00,95.00
293.60,93.80
276.50,91.40
281.20,85.00
280.40,68.00
279.40,85.40
279.70,80.10
281.70,84.30
278.90,84.10
278.70,77.70
283.30,84.30
280.40,81.10
282.00,84.70
279.20,90.70
277.40,85.40
283.40,85.70
281.00,83.10
274.60,79.10
276.80,70.80
282.00,75.70
284.50,82.10
277.80,88.00
279.30,77.70
281.80,84.10
280.70,82.10
280.40,84.30
280.00,82.10
280.20,87.70
282.80,86.00
283.20,88.70
275.40,73.10
293.60,93.80
264.60,86.70
282.80,87.40
276.30,85.00
279.30,92.70
282.60,90.00
278.80,84.70
281.20,91.70
280.90,91.70
285.10,90.40
280.80,94.40
280.20,94.00
282.10,88.70
278.90,91.40
280.30,94.00
282.50,92.40
278.00,89.40
275.70,89.70
279.90,87.40
280.40,88.00
276.30,89.70
283.40,92.40
282.40,92.70
279.80,90.70
283.00,93.30
281.20,87.40
280.10,92.40
282.70,94.30
284.10,87.40
283.50,90.00
287.50,93.80
264.00,85.00
283.40,90.70
281.20,92.40
281.30,84.30
284.10,91.70
284.10,93.00
285.60,92.70
282.50,93.00
282.10,90.70
280.40,89.70
283.00,89.00
275.80,85.70
286.80,91.70
280.20,93.70
279.40,90.00
279.70,86.70
285.10,89.00
284.20,88.70
282.00,92.40
283.70,92.00
281.50,93.70
283.90,90.40
279.90,88.70
276.90,92.40
282.70,88.40
282.80,90.00
280.80,95.30
281.20,91.00
282.60,88.00
287.50,68.80
260.30,81.70
255.20,88.40
269.20,89.00
260.50,91.70
263.50,89.40
259.70,87.30
267.10,92.70
253.00,77.30
246.80,90.70
249.30,88.30
245.60,88.40
255.10,90.70
241.50,88.70
246.40,90.70
250.80,89.70
248.00,89.00
248.80,87.70
247.00,90.30
247.50,88.00
238.20,88.40
251.70,89.30
248.20,89.00
244.00,89.00
250.50,90.70
251.30,91.00
251.20,88.00
252.30,91.70
250.50,89.00
246.70,90.30
276.40,94.10
262.10,80.10
277.70,92.00
282.40,88.70
281.50,95.00
280.30,91.00
281.30,92.00
279.70,89.70
275.30,91.70
280.80,91.00
280.10,88.00
278.60,93.00
272.10,88.40
280.70,91.70
281.70,91.00
281.10,93.40
280.50,91.00
281.40,93.40
279.20,90.00
278.50,90.00
278.50,91.00
279.00,94.00
276.80,89.70
281.40,92.40
281.90,88.70
275.50,91.00
283.90,92.30
278.60,89.00
275.60,90.00
279.70,92.70
299.90,93.80
275.90,86.00
279.40,91.40
281.80,92.70
280.20,90.00
282.30,91.30
281.50,89.40
280.10,89.70
282.80,93.70
279.70,86.00
279.90,91.40
284.30,93.00
279.20,88.70
278.50,91.00
282.60,93.70
282.20,89.70
286.70,91.70
281.30,93.00
283.10,90.40
281.40,90.00
284.40,89.70
281.20,92.40
282.40,93.40
278.90,87.30
283.40,91.00
285.30,93.00
280.50,90.70
278.70,92.00
282.00,86.70
282.10,92.70
293.60,93.80
263.60,84.10
269.50,92.40
278.70,91.00
276.00,90.70
279.70,92.70
274.00,93.30
272.40,92.00
275.30,91.70
277.30,82.70
265.10,83.70
276.30,83.30
280.10,89.70
278.90,90.30
278.00,88.70
281.00,85.70
278.30,88.40
272.60,88.30
273.00,86.40
272.10,82.40
274.70,88.00
276.70,88.00
283.60,90.00
271.70,87.70
267.10,83.30
280.00,86.00
280.70,89.70
277.30,89.30
275.30,84.10
274.00,88.70
256.20,93.80
234.40,79.10
234.60,88.00
242.70,91.40
236.30,91.00
219.80,90.40
226.20,84.70
217.90,92.00
205.90,93.00
216.00,90.70
218.00,92.70
206.90,92.40
220.40,91.70
209.00,92.40
218.90,92.30
213.30,91.40
213.30,92.70
218.60,91.70
214.70,93.00
202.30,92.00
222.30,92.70
216.70,92.00
206.30,92.00
221.60,91.40
212.10,93.00
212.00,91.00
219.00,92.30
207.60,91.70
215.30,91.70
213.60,91.00
274.90,93.80
277.00,87.40
284.80,94.00
279.70,91.70
282.80,87.40
280.20,91.40
285.40,91.30
283.60,94.40
283.00,90.70
283.00,91.40
285.20,93.70
284.30,94.30
280.10,90.40
283.40,86.70
279.00,92.30
282.70,91.70
282.40,95.00
284.10,91.00
282.50,93.00
286.70,94.00
280.10,93.00
279.70,90.70
283.70,90.70
284.90,92.00
283.90,91.00
282.90,93.70
282.50,90.70
282.90,90.30
282.20,91.70
282.90,92.00
