reactor,crimson-osd
140.10,26.70
213.30,19.90
214.00,19.70
212.30,20.60
214.00,20.00
212.60,19.60
214.30,21.00
214.60,20.30
213.10,20.30
212.60,20.90
213.10,20.30
213.20,20.30
213.60,20.70
214.40,19.60
213.00,20.30
212.90,21.00
213.90,20.60
214.30,20.70
213.90,19.90
214.30,20.30
212.60,19.90
214.00,20.30
213.70,18.90
215.00,21.00
213.30,19.90
213.30,20.30
212.60,20.30
212.30,20.00
213.90,20.30
214.40,20.70
280.00,99.90
245.20,93.70
247.40,94.00
243.20,94.00
246.10,93.70
246.70,94.00
247.90,94.30
246.90,93.70
247.70,94.30
247.00,93.70
245.70,94.00
245.50,93.00
248.30,94.30
245.50,94.00
246.60,94.30
244.90,93.70
248.30,94.30
246.50,93.70
246.00,94.30
248.20,93.70
246.60,94.30
248.50,93.70
246.30,94.30
248.00,94.00
248.80,94.00
247.30,93.70
246.00,93.00
245.20,94.00
247.50,94.00
248.20,93.70
446.60,73.30
403.90,59.70
405.60,60.50
402.00,60.50
407.70,59.70
402.00,58.80
407.70,60.00
405.40,59.80
404.30,59.00
404.90,59.80
405.40,59.30
405.40,60.10
409.00,60.00
404.40,59.30
398.10,59.50
406.00,59.00
407.40,60.10
408.60,61.00
402.90,58.80
408.10,60.30
405.60,59.80
407.60,59.30
402.60,59.80
406.40,59.30
395.10,57.80
406.70,60.30
405.00,60.10
405.50,59.30
406.30,58.50
407.30,61.30
513.20,86.70
450.00,92.70
453.50,91.70
446.00,92.00
451.80,92.00
452.40,92.30
449.80,92.00
451.60,92.30
455.90,91.70
452.00,92.30
443.80,90.70
454.60,92.00
453.20,92.00
451.40,92.70
449.80,91.70
451.10,92.70
449.90,92.00
454.60,92.30
451.80,92.00
452.10,92.30
450.10,92.40
453.00,92.00
450.80,92.40
447.00,90.70
451.10,92.00
451.60,92.70
452.10,92.00
453.30,92.30
454.10,91.70
453.80,92.30
559.90,73.30
486.00,67.00
482.70,67.10
483.40,66.00
483.70,67.10
483.00,66.70
488.20,67.80
487.90,67.70
480.30,66.80
486.40,67.00
481.70,66.40
490.40,68.00
486.10,67.80
483.00,66.00
482.40,66.80
481.30,66.70
487.70,67.80
485.30,67.70
481.30,66.10
479.00,66.70
486.10,66.10
489.70,67.70
483.70,66.40
486.60,67.30
485.90,66.80
484.70,67.30
487.00,67.10
482.20,67.00
483.40,66.40
489.40,67.30
526.50,93.30
429.90,89.40
431.60,88.70
430.00,89.30
429.20,89.00
428.00,89.70
435.20,89.40
432.40,89.70
421.70,87.70
431.50,89.70
427.50,89.00
435.70,89.70
431.60,89.00
428.70,89.30
429.90,89.40
430.70,89.30
434.80,89.40
435.70,89.70
429.60,88.70
427.90,88.30
426.90,89.00
431.60,89.70
426.50,88.70
435.30,90.00
432.90,89.00
428.70,89.70
434.70,89.00
431.70,89.70
431.90,89.00
435.10,89.70
553.20,73.30
448.80,61.10
442.30,60.70
402.10,54.80
415.60,56.70
442.50,60.80
451.10,61.30
439.20,60.80
452.80,61.70
451.80,62.10
443.60,60.70
445.70,61.10
444.00,60.70
433.60,59.80
450.10,61.70
445.80,61.10
449.30,61.70
446.40,61.50
442.90,60.70
448.90,60.80
449.00,61.70
442.50,60.10
438.30,59.70
446.60,61.10
445.00,61.00
443.90,60.50
451.30,61.70
443.20,60.80
444.00,60.70
449.70,62.10
560.00,80.00
433.90,59.00
441.10,60.10
439.70,60.00
443.50,60.10
447.80,61.70
439.20,60.10
447.40,60.70
440.40,60.50
452.10,61.70
439.80,60.10
443.00,60.70
442.70,60.50
442.10,60.00
447.80,61.10
443.40,60.50
443.30,60.70
440.80,60.10
445.70,60.30
449.90,61.50
437.70,59.70
442.00,60.10
437.40,59.70
446.90,61.10
447.00,61.00
446.80,61.10
438.70,60.70
439.80,60.10
449.40,61.30
441.10,60.50
512.70,75.00
433.50,58.70
443.80,60.80
445.60,61.70
454.10,62.50
441.10,60.30
435.50,59.80
441.60,60.70
436.60,60.10
439.90,60.30
440.20,59.80
444.90,61.70
451.20,61.50
445.00,60.70
449.80,62.10
440.40,60.00
439.00,59.80
437.60,59.30
436.80,59.80
443.70,61.00
437.20,59.50
446.70,61.30
445.50,61.10
451.30,62.00
454.10,62.50
437.70,60.30
444.50,61.50
438.00,60.00
441.20,59.80
441.30,60.70
500.20,75.00
460.80,65.00
468.90,66.40
458.90,65.30
460.80,65.80
449.30,63.70
457.00,65.10
457.30,64.70
450.80,63.10
468.70,67.30
456.20,64.10
467.70,66.30
467.80,66.80
458.80,64.70
451.90,63.80
453.70,63.30
453.80,64.10
463.00,65.30
449.50,64.10
464.00,65.30
457.90,64.50
465.20,65.80
462.70,66.00
455.10,64.50
461.40,65.00
450.50,64.10
458.30,64.70
454.10,64.10
458.00,64.70
464.80,65.80
