#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115.10,82.90,36.80,0.00,0.00,0.00,0.00,0.00
114.60,81.50,35.00,0.00,0.00,0.00,0.00,0.00
114.20,82.60,37.10,0.00,0.00,0.00,0.00,0.00
114.50,80.70,35.00,0.00,0.00,0.00,0.00,0.00
114.50,82.40,34.70,0.00,0.00,0.00,0.00,0.00
115.00,83.50,36.60,0.00,0.00,0.00,0.00,0.00
114.90,81.70,37.30,0.00,0.00,0.00,0.00,0.00
112.90,81.50,36.50,0.00,0.00,0.00,0.00,0.00
112.30,81.20,31.70,0.00,0.00,0.00,0.00,0.00
113.30,81.00,37.40,0.00,0.00,0.00,0.00,0.00
114.20,83.00,35.60,0.00,0.00,0.00,0.00,0.00
112.20,79.20,34.70,0.00,0.00,0.00,0.00,0.00
111.60,80.40,37.80,0.00,0.00,0.00,0.00,0.00
114.20,83.10,34.50,0.00,0.00,0.00,0.00,0.00
115.60,81.00,36.50,0.00,0.00,0.00,0.00,0.00
112.30,82.70,35.00,0.00,0.00,0.00,0.00,0.00
115.00,81.60,35.90,0.00,0.00,0.00,0.00,0.00
111.50,78.20,35.00,0.00,0.00,0.00,0.00,0.00
113.80,79.50,36.00,0.00,0.00,0.00,0.00,0.00
113.50,83.70,35.10,0.00,0.00,0.00,0.00,0.00
113.60,79.90,35.80,0.00,0.00,0.00,0.00,0.00
112.60,82.20,35.00,0.00,0.00,0.00,0.00,0.00
114.00,83.30,36.80,0.00,0.00,0.00,0.00,0.00
113.10,80.10,34.70,0.00,0.00,0.00,0.00,0.00
111.70,79.40,36.90,0.00,0.00,0.00,0.00,0.00
108.90,79.80,36.20,0.00,0.00,0.00,0.00,0.00
109.30,77.80,36.50,0.00,0.00,0.00,0.00,0.00
113.70,81.00,35.00,0.00,0.00,0.00,0.00,0.00
112.00,81.90,34.70,0.00,0.00,0.00,0.00,0.00
143.00,86.80,43.40,0.00,0.00,0.00,0.00,0.00
143.20,103.40,45.20,0.00,0.00,0.00,0.00,0.00
143.10,103.30,44.70,0.00,0.00,0.00,0.00,0.00
142.60,103.40,45.70,0.00,0.00,0.00,0.00,0.00
142.50,102.90,41.50,0.00,0.00,0.00,0.00,0.00
143.30,104.30,46.80,0.00,0.00,0.00,0.00,0.00
141.50,102.30,43.50,0.00,0.00,0.00,0.00,0.00
140.70,104.80,43.20,0.00,0.00,0.00,0.00,0.00
141.40,100.80,44.60,0.00,0.00,0.00,0.00,0.00
142.50,101.10,45.20,0.00,0.00,0.00,0.00,0.00
143.20,104.80,43.20,0.00,0.00,0.00,0.00,0.00
143.20,103.00,45.40,0.00,0.00,0.00,0.00,0.00
142.40,105.90,43.30,0.00,0.00,0.00,0.00,0.00
143.90,103.10,44.30,0.00,0.00,0.00,0.00,0.00
141.50,104.80,42.80,0.00,0.00,0.00,0.00,0.00
143.20,102.50,45.00,0.00,0.00,0.00,0.00,0.00
142.20,104.80,41.90,0.00,0.00,0.00,0.00,0.00
142.40,103.50,48.40,0.00,0.00,0.00,0.00,0.00
142.70,99.90,46.90,0.00,0.00,0.00,0.00,0.00
142.20,107.70,44.00,0.00,0.00,0.00,0.00,0.00
142.60,99.60,42.60,0.00,0.00,0.00,0.00,0.00
141.60,102.00,44.20,0.00,0.00,0.00,0.00,0.00
142.30,103.00,44.90,0.00,0.00,0.00,0.00,0.00
142.80,103.70,43.10,0.00,0.00,0.00,0.00,0.00
142.60,106.10,44.30,0.00,0.00,0.00,0.00,0.00
143.90,102.10,44.20,0.00,0.00,0.00,0.00,0.00
141.00,101.20,44.70,0.00,0.00,0.00,0.00,0.00
139.80,105.80,41.20,0.00,0.00,0.00,0.00,0.00
141.70,99.20,42.50,0.00,0.00,0.00,0.00,0.00
142.30,103.30,43.80,0.00,0.00,0.00,0.00,0.00
149.10,99.20,55.90,0.00,0.00,0.00,0.00,0.00
159.80,119.40,51.40,0.00,0.00,0.00,0.00,0.00
163.20,120.10,51.90,0.00,0.00,0.00,0.00,0.00
161.90,120.50,50.70,0.00,0.00,0.00,0.00,0.00
160.80,115.90,51.80,0.00,0.00,0.00,0.00,0.00
162.80,121.70,50.60,0.00,0.00,0.00,0.00,0.00
161.60,118.60,49.50,0.00,0.00,0.00,0.00,0.00
162.20,123.50,54.30,0.00,0.00,0.00,0.00,0.00
163.00,117.20,50.10,0.00,0.00,0.00,0.00,0.00
160.10,121.70,50.10,0.00,0.00,0.00,0.00,0.00
161.50,118.80,50.50,0.00,0.00,0.00,0.00,0.00
162.60,120.80,51.40,0.00,0.00,0.00,0.00,0.00
161.00,118.40,48.40,0.00,0.00,0.00,0.00,0.00
161.40,118.20,52.00,0.00,0.00,0.00,0.00,0.00
160.20,122.50,54.80,0.00,0.00,0.00,0.00,0.00
161.30,116.30,52.30,0.00,0.00,0.00,0.00,0.00
161.50,122.00,50.30,0.00,0.00,0.00,0.00,0.00
160.50,116.00,49.90,0.00,0.00,0.00,0.00,0.00
159.90,120.30,49.60,0.00,0.00,0.00,0.00,0.00
160.80,117.10,50.70,0.00,0.00,0.00,0.00,0.00
161.80,120.70,48.90,0.00,0.00,0.00,0.00,0.00
159.90,117.90,50.60,0.00,0.00,0.00,0.00,0.00
163.00,119.90,50.20,0.00,0.00,0.00,0.00,0.00
160.80,119.60,49.50,0.00,0.00,0.00,0.00,0.00
159.60,120.10,49.80,0.00,0.00,0.00,0.00,0.00
160.10,114.70,48.50,0.00,0.00,0.00,0.00,0.00
158.80,119.90,51.30,0.00,0.00,0.00,0.00,0.00
161.40,120.00,50.50,0.00,0.00,0.00,0.00,0.00
157.30,114.90,52.50,0.00,0.00,0.00,0.00,0.00
159.50,120.40,55.10,0.00,0.00,0.00,0.00,0.00
217.70,136.60,68.30,0.00,0.00,0.00,0.00,0.00
168.90,133.10,54.90,0.00,0.00,0.00,0.00,0.00
169.30,130.90,55.80,0.00,0.00,0.00,0.00,0.00
171.50,132.20,55.80,0.00,0.00,0.00,0.00,0.00
167.50,131.60,57.10,0.00,0.00,0.00,0.00,0.00
171.30,131.70,54.20,0.00,0.00,0.00,0.00,0.00
168.90,133.40,53.60,0.00,0.00,0.00,0.00,0.00
170.00,133.40,57.90,0.00,0.00,0.00,0.00,0.00
172.10,131.00,55.90,0.00,0.00,0.00,0.00,0.00
172.20,134.00,54.10,0.00,0.00,0.00,0.00,0.00
170.90,132.50,56.10,0.00,0.00,0.00,0.00,0.00
170.00,133.40,56.20,0.00,0.00,0.00,0.00,0.00
172.60,132.20,56.10,0.00,0.00,0.00,0.00,0.00
167.10,131.30,56.20,0.00,0.00,0.00,0.00,0.00
169.30,129.70,55.60,0.00,0.00,0.00,0.00,0.00
170.40,133.40,53.70,0.00,0.00,0.00,0.00,0.00
166.90,130.00,54.00,0.00,0.00,0.00,0.00,0.00
167.60,133.10,54.00,0.00,0.00,0.00,0.00,0.00
171.10,130.40,55.00,0.00,0.00,0.00,0.00,0.00
171.60,132.20,56.30,0.00,0.00,0.00,0.00,0.00
169.20,132.50,54.10,0.00,0.00,0.00,0.00,0.00
169.10,128.60,54.90,0.00,0.00,0.00,0.00,0.00
170.80,135.20,54.90,0.00,0.00,0.00,0.00,0.00
168.70,129.50,55.10,0.00,0.00,0.00,0.00,0.00
172.80,132.50,56.60,0.00,0.00,0.00,0.00,0.00
169.50,134.90,56.40,0.00,0.00,0.00,0.00,0.00
172.40,131.90,57.70,0.00,0.00,0.00,0.00,0.00
173.10,133.10,56.80,0.00,0.00,0.00,0.00,0.00
170.60,132.80,57.10,0.00,0.00,0.00,0.00,0.00
167.20,130.70,54.10,0.00,0.00,0.00,0.00,0.00
129.80,123.90,100.30,0.00,0.00,0.00,0.00,0.00
170.20,130.40,51.40,0.00,0.00,0.00,0.00,0.00
170.30,130.50,54.10,0.00,0.00,0.00,0.00,0.00
173.10,132.50,57.40,0.00,0.00,0.00,0.00,0.00
173.10,133.90,56.50,0.00,0.00,0.00,0.00,0.00
172.90,130.60,55.40,0.00,0.00,0.00,0.00,0.00
169.30,131.60,53.50,0.00,0.00,0.00,0.00,0.00
171.80,131.70,58.00,0.00,0.00,0.00,0.00,0.00
173.70,130.80,55.50,0.00,0.00,0.00,0.00,0.00
168.70,129.50,53.60,0.00,0.00,0.00,0.00,0.00
172.70,130.20,54.20,0.00,0.00,0.00,0.00,0.00
170.30,129.80,55.20,0.00,0.00,0.00,0.00,0.00
172.60,131.80,54.00,0.00,0.00,0.00,0.00,0.00
171.80,133.80,54.20,0.00,0.00,0.00,0.00,0.00
172.20,130.50,58.80,0.00,0.00,0.00,0.00,0.00
173.70,133.00,55.10,0.00,0.00,0.00,0.00,0.00
169.10,126.60,54.70,0.00,0.00,0.00,0.00,0.00
174.50,135.70,53.60,0.00,0.00,0.00,0.00,0.00
170.40,128.50,56.20,0.00,0.00,0.00,0.00,0.00
170.90,132.60,54.50,0.00,0.00,0.00,0.00,0.00
173.70,130.20,55.30,0.00,0.00,0.00,0.00,0.00
172.10,131.10,54.80,0.00,0.00,0.00,0.00,0.00
171.50,132.70,56.70,0.00,0.00,0.00,0.00,0.00
171.50,130.60,53.60,0.00,0.00,0.00,0.00,0.00
170.90,129.40,56.10,0.00,0.00,0.00,0.00,0.00
172.10,129.40,54.20,0.00,0.00,0.00,0.00,0.00
169.40,129.50,55.50,0.00,0.00,0.00,0.00,0.00
170.00,130.80,53.60,0.00,0.00,0.00,0.00,0.00
170.30,128.80,57.90,0.00,0.00,0.00,0.00,0.00
174.70,133.20,54.50,0.00,0.00,0.00,0.00,0.00
88.50,118.00,35.40,0.00,0.00,0.00,0.00,0.00
161.00,129.10,52.70,0.00,0.00,0.00,0.00,0.00
168.70,133.30,54.60,0.00,0.00,0.00,0.00,0.00
169.10,132.20,53.80,0.00,0.00,0.00,0.00,0.00
167.50,132.90,56.40,0.00,0.00,0.00,0.00,0.00
171.90,135.10,55.30,0.00,0.00,0.00,0.00,0.00
168.50,133.00,54.40,0.00,0.00,0.00,0.00,0.00
163.50,128.10,53.30,0.00,0.00,0.00,0.00,0.00
169.30,133.60,56.80,0.00,0.00,0.00,0.00,0.00
169.10,131.50,54.80,0.00,0.00,0.00,0.00,0.00
169.80,133.70,53.70,0.00,0.00,0.00,0.00,0.00
170.20,133.40,55.60,0.00,0.00,0.00,0.00,0.00
168.30,129.30,54.10,0.00,0.00,0.00,0.00,0.00
168.20,133.80,55.50,0.00,0.00,0.00,0.00,0.00
170.20,134.50,56.40,0.00,0.00,0.00,0.00,0.00
169.00,133.60,54.20,0.00,0.00,0.00,0.00,0.00
169.80,132.20,54.30,0.00,0.00,0.00,0.00,0.00
167.90,130.80,52.90,0.00,0.00,0.00,0.00,0.00
164.80,128.20,54.70,0.00,0.00,0.00,0.00,0.00
170.60,131.30,53.60,0.00,0.00,0.00,0.00,0.00
169.60,137.80,55.70,0.00,0.00,0.00,0.00,0.00
168.90,129.20,56.20,0.00,0.00,0.00,0.00,0.00
169.90,133.50,54.40,0.00,0.00,0.00,0.00,0.00
171.30,136.00,54.10,0.00,0.00,0.00,0.00,0.00
170.40,133.50,55.50,0.00,0.00,0.00,0.00,0.00
170.40,133.20,57.90,0.00,0.00,0.00,0.00,0.00
165.70,132.30,52.60,0.00,0.00,0.00,0.00,0.00
174.90,134.60,56.90,0.00,0.00,0.00,0.00,0.00
167.90,133.00,55.00,0.00,0.00,0.00,0.00,0.00
170.30,134.00,53.00,0.00,0.00,0.00,0.00,0.00
141.60,106.20,47.20,0.00,0.00,0.00,0.00,0.00
162.50,128.20,52.60,0.00,0.00,0.00,0.00,0.00
170.30,136.00,55.30,0.00,0.00,0.00,0.00,0.00
172.60,131.80,54.80,0.00,0.00,0.00,0.00,0.00
170.30,128.10,53.60,0.00,0.00,0.00,0.00,0.00
170.20,133.80,55.00,0.00,0.00,0.00,0.00,0.00
171.90,130.50,54.70,0.00,0.00,0.00,0.00,0.00
168.90,131.20,54.70,0.00,0.00,0.00,0.00,0.00
170.00,132.40,54.80,0.00,0.00,0.00,0.00,0.00
173.20,130.80,54.50,0.00,0.00,0.00,0.00,0.00
172.70,133.90,54.40,0.00,0.00,0.00,0.00,0.00
120.00,92.90,37.30,0.00,0.00,0.00,0.00,0.00
156.20,125.10,49.00,0.00,0.00,0.00,0.00,0.00
154.60,122.10,48.50,0.00,0.00,0.00,0.00,0.00
154.30,128.20,49.70,0.00,0.00,0.00,0.00,0.00
157.30,124.30,49.20,0.00,0.00,0.00,0.00,0.00
155.60,127.40,48.30,0.00,0.00,0.00,0.00,0.00
156.70,122.80,48.50,0.00,0.00,0.00,0.00,0.00
153.40,126.10,50.40,0.00,0.00,0.00,0.00,0.00
152.70,122.60,48.80,0.00,0.00,0.00,0.00,0.00
155.10,127.00,49.70,0.00,0.00,0.00,0.00,0.00
155.00,124.20,47.90,0.00,0.00,0.00,0.00,0.00
156.80,123.60,48.40,0.00,0.00,0.00,0.00,0.00
155.40,125.70,49.30,0.00,0.00,0.00,0.00,0.00
156.20,124.50,48.50,0.00,0.00,0.00,0.00,0.00
156.10,126.90,49.60,0.00,0.00,0.00,0.00,0.00
154.30,118.70,47.70,0.00,0.00,0.00,0.00,0.00
155.70,129.90,50.10,0.00,0.00,0.00,0.00,0.00
152.80,121.20,48.90,0.00,0.00,0.00,0.00,0.00
158.40,126.10,48.80,0.00,0.00,0.00,0.00,0.00
212.40,123.90,53.10,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
