#msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,safe_timer,taskfin_librbd
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.60,9.40,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.00,4.40,0.00,0.00,0.00,0.00,0.00
14.60,9.60,4.30,0.00,0.00,0.00,0.00,0.00
14.70,9.40,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.40,4.00,0.00,0.00,0.00,0.00,0.00
14.70,9.70,5.00,0.00,0.00,0.00,0.00,0.00
14.30,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.70,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.60,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.60,9.30,4.00,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.30,4.00,0.00,0.00,0.00,0.00,0.00
14.30,9.70,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.60,9.30,4.00,0.00,0.00,0.00,0.00,0.00
14.00,9.30,4.30,0.00,0.00,0.00,0.00,0.00
14.30,9.60,4.00,0.00,0.00,0.00,0.00,0.00
14.70,9.40,4.30,0.00,0.00,0.00,0.00,0.00
14.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00
14.70,9.30,4.60,0.00,0.00,0.00,0.00,0.00
14.00,9.00,3.70,0.00,0.00,0.00,0.00,0.00
14.30,9.60,4.60,0.00,0.00,0.00,0.00,0.00
20.00,6.70,6.70,0.00,0.00,0.00,0.00,0.00
18.00,13.70,6.00,0.00,0.00,0.00,0.00,0.00
17.60,14.00,6.00,0.00,0.00,0.00,0.00,0.00
18.30,13.40,6.30,0.00,0.00,0.00,0.00,0.00
17.60,12.90,5.90,0.00,0.00,0.00,0.00,0.00
18.30,13.70,6.00,0.00,0.00,0.00,0.00,0.00
17.90,12.90,6.00,0.00,0.00,0.00,0.00,0.00
17.70,13.40,5.60,0.00,0.00,0.00,0.00,0.00
18.60,14.00,6.00,0.00,0.00,0.00,0.00,0.00
17.30,13.40,6.60,0.00,0.00,0.00,0.00,0.00
18.30,13.20,6.00,0.00,0.00,0.00,0.00,0.00
17.70,13.70,6.30,0.00,0.00,0.00,0.00,0.00
18.30,13.20,5.60,0.00,0.00,0.00,0.00,0.00
17.70,13.00,6.00,0.00,0.00,0.00,0.00,0.00
18.00,13.70,6.00,0.00,0.00,0.00,0.00,0.00
18.30,14.00,6.00,0.00,0.00,0.00,0.00,0.00
18.00,13.00,6.30,0.00,0.00,0.00,0.00,0.00
17.60,13.60,6.00,0.00,0.00,0.00,0.00,0.00
18.00,13.40,6.30,0.00,0.00,0.00,0.00,0.00
17.60,13.30,5.90,0.00,0.00,0.00,0.00,0.00
18.00,13.70,6.60,0.00,0.00,0.00,0.00,0.00
17.60,13.20,5.90,0.00,0.00,0.00,0.00,0.00
18.00,13.70,6.30,0.00,0.00,0.00,0.00,0.00
17.60,13.20,6.30,0.00,0.00,0.00,0.00,0.00
17.70,13.00,5.70,0.00,0.00,0.00,0.00,0.00
18.30,13.60,6.30,0.00,0.00,0.00,0.00,0.00
17.70,13.00,6.00,0.00,0.00,0.00,0.00,0.00
17.90,13.90,6.70,0.00,0.00,0.00,0.00,0.00
18.00,13.00,5.70,0.00,0.00,0.00,0.00,0.00
17.60,13.20,5.90,0.00,0.00,0.00,0.00,0.00
6.70,6.70,0.00,0.00,0.00,0.00,0.00,0.00
19.30,16.00,6.30,0.00,0.00,0.00,0.00,0.00
19.30,15.30,6.60,0.00,0.00,0.00,0.00,0.00
19.30,15.90,6.30,0.00,0.00,0.00,0.00,0.00
19.70,15.70,7.00,0.00,0.00,0.00,0.00,0.00
19.30,15.60,6.60,0.00,0.00,0.00,0.00,0.00
19.30,16.30,6.30,0.00,0.00,0.00,0.00,0.00
19.30,15.70,7.00,0.00,0.00,0.00,0.00,0.00
19.30,15.20,6.30,0.00,0.00,0.00,0.00,0.00
19.70,16.00,6.70,0.00,0.00,0.00,0.00,0.00
19.90,16.00,7.00,0.00,0.00,0.00,0.00,0.00
19.30,16.00,6.30,0.00,0.00,0.00,0.00,0.00
19.30,14.90,6.60,0.00,0.00,0.00,0.00,0.00
19.70,16.30,6.60,0.00,0.00,0.00,0.00,0.00
19.30,15.20,6.60,0.00,0.00,0.00,0.00,0.00
