reactor,crimson-osd
0.00,60.00
96.60,54.20
96.70,55.30
96.30,57.80
96.70,58.70
96.70,57.10
96.70,54.30
96.70,56.50
96.30,56.00
96.00,55.80
97.00,55.00
95.70,56.80
96.00,56.70
96.00,56.10
96.00,56.70
95.30,54.80
96.30,54.70
95.70,55.00
95.00,55.10
96.30,56.30
95.90,55.10
96.00,55.30
95.30,55.10
96.30,55.00
95.00,55.10
96.00,53.70
95.30,56.10
95.30,55.00
95.00,57.10
95.70,55.70
93.30,73.30
94.00,72.00
93.70,72.40
94.30,70.70
94.40,70.80
94.30,71.00
93.70,71.40
94.60,71.00
94.40,71.10
94.00,70.70
94.40,70.80
94.00,71.00
94.00,70.80
94.30,71.00
94.60,71.70
94.00,71.10
94.00,72.30
94.00,72.10
94.60,70.30
94.00,72.10
94.30,71.30
94.40,71.10
94.00,71.00
93.70,71.10
94.30,71.30
93.70,71.80
94.70,71.00
94.00,71.40
94.30,71.70
93.70,70.80
93.30,86.70
84.70,92.40
86.00,92.00
85.00,92.00
86.00,92.70
85.70,92.40
86.00,92.00
85.30,92.00
85.40,92.00
85.30,92.00
86.00,92.40
86.00,92.30
84.70,92.40
85.70,92.00
85.00,92.00
85.30,92.30
86.00,92.00
85.00,91.70
85.40,92.40
85.30,92.70
84.70,92.00
85.30,92.70
85.70,91.70
85.30,92.70
85.00,92.40
85.30,92.00
85.30,92.00
86.00,92.70
84.40,91.70
86.30,92.30
86.70,86.70
93.70,87.30
93.70,86.00
93.70,86.30
93.00,85.40
94.00,86.70
93.60,85.00
94.00,86.70
93.40,87.40
93.70,86.70
94.00,87.00
94.00,86.30
93.00,86.70
93.00,86.30
93.70,87.40
93.70,86.00
93.30,85.70
93.30,87.00
94.00,86.70
93.70,87.30
93.30,87.00
94.00,86.30
93.30,86.70
93.70,86.70
93.00,86.00
93.60,87.00
93.70,87.30
93.70,87.00
93.30,86.70
93.70,86.40
93.30,93.30
92.60,93.30
92.70,92.70
93.00,93.00
92.70,93.00
93.00,93.30
92.00,92.70
92.30,93.70
94.00,93.40
93.70,93.30
93.00,93.40
93.30,93.70
92.70,93.40
92.30,93.30
91.00,92.70
92.60,93.30
93.30,93.00
92.70,94.00
92.70,93.00
93.00,93.70
91.70,93.40
93.30,93.30
93.70,93.30
92.30,94.00
93.30,93.00
92.30,93.40
92.70,93.00
93.00,93.70
92.70,93.30
93.70,92.70
99.90,93.30
94.70,89.70
95.30,90.70
93.70,91.00
95.30,90.30
94.70,90.00
95.00,89.70
94.70,89.40
95.30,89.30
94.70,91.40
95.30,90.00
94.30,90.30
94.00,90.70
95.90,88.30
94.70,90.70
94.30,89.70
94.40,88.70
95.30,92.70
95.60,87.70
95.00,91.00
95.00,88.70
94.70,91.00
95.00,90.40
95.00,90.30
93.70,90.70
95.00,90.70
95.00,91.00
93.70,91.00
94.30,90.70
94.30,91.40
93.30,93.30
95.00,91.70
93.40,92.70
95.00,92.30
94.70,93.00
93.30,93.00
93.30,93.00
92.30,92.00
93.70,92.70
93.30,92.70
92.00,94.00
95.60,93.30
96.00,91.30
92.40,93.40
94.00,92.00
93.00,93.40
91.70,92.30
93.60,93.40
95.30,92.30
92.70,93.00
94.70,91.70
94.30,91.40
95.00,91.70
93.00,94.00
94.70,92.70
93.70,91.70
94.30,92.70
96.30,89.40
93.70,94.70
94.00,91.40
99.90,86.70
95.30,86.70
95.00,86.40
94.00,90.00
95.00,84.40
94.70,84.70
96.00,84.70
96.00,83.00
94.70,82.10
96.70,83.70
94.70,86.40
96.30,85.70
93.70,86.00
95.30,87.70
94.00,87.70
96.00,83.30
95.70,82.70
96.70,83.00
94.00,88.40
95.70,85.00
95.70,86.00
96.00,86.40
94.30,86.00
94.30,86.70
94.30,88.30
96.00,85.00
94.00,83.70
95.30,83.70
94.70,86.00
97.30,81.10
99.90,86.70
96.70,79.10
95.70,83.30
95.60,82.70
95.60,87.70
95.30,82.10
95.70,82.00
95.30,82.40
96.70,84.00
95.90,85.70
96.30,81.70
94.00,85.40
94.70,88.70
95.70,82.70
95.30,83.30
97.00,80.10
96.00,84.30
96.00,85.70
96.00,82.10
95.30,87.00
95.60,83.10
95.70,82.00
95.70,82.40
96.70,84.30
95.70,83.10
95.90,84.30
94.00,86.70
95.30,82.70
93.70,89.40
96.00,82.70
93.30,93.30
97.30,79.30
96.00,86.40
97.00,82.30
95.70,84.70
96.00,82.30
95.60,80.10
97.00,81.30
97.00,79.40
96.00,84.30
97.00,80.40
95.00,84.30
97.30,81.10
98.00,80.00
95.00,86.70
95.00,85.00
94.40,82.70
96.70,80.00
96.30,81.40
95.30,88.00
96.00,79.70
96.00,82.70
97.30,79.70
96.60,83.30
97.60,81.70
96.00,85.00
97.70,78.30
96.30,81.10
96.00,82.70
96.30,86.00
