#reactor,perf-crimson-ms
5094.90,99.90
5420.20,98.30
5362.30,97.70
5363.50,97.30
5363.80,97.30
5363.30,97.00
5363.30,97.70
5365.20,97.30
5361.40,97.70
5363.20,97.00
5365.30,97.70
5364.50,97.30
5359.20,97.30
5365.90,97.30
5361.70,97.30
5361.40,97.30
5360.70,97.30
5360.30,97.30
5366.40,97.30
5362.10,97.30
5349.80,97.00
5360.40,97.30
5362.90,97.70
